days of rest - all spec.beh.kinderg.-reval._signed1 -> days of rest - all spec.beh.kinderg.-reval._signed2 (frequency = 22330, performance = 0.33)
sediment - speed -> days of rest - all spec.beh.kinderg.-reval._signed2 (frequency = 16, performance = 0.14)
thorax -> follow-up consultation on an outpatient basis (frequency = 16, performance = 2834996.44)
treat - in hyperpressure tank -> 190101 overage surcharge  a101 (frequency = 16, performance = 86393.94)
acceptance laboratory research -> clostridium elisa-test (frequency = 15, performance = 1.00)
alkaline phosphatase -kinetic- -> blood group abo and rhesus factor (frequency = 15, performance = 1.00)
ca 15.3 - tumor marker meia -> ca-125 mbv half (frequency = 15, performance = 1.00)
calcium -> cde phenotyping (frequency = 15, performance = 1.00)
cea - tumormarker mbv meia -> coupe available for inspection (frequency = 15, performance = 1.00)
clostridium elisa-test -> days of rest - all spec.beh.kinderg.-reval. (frequency = 15, performance = 1.00)
coupe available for inspection -> ct abdomen (frequency = 15, performance = 201600.47)
coupe available for inspection -> immunopathological examination (frequency = 15, performance = 1.00)
ct thorax -> telephone consultation (frequency = 15, performance = 863999.27)
day care - all spec.beh.kind.-rev. -> order tariff (frequency = 15, performance = 1.00)
days of rest - all spec.beh.kinderg.-reval._signed1 -> 190035 day care a007 (frequency = 15, performance = 0.39)
days of rest - all spec.beh.kinderg.-reval._signed1 -> ct thorax (frequency = 15, performance = 0.35)
days of rest - all spec.beh.kinderg.-reval._signed1 -> hematocrit - emergency (frequency = 15, performance = 0.33)
days of rest - all spec.beh.kinderg.-reval._signed1 -> prothrombin time -quick owen or modif.- (frequency = 15, performance = 0.39)
days of rest - all spec.beh.kinderg.-reval._signed2 -> lactic acid dehydrogenase - urgent (frequency = 15, performance = 0.31)
gamma glutamyl transpeptidase - urgent -> days of rest - all spec.beh.kinderg.-reval._signed1 (frequency = 15, performance = 0.23)
glucose -> hematocrit - emergency (frequency = 15, performance = 1.00)
heparinebepaling - kaoline - cefalinetij -> histological examination - major resection p (frequency = 15, performance = 1.00)
immunopathological examination -> lactic acid dehydrogenase -ldh- kinetic (frequency = 15, performance = 1.00)
lactic acid dehydrogenase - urgent -> days of rest - all spec.beh.kinderg.-reval._signed2 (frequency = 15, performance = 0.15)
leukocyte counting electronically -> o2 saturation (frequency = 15, performance = 1.00)
mri abdomen -> acceptance laboratory research (frequency = 15, performance = 1681919.67)
order tariff -> administrative rate - first pol (frequency = 15, performance = 5598716.33)
ultrasound - internal genitalia -> acceptance laboratory research (frequency = 15, performance = 7384313.00)
ultrasound upper abdomen -> days of rest - all spec.beh.kinderg.-reval._signed1 (frequency = 15, performance = 0.44)
urea -> mri the pelvis (frequency = 15, performance = 374374.20)
urine examination - qualitative -> telephone consultation (frequency = 15, performance = 414713.40)
administrative rate - first pol -> coupe available for inspection (frequency = 14, performance = 215999.86)
amylase -> days of rest - all spec.beh.kinderg.-reval._signed2 (frequency = 14, performance = 0.18)
anesthesia - when treated with radium -> days of rest - all spec.beh.kinderg.-reval._signed1 (frequency = 14, performance = 0.47)
bilirubin quantitative total or direct -> calcium - rush (frequency = 14, performance = 1.00)
blood group abo and rhesus factor -> order tariff (frequency = 14, performance = 1.00)
ca-19.9 tumor marker -> calcium (frequency = 14, performance = 1.00)
calcium -> coupe available for inspection (frequency = 14, performance = 1.00)
crossmatch complete -three methods- -> cytological examination - ascites - (frequency = 14, performance = 1.00)
crp c-reactive protein - rush -> days of rest - all spec.beh.kinderg.-reval._signed1 (frequency = 14, performance = 0.40)
crp c-reactive protein - rush -> days of rest - all spec.beh.kinderg.-reval._signed2 (frequency = 14, performance = 0.29)
ct thorax -> 190021 clinical admission a002 (frequency = 14, performance = 901027.50)
cytological examination - ectocervix - -> days of rest - all spec.beh.kinderg.-reval._signed2 (frequency = 14, performance = 0.19)
cytological examination - ectocervix - -> gammaglutamyltranspeptidase (frequency = 14, performance = 1.00)
day care - all spec.beh.kind.-rev. -> histological examination - biopsies nno (frequency = 14, performance = 6172.29)
days of rest - all spec.beh.kinderg.-reval. -> exclude irregular AS against erys d (frequency = 14, performance = 1.00)
days of rest - all spec.beh.kinderg.-reval. -> interc.consult clinical anesthesia (frequency = 14, performance = 1.00)
days of rest - all spec.beh.kinderg.-reval._signed1 -> 1st outpatient consultation (frequency = 14, performance = 0.36)
days of rest - all spec.beh.kinderg.-reval._signed2 -> total protein (frequency = 14, performance = 0.39)
filtered erythrocyte concentrate -> frozen section (frequency = 14, performance = 1.00)
follow-up consultation on an outpatient basis -> fsh enzym-immunologisch (frequency = 14, performance = 1.00)
follow-up consultation on an outpatient basis -> obstetrics-gynaec.   annual pass cost-out (frequency = 14, performance = 7708114.21)
frozen section -> days of rest - all spec.beh.kinderg.-reval._signed1 (frequency = 14, performance = 0.43)
histological examination - biopsies nno -> order tariff (frequency = 14, performance = 1.00)
leukocyte counting electronically -> lung function - CO2 - capnography (frequency = 14, performance = 1.00)
leukocyte counting electronically -> methemoglobine - sulfhemoglobine elk (frequency = 14, performance = 1.00)
magnesium bait - speed -> days of rest - all spec.beh.kinderg.-reval._signed1 (frequency = 14, performance = 0.36)
paclitaxel -> potassium potentiometric (frequency = 14, performance = 1.00)
sgpt - kinetisch tool -> sodium - flame photometric - pitch (frequency = 14, performance = 1.00)
treat - in hyperpressure tank -> treat - in hyperpressure tank (frequency = 14, performance = 129600.00)
190204 class 3a a204 -> Diet no (frequency = 13, performance = 1.00)
1st consultation visit -> 1st outpatient consultation (frequency = 13, performance = 1.00)
acceptance laboratory research -> anesthesia - when treated with radium (frequency = 13, performance = 1.00)
administrative rate - first pol -> histological examination - biopsies nno (frequency = 13, performance = 1.00)
administrative rate - first pol -> internal medicine  short card cost-out (frequency = 13, performance = 1.00)
albumin -> blood group abo and rhesus factor (frequency = 13, performance = 1.00)
calcium - rush -> clinical card - anesthesia (frequency = 13, performance = 1.00)
crp c-reactive protein -> differential count automatically (frequency = 13, performance = 1.00)
cytological examination - pleural fluid - -> days of rest - all spec.beh.kinderg.-reval. (frequency = 13, performance = 1.00)
day care - all spec.beh.kind.-rev. -> 190035 day care a007 (frequency = 13, performance = 1003567.85)
days of rest - all spec.beh.kinderg.-reval. -> microscopic examination - colored and un (frequency = 13, performance = 1.00)
days of rest - all spec.beh.kinderg.-reval. -> treat - in hyperpressure tank (frequency = 13, performance = 1.00)
days of rest - all spec.beh.kinderg.-reval._signed1 -> mri abdomen (frequency = 13, performance = 0.36)
days of rest - all spec.beh.kinderg.-reval._signed2 -> anesthesia - when treated with radium (frequency = 13, performance = 0.38)
days of rest - all spec.beh.kinderg.-reval._signed2 -> internal medicine  short card cost-out (frequency = 13, performance = 0.32)
days of rest - all spec.beh.kinderg.-reval._signed2 -> mri the pelvis (frequency = 13, performance = 518387.02)
days of rest - all spec.beh.kinderg.-reval._signed2 -> thrombotest (frequency = 13, performance = 0.51)
days of rest - all spec.beh.kinderg.-reval._signed2 -> uterus - carc. cervix according to value (frequency = 13, performance = 0.33)
differential count automatically -> glucose (frequency = 13, performance = 1.00)
differential count automatically -> leucocyte counting -electronic- urgent (frequency = 13, performance = 1.00)
follow-up consultation on an outpatient basis -> mammography chest wall (frequency = 13, performance = 3017353.15)
hemoglobin photoelectric -> iron (frequency = 13, performance = 1.00)
hemoglobin photoelectric - urgent -> internal medicine  short card cost-out (frequency = 13, performance = 1.00)
internal medicine  short card cost-out -> days of rest - all spec.beh.kinderg.-reval._signed1 (frequency = 13, performance = 0.50)
leukocyte counting electronically -> mri abdomen (frequency = 13, performance = 1.00)
mri the pelvis -> days of rest - all spec.beh.kinderg.-reval._signed1 (frequency = 13, performance = 0.32)
prothrombin time -quick owen or modif.- -> days of rest - all spec.beh.kinderg.-reval._signed2 (frequency = 13, performance = 0.23)
sgot - asat kinetisch -> sodium flame photometric (frequency = 13, performance = 1.00)
telephone consultation -> mri abdomen (frequency = 13, performance = 3063876.85)
teletherapy - megavolt photon irradiation -> follow-up consultation on an outpatient basis (frequency = 13, performance = 5137471.38)
thorax -> acceptance laboratory research (frequency = 13, performance = 897226.62)
thrombotest -> days of rest - all spec.beh.kinderg.-reval._signed1 (frequency = 13, performance = 0.32)
ultrasound kidney-urinary tract -> telephone consultation (frequency = 13, performance = 624737.77)
uterus - carc. cervix according to value -> 190205 class 3b a205 (frequency = 13, performance = 86384.38)
vagina - examination under anesthesia -> 190021 clinical admission a002 (frequency = 13, performance = 1575132.23)
vulva - wide local excision of a -> 190101 overage surcharge  a101 (frequency = 13, performance = 86394.23)
190035 day care a007 -> 1st outpatient consultation (frequency = 12, performance = 1.00)
190035 day care a007 -> IV - insertion (frequency = 12, performance = 1.00)
1st outpatient consultation -> days of rest - all spec.beh.kinderg.-reval._signed2 (frequency = 12, performance = 0.23)
administrative rate - first pol -> ct abdomen (frequency = 12, performance = 223199.50)
administrative rate - first pol -> telephone consultation (frequency = 12, performance = 1454399.17)
bacteriological examination with culture -nie -> microscopic examination - colored and un (frequency = 12, performance = 1.00)
bicarbonate -> creatinine (frequency = 12, performance = 1.00)
ca-125 mbv half -> calcium - rush (frequency = 12, performance = 1.00)
cea - tumormarker mbv meia -> order tariff (frequency = 12, performance = 1.00)
crp c-reactive protein -> ct abdomen (frequency = 12, performance = 1.00)
ct brain -> days of rest - all spec.beh.kinderg.-reval. (frequency = 12, performance = 1.00)
days of rest - all spec.beh.kinderg.-reval. -> hematocrit - emergency (frequency = 12, performance = 1.00)
days of rest - all spec.beh.kinderg.-reval. -> vagina - examination under anesthesia (frequency = 12, performance = 1.00)
days of rest - all spec.beh.kinderg.-reval._signed1 -> anesthesia - when treated with radium (frequency = 12, performance = 0.42)
days of rest - all spec.beh.kinderg.-reval._signed1 -> blaas       - uretrocystoscopie nno (frequency = 12, performance = 0.38)
days of rest - all spec.beh.kinderg.-reval._signed1 -> clinical card - anesthesia (frequency = 12, performance = 0.47)
days of rest - all spec.beh.kinderg.-reval._signed1 -> histological examination - minor resection (frequency = 12, performance = 0.32)
days of rest - all spec.beh.kinderg.-reval._signed1 -> magnesium bait - speed (frequency = 12, performance = 0.23)
days of rest - all spec.beh.kinderg.-reval._signed2 -> cytological examination - ectocervix - (frequency = 12, performance = 2073599.73)
days of rest - all spec.beh.kinderg.-reval._signed2 -> hematocrit - emergency (frequency = 12, performance = 0.41)
days of rest - all spec.beh.kinderg.-reval._signed2 -> magnesium bait - speed (frequency = 12, performance = 0.30)
follow-up consultation on an outpatient basis -> 1st consultation visit (frequency = 12, performance = 2858399.75)
hemoglobin photoelectric -> hemoglobin photoelectric - urgent (frequency = 12, performance = 1.00)
hemoglobin photoelectric -> histological examination - minor resection (frequency = 12, performance = 1.00)
hemoglobin photoelectric -> identity. irregular to.s. tigen erys no (frequency = 12, performance = 1.00)
hemoglobin photoelectric -> lymph node - scint sentinel node cont (frequency = 12, performance = 1.00)
identity. irregular to.s. tigen erys no -> lactic acid dehydrogenase -ldh- kinetic (frequency = 12, performance = 1.00)
interc.consult clinical radiotherapy -> vagina - examination under anesthesia (frequency = 12, performance = 1.00)
lactic acid enzymatic - urgent -> leukocyte counting electronically (frequency = 12, performance = 1.00)
obstetrician-gynaec.  anv.card kosten-out -> follow-up consultation on an outpatient basis (frequency = 12, performance = 3456000.00)
order tariff -> testosteron mbv radioisotopen (frequency = 12, performance = 1.00)
ovarium     - redebulking ovarium carcin -> potassium potentiometric (frequency = 12, performance = 1.00)
phosphate - speed -> days of rest - all spec.beh.kinderg.-reval._signed1 (frequency = 12, performance = 0.36)
platelet counting - electronically -> prothrombin time (frequency = 12, performance = 1.00)
resistance determinations - 5 determinations -> 190205 class 3b a205 (frequency = 12, performance = 86393.50)
resistance determinations - 5 determinations -> sgot - asat kinetisch (frequency = 12, performance = 1.00)
sodium - flame photometric - pitch -> 190204 class 3a a204 (frequency = 12, performance = 187188.00)
sodium - flame photometric - pitch -> thorax - in the room (frequency = 12, performance = 1.00)
sodium - flame photometric - pitch -> uterus - carc. cervix according to value (frequency = 12, performance = 1.00)
sodium flame photometric -> teletherapy - megavolt photon irradiation (frequency = 12, performance = 215998.42)
sodium flame photometric -> thrombotest (frequency = 12, performance = 1.00)
telephone consultation -> 1st consultation visit (frequency = 12, performance = 2239200.00)
thorax - in the room -> days of rest - all spec.beh.kinderg.-reval._signed2 (frequency = 12, performance = 0.19)
ultrasound - bladder - external -> vagina - examination under anesthesia (frequency = 12, performance = 1.00)
ultrasound - internal genitalia -> days of rest - all spec.beh.kinderg.-reval._signed2 (frequency = 12, performance = 0.13)
vitamin b12 using chemiluminescence -> telephone consultation (frequency = 12, performance = 575988.33)
1st consultation visit -> follow-up consultation on an outpatient basis (frequency = 11, performance = 188509.91)
abdominal overview -> days of rest - all spec.beh.kinderg.-reval. (frequency = 11, performance = 1.00)
administrative rate - first pol -> acceptance laboratory research (frequency = 11, performance = 612653.55)
administrative rate - first pol -> blood group abo and rhesus factor (frequency = 11, performance = 1.00)
administrative rate - first pol -> counting platelets - urgent (frequency = 11, performance = 1.00)
alkaline phosphatase -kinetic- -> alpha-1-fetoprotein (frequency = 11, performance = 1.00)
alkaline phosphatase -kinetic- -> antibodies against erys - specificity - (frequency = 11, performance = 1.00)
amylase -> bacteriological examination with culture -nie (frequency = 11, performance = 1.00)
amylase -> bicarbonate (frequency = 11, performance = 1.00)
antibodies against erys - specificity - -> bilirubin - total (frequency = 11, performance = 1.00)
bladder - cystoscopy with biopsy -> days of rest - all spec.beh.kinderg.-reval. (frequency = 11, performance = 1.00)
blood group abo and rhesus factor -> brain natriuretic peptide -bnp- mbv immu (frequency = 11, performance = 1.00)
blood group antigens other than abo-rhesu -> ca-125 mbv half (frequency = 11, performance = 1.00)
cervix      - conisatie -> days of rest - all spec.beh.kinderg.-reval. (frequency = 11, performance = 1.00)
clinical card - anesthesia -> days of rest - all spec.beh.kinderg.-reval._signed2 (frequency = 11, performance = 0.23)
clinical card - internal medicine -> days of rest - all spec.beh.kinderg.-reval. (frequency = 11, performance = 1.00)
co-hb kwn. -> creatine fosfokinase isoenzym ckmb (frequency = 11, performance = 1.00)
coupe available for inspection -> days of rest - all spec.beh.kinderg.-reval._signed2 (frequency = 11, performance = 0.19)
coupe available for inspection -> telephone consultation (frequency = 11, performance = 196364.09)
creatinine -> cytological examination - vagina - (frequency = 11, performance = 1.00)
ct abdomen -> differential count automatically (frequency = 11, performance = 1.00)
current pH - pco2 - standard bicarbonate -> glucose (frequency = 11, performance = 1.00)
days of rest - all spec.beh.kinderg.-reval. -> duplex scan - leg veins (frequency = 11, performance = 31418.91)
days of rest - all spec.beh.kinderg.-reval. -> unknown (frequency = 11, performance = 1.00)
days of rest - all spec.beh.kinderg.-reval._signed1 -> coupe available for inspection (frequency = 11, performance = 0.38)
days of rest - all spec.beh.kinderg.-reval._signed1 -> peripheral access c.v.d. catheter b (frequency = 11, performance = 0.33)
days of rest - all spec.beh.kinderg.-reval._signed1 -> ultrasound kidney-urinary tract (frequency = 11, performance = 0.36)
days of rest - all spec.beh.kinderg.-reval._signed1 -> ultrasound upper abdomen (frequency = 11, performance = 0.40)
days of rest - all spec.beh.kinderg.-reval._signed1 -> uterus - carc. cervix according to value (frequency = 11, performance = 0.36)
days of rest - all spec.beh.kinderg.-reval._signed2 -> ultrasound upper abdomen (frequency = 11, performance = 102108.86)
e.c.g.      - electrocardiography -> glucose (frequency = 11, performance = 1.00)
follow-up consultation on an outpatient basis -> 190101 overage surcharge  a101 (frequency = 11, performance = 86396.27)
frozen section -> glucose (frequency = 11, performance = 1.00)
histological examination - biopsies nno -> follow-up consultation on an outpatient basis (frequency = 11, performance = 2372071.36)
lactic acid enzymatic - urgent -> leucocyte counting -electronic- urgent (frequency = 11, performance = 1.00)
leucocyte counting -electronic- urgent -> methemoglobine - sulfhemoglobine elk (frequency = 11, performance = 1.00)
leukocyte differentiation - manual -> days of rest - all spec.beh.kinderg.-reval._signed1 (frequency = 11, performance = 0.25)
leukocyte differentiation - manual -> magnesium  -aas (frequency = 11, performance = 1.00)
mri abdomen -> days of rest - all spec.beh.kinderg.-reval._signed2 (frequency = 11, performance = 0.25)
obstetrics-gynaec. short card cost-out -> follow-up consultation on an outpatient basis (frequency = 11, performance = 13729743.73)
order tariff -> ovary - debulking ovariancarcinoom (frequency = 11, performance = 1.00)
order tariff -> thrombotest (frequency = 11, performance = 1.00)
order tariff -> ultrasound - internal genitalia (frequency = 11, performance = 1.00)
phosphate -> potassium flame photometric - pitch (frequency = 11, performance = 1.00)
photoelectric settling rate -> days of rest - all spec.beh.kinderg.-reval._signed1 (frequency = 11, performance = 0.41)
platelet counting - electronically -> 190021 clinical admission a002 (frequency = 11, performance = 620503.00)
platelet counting - electronically -> squamous cell carcinoma mbv eia (frequency = 11, performance = 1.00)
potassium potentiometric -> 190101 overage surcharge  a101 (frequency = 11, performance = 86394.27)
screening antibodies for erythrocytes -> 190204 class 3a a204 (frequency = 11, performance = 86390.45)
sediment - speed -> sodium flame photometric (frequency = 11, performance = 1.00)
sgpt - kinetisch tool -> squamous cell carcinoma mbv eia (frequency = 11, performance = 1.00)
stomach - emptied.-scint fast-flowing b.nourished -> 190101 overage surcharge  a101 (frequency = 11, performance = 86392.82)
telephone consultation -> teletherapy - megavolt photon irradiation (frequency = 11, performance = 125673.36)
ultrasound - internal genitalia -> follow-up consultation on an outpatient basis (frequency = 11, performance = 2105015.27)
ultrasound kidney-urinary tract -> urea (frequency = 11, performance = 1.00)
uterus - extirpation - abdominal me -> 190205 class 3b a205 (frequency = 11, performance = 94241.27)
vagina - examination under anesthesia -> vrw.gesl.org- biopsy-puncture-cytology (frequency = 11, performance = 1.00)
190035 day care a007 -> days of rest - all spec.beh.kinderg.-reval._signed2 (frequency = 10, performance = 0.14)
190204 class 3a a204 -> 1st consultation visit (frequency = 10, performance = 1.00)
1st consultation visit -> blaas       - uretrocystoscopie nno (frequency = 10, performance = 1.00)
IV - insertion -> day care - all spec.beh.kind.-rev. (frequency = 10, performance = 1.00)
acceptance laboratory research -> cephalin time - coagulation (frequency = 10, performance = 1.00)
acceptance laboratory research -> differential count automatically (frequency = 10, performance = 1.00)
anesthesia - when treated with radium -> days of rest - all spec.beh.kinderg.-reval._signed2 (frequency = 10, performance = 0.15)
applied. cured.   anv.card kosten-out -> days of rest - all spec.beh.kinderg.-reval._signed1 (frequency = 10, performance = 0.36)
bacteriological examination with culture -nie -> hepatitis B surface antigen confirmation (frequency = 10, performance = 1.00)
bilirubin quantitative total or direct -> chloride - rush (frequency = 10, performance = 1.00)
blood group abo and rhesus factor -> ca 15.3 - tumor marker meia (frequency = 10, performance = 1.00)
brain natriuretic peptide -bnp- mbv immu -> days of rest - all spec.beh.kinderg.-reval._signed1 (frequency = 10, performance = 0.44)
calcium -> calcium - rush (frequency = 10, performance = 1.00)
calcium -> clinical card - anesthesia (frequency = 10, performance = 1.00)
calcium -> crossmatch complete -three methods- (frequency = 10, performance = 1.00)
calcium - rush -> crossmatch complete -three methods- (frequency = 10, performance = 1.00)
chloride - rush -> days of rest - all spec.beh.kinderg.-reval._signed1 (frequency = 10, performance = 0.37)
clinical card - anesthesia -> days of rest - all spec.beh.kinderg.-reval._signed1 (frequency = 10, performance = 0.35)
creatinine -> hematocrit using centrifuge (frequency = 10, performance = 1.00)
ct abdomen -> 1st outpatient consultation (frequency = 10, performance = 509759.90)
ct thorax -> days of rest - all spec.beh.kinderg.-reval._signed2 (frequency = 10, performance = 0.18)
cytological examination - ectocervix - -> days of rest - all spec.beh.kinderg.-reval. (frequency = 10, performance = 1.00)
cytological examination - lymph node punctures -> diagnostic puncture under ultrasound control (frequency = 10, performance = 25920.90)
day care - all spec.beh.kind.-rev. -> follow-up consultation on an outpatient basis (frequency = 10, performance = 3084479.80)
days of rest - all spec.beh.kinderg.-reval._signed1 -> protein -colorimetric- total (frequency = 10, performance = 0.31)
days of rest - all spec.beh.kinderg.-reval._signed2 -> applied. cured.   anv.card kosten-out (frequency = 10, performance = 725754.79)
days of rest - all spec.beh.kinderg.-reval._signed2 -> clostridium elisa-test (frequency = 10, performance = 0.39)
days of rest - all spec.beh.kinderg.-reval._signed2 -> crp c-reactive protein - rush (frequency = 10, performance = 0.21)
days of rest - all spec.beh.kinderg.-reval._signed2 -> frozen section (frequency = 10, performance = 0.44)
free t4 using ria -ft 4 -> gammaglutamyltranspeptidase (frequency = 10, performance = 1.00)
glucose - rush -> hematocrit - emergency (frequency = 10, performance = 1.00)
hematocrit - emergency -> days of rest - all spec.beh.kinderg.-reval._signed2 (frequency = 10, performance = 0.22)
hemoglobin photoelectric -> intensive care day - 1st to 5th (frequency = 10, performance = 1.00)
immunopathological examination -> order tariff (frequency = 10, performance = 1.00)
intestine - colon passage scint.comp.continued -> days of rest - all spec.beh.kinderg.-reval._signed1 (frequency = 10, performance = 0.25)
leukocyte differentiation - manual -> days of rest - all spec.beh.kinderg.-reval._signed2 (frequency = 10, performance = 0.18)
magnesium bait - speed -> days of rest - all spec.beh.kinderg.-reval._signed2 (frequency = 10, performance = 0.35)
microscopic examination - colored and un -> o2 saturation (frequency = 10, performance = 1.00)
mri abdomen -> 1st outpatient consultation (frequency = 10, performance = 475199.40)
mri the pelvis -> 190021 clinical admission a002 (frequency = 10, performance = 708479.80)
order tariff -> urea (frequency = 10, performance = 1.00)
paclitaxel -> 190035 day care a007 (frequency = 10, performance = 501118.20)
peripheral access c.v.d. catheter b -> days of rest - all spec.beh.kinderg.-reval._signed2 (frequency = 10, performance = 0.20)
platelet counting - electronically -> 190101 overage surcharge  a101 (frequency = 10, performance = 86391.90)
platelets - leukoma removed - 5 donor -> potassium potentiometric (frequency = 10, performance = 1.00)
potassium flame photometric -> days of rest - all spec.beh.kinderg.-reval._signed1 (frequency = 10, performance = 0.39)
potassium potentiometric -> sgpt - kinetisch tool (frequency = 10, performance = 1.00)
protein -colorimetric- total -> days of rest - all spec.beh.kinderg.-reval._signed1 (frequency = 10, performance = 0.44)
prothrombin time -> resistance determinations - 5 determinations (frequency = 10, performance = 1.00)
screening antibodies for erythrocytes -> sediment - speed (frequency = 10, performance = 1.00)
sgot asat kinetic - speed -> sodium - flame photometric - pitch (frequency = 10, performance = 1.00)
sodium - flame photometric - pitch -> squamous cell carcinoma mbv eia (frequency = 10, performance = 1.00)
telephone consultation -> cytological examination - ectocervix - (frequency = 10, performance = 10488960.00)
thorax -> total protein (frequency = 10, performance = 1.00)
tsh enzym-immunologisch -> urea (frequency = 10, performance = 1.00)
urea -> 190204 class 3a a204 (frequency = 10, performance = 86386.90)
uric acid with uricase u.v. spectrophotome -> urine examination - qualitative (frequency = 10, performance = 1.00)
uterus - extirpation abdominal rad -> 190101 overage surcharge  a101 (frequency = 10, performance = 86380.50)
190035 day care a007 -> crossmatch complete -three methods- (frequency = 9, performance = 1.00)
190204 class 3a a204 -> anesthesia - when treated with radium (frequency = 9, performance = 1.00)
190205 class 3b a205 -> cervix      - conisatie (frequency = 9, performance = 1.00)
190205 class 3b a205 -> cytological examination - ascites - (frequency = 9, performance = 1.00)
administrative rate - first pol -> teletherapy - megavolt photon irradiation (frequency = 9, performance = 1171199.22)
blaas       - uretrocystoscopie nno -> days of rest - all spec.beh.kinderg.-reval._signed2 (frequency = 9, performance = 0.11)
bladder - cystoscopy -> days of rest - all spec.beh.kinderg.-reval. (frequency = 9, performance = 1.00)
calcium - rush -> chloride (frequency = 9, performance = 1.00)
cephalin time - coagulation -> days of rest - all spec.beh.kinderg.-reval. (frequency = 9, performance = 1.00)
clinical card - internal medicine -> days of rest - all spec.beh.kinderg.-reval._signed1 (frequency = 9, performance = 0.31)
creatinine -> current pH - pco2 - standard bicarbonate (frequency = 9, performance = 1.00)
creatinine -> directe antiglobulinetest - coombs (frequency = 9, performance = 1.00)
creatinine -> order tariff (frequency = 9, performance = 1.00)
ct hals -> ct thorax (frequency = 9, performance = 1.00)
ct thorax -> differential count automatically (frequency = 9, performance = 1.00)
day care - all spec.beh.kind.-rev. -> doxorubicine liposomal --caelyx-- (frequency = 9, performance = 1.00)
days of rest - all spec.beh.kinderg.-reval. -> administrative rate - first pol (frequency = 9, performance = 2543998.44)
days of rest - all spec.beh.kinderg.-reval. -> intestine - colon passage scint.comp.continued (frequency = 9, performance = 1.00)
days of rest - all spec.beh.kinderg.-reval. -> lymph node - scint sentinel node cont (frequency = 9, performance = 1.00)
days of rest - all spec.beh.kinderg.-reval._signed1 -> lung function - CO2 - capnography (frequency = 9, performance = 0.36)
days of rest - all spec.beh.kinderg.-reval._signed1 -> simulator - use megavol before starting (frequency = 9, performance = 0.48)
days of rest - all spec.beh.kinderg.-reval._signed1 -> tsh enzym-immunologisch (frequency = 9, performance = 0.32)
days of rest - all spec.beh.kinderg.-reval._signed2 -> brain natriuretic peptide -bnp- mbv immu (frequency = 9, performance = 0.30)
days of rest - all spec.beh.kinderg.-reval._signed2 -> chloride - rush (frequency = 9, performance = 0.27)
days of rest - all spec.beh.kinderg.-reval._signed2 -> clinical card - anesthesia (frequency = 9, performance = 0.36)
days of rest - all spec.beh.kinderg.-reval._signed2 -> phosphate - speed (frequency = 9, performance = 0.33)
days of rest - all spec.beh.kinderg.-reval._signed2 -> photoelectric settling rate (frequency = 9, performance = 0.28)
days of rest - all spec.beh.kinderg.-reval._signed2 -> potassium flame photometric (frequency = 9, performance = 0.34)
directe antiglobulinetest - coombs -> gammaglutamyltranspeptidase (frequency = 9, performance = 1.00)
e.c.g.      - electrocardiography -> order tariff (frequency = 9, performance = 1.00)
follow-up consultation on an outpatient basis -> teletherapy - megavolt photon irradiation (frequency = 9, performance = 431999.33)
histological examination - minor resection -> days of rest - all spec.beh.kinderg.-reval._signed2 (frequency = 9, performance = 0.22)
histological examination - minor resection -> lactic acid enzymatic (frequency = 9, performance = 1.00)
intestine - colon passage scint.comp.continued -> stomach - emptied.-scint fast-flowing b.nourished (frequency = 9, performance = 1.00)
mri abdomen -> thorax (frequency = 9, performance = 1.00)
obstetrics-gynaec.   annual pass cost-out -> days of rest - all spec.beh.kinderg.-reval._signed1 (frequency = 9, performance = 0.47)
obstetrics-gynaec. short card cost-out -> telephone consultation (frequency = 9, performance = 2255997.89)
order tariff -> 190035 day care a007 (frequency = 9, performance = 643195.11)
order tariff -> patient did not show up for radiology (frequency = 9, performance = 1228799.22)
order tariff -> peripheral access c.v.d. catheter b (frequency = 9, performance = 1.00)
order tariff -> vitamin b12 using chemiluminescence (frequency = 9, performance = 1.00)
platelet counting - electronically -> platelets - leukoma removed - 5 donor (frequency = 9, performance = 1.00)
platelet counting - electronically -> potassium flame photometric - pitch (frequency = 9, performance = 1.00)
platelet counting - electronically -> telephone consultation (frequency = 9, performance = 393596.44)
potassium flame photometric -> potassium potentiometric (frequency = 9, performance = 1.00)
prothrombin time -quick owen or modif.- -> sgot - asat kinetisch (frequency = 9, performance = 1.00)
resistance determinations - 5 determinations -> telephone consultation (frequency = 9, performance = 595193.44)
screening antibodies for erythrocytes -> sgot asat kinetic - speed (frequency = 9, performance = 1.00)
simulator - use megavol before starting -> 190021 clinical admission a002 (frequency = 9, performance = 499199.56)
sodium - flame photometric - pitch -> stomach - emptied.-scint fast-flowing b.nourished (frequency = 9, performance = 1.00)
sodium - flame photometric - pitch -> total protein colorimetric - pitch (frequency = 9, performance = 1.00)
sodium - flame photometric - pitch -> urine examination - qualitative (frequency = 9, performance = 1.00)
sodium - flame photometric - pitch -> vulva - vulvectomy - inguinal block (frequency = 9, performance = 1.00)
sodium flame photometric -> ultrasound kidney-urinary tract (frequency = 9, performance = 1.00)
squamous cell carcinoma mbv eia -> 190205 class 3b a205 (frequency = 9, performance = 86385.22)
testosteron mbv radioisotopen -> telephone consultation (frequency = 9, performance = 1631992.78)
thorax - in the room -> 190101 overage surcharge  a101 (frequency = 9, performance = 86383.22)
