Case,Activity,Timestamp,Resource,label
974,prepare drinks,2024-06-17 21:38:27,Barman-000003,
974,Bring drinks,2024-06-17 21:41:33,Barman-000001,
974,Review drinks,2024-06-17 21:48:35,Waiter-000003,
974,Prepare main course,2024-06-19 18:03:24,Cook-000002,
974,Signal food complete,2024-06-21 01:28:45,Cook-000002,
974,Bring food,2024-06-21 18:03:19,Cook helper-000003,
974,Deliver to customer,2024-06-21 18:12:24,Waiter-000001,
974,EVENT 8 END,2024-06-21 18:17:59,,
975,Take order;start,2024-06-17 21:45:00,,
975,Prepare starter;Review order;prepare drinks,2024-06-17 21:48:56,,
975,Bring drinks;Review drinks,2024-06-17 22:02:46,,form-based events(2024-06-17 22:02:46.649)
975,Prepare main course,2024-06-19 18:16:06,Cook-000003,
975,Signal food complete,2024-06-21 00:15:53,Cook-000003,
975,Bring food,2024-06-21 00:39:56,Cook helper-000003,
975,Deliver to customer,2024-06-21 00:40:40,Waiter-000003,
975,EVENT 8 END,2024-06-21 00:42:36,,
976,Take order;start,2024-06-17 22:00:00,,
976,Review order,2024-06-17 22:01:18,Waiter-000001,
976,prepare drinks,2024-06-17 22:01:45,Barman-000003,
976,Bring drinks,2024-06-17 22:05:32,Barman-000002,
976,Review drinks,2024-06-17 22:13:32,Waiter-000005,
976,Prepare main course,2024-06-19 18:28:35,Cook-000003,
976,Signal food complete,2024-06-21 00:34:47,Cook-000001,
976,Bring food,2024-06-21 00:36:37,Cook helper-000001,
976,Deliver to customer,2024-06-21 00:45:55,Waiter-000005,
976,EVENT 8 END,2024-06-21 00:46:12,,
977,Take order;start,2024-06-17 22:15:00,,
977,Review order,2024-06-17 22:15:45,Waiter-000003,
977,Prepare starter;prepare drinks,2024-06-17 22:16:25,,
977,Bring drinks;Review drinks,2024-06-17 22:18:16,,form-based events(2024-06-17 22:18:16.518)
977,prepare drinks,2024-06-17 22:22:30,Barman-000002,
977,Bring drinks;Review drinks,2024-06-17 22:24:06,,form-based events(2024-06-17 22:24:06.085)
977,Signal food complete,2024-06-19 19:14:01,Cook-000001,
977,Bring food,2024-06-19 19:16:30,Cook helper-000002,
977,Deliver to customer,2024-06-19 19:32:56,Waiter-000002,
977,EVENT 8 END,2024-06-19 19:43:08,,
978,Review order;Take order;start,2024-06-17 22:30:00,,
978,prepare drinks,2024-06-17 22:31:34,Barman-000001,
978,Bring drinks,2024-06-17 22:34:07,Barman-000002,
978,Review drinks,2024-06-17 22:36:33,Waiter-000004,
978,prepare drinks,2024-06-17 22:38:08,Barman-000003,
978,Bring drinks,2024-06-17 23:02:26,Barman-000002,
978,Review drinks,2024-06-17 23:14:11,Waiter-000002,
978,Prepare main course,2024-06-19 19:16:30,Cook-000001,
978,Signal food complete,2024-06-21 18:03:19,Cook-000002,
978,Bring food,2024-06-21 18:43:47,Cook helper-000002,
978,Deliver to customer,2024-06-21 18:54:00,Waiter-000002,
978,EVENT 8 END,2024-06-21 18:55:05,,
979,Take order;start,2024-06-17 22:45:00,,
979,Review order,2024-06-17 22:47:27,Waiter-000001,
979,prepare drinks,2024-06-17 22:48:01,Barman-000001,
979,Bring drinks,2024-06-17 22:51:46,Barman-000002,
979,Review drinks,2024-06-17 22:56:36,Waiter-000002,
979,Prepare main course,2024-06-19 19:33:54,Cook-000002,
979,Signal food complete,2024-06-21 01:38:59,Cook-000003,
979,Bring food,2024-06-21 19:11:20,Cook helper-000003,
979,Deliver to customer,2024-06-21 19:12:16,Waiter-000003,
979,EVENT 8 END,2024-06-21 19:14:33,,
980,Take order;start,2024-06-17 23:00:00,,
980,Review order,2024-06-17 23:00:23,Waiter-000005,
980,prepare drinks,2024-06-17 23:02:07,Barman-000001,
980,Bring drinks;Review drinks,2024-06-17 23:02:45,,form-based events(2024-06-17 23:02:45.466)
980,prepare drinks,2024-06-17 23:04:44,Barman-000001,
980,Bring drinks;Review drinks,2024-06-17 23:06:36,,form-based events(2024-06-17 23:06:36.667)
980,Prepare main course,2024-06-19 19:44:32,Cook-000001,
980,Signal food complete,2024-06-21 18:56:08,Cook-000002,
980,Bring food,2024-06-21 18:58:48,Cook helper-000001,
980,Deliver to customer,2024-06-21 19:03:04,Waiter-000002,
980,EVENT 8 END,2024-06-21 19:03:48,,
981,Take order;start,2024-06-17 23:15:00,,
981,Review order,2024-06-17 23:15:33,Waiter-000004,
981,prepare drinks,2024-06-17 23:16:23,Barman-000001,
981,Bring drinks;Review drinks,2024-06-17 23:20:11,,form-based events(2024-06-17 23:20:11.322)
981,Prepare main course,2024-06-19 20:05:20,Cook-000002,
981,Signal food complete,2024-06-21 19:14:34,Cook-000002,
981,Bring food,2024-06-21 19:38:29,Cook helper-000001,
981,Deliver to customer,2024-06-21 19:39:47,Waiter-000002,
981,EVENT 8 END,2024-06-21 19:41:23,,
982,Take order;start,2024-06-17 23:30:00,,
982,Review order,2024-06-17 23:31:25,Waiter-000002,
982,prepare drinks,2024-06-17 23:32:44,Barman-000002,
982,Bring drinks,2024-06-17 23:36:01,Barman-000001,
982,Review drinks,2024-06-17 23:36:33,Waiter-000004,
982,Prepare main course,2024-06-19 20:13:16,Cook-000001,
982,Signal food complete,2024-06-21 19:11:20,Cook-000003,
982,Bring food,2024-06-21 19:32:55,Cook helper-000002,
982,Deliver to customer,2024-06-21 19:35:23,Waiter-000001,
982,EVENT 8 END,2024-06-21 19:40:32,,
983,Take order;start,2024-06-17 23:45:00,,
983,Review order,2024-06-17 23:45:04,Waiter-000001,
983,prepare drinks,2024-06-17 23:46:43,Barman-000003,
983,Bring drinks;Review drinks,2024-06-17 23:51:46,,form-based events(2024-06-17 23:51:46.800)
983,prepare drinks,2024-06-17 23:57:02,Barman-000001,
983,Bring drinks;Review drinks,2024-06-17 23:58:35,,form-based events(2024-06-17 23:58:35.774)
983,Prepare main course,2024-06-19 20:20:58,Cook-000002,
983,Signal food complete,2024-06-21 19:32:55,Cook-000003,
983,Bring food,2024-06-21 21:20:47,Cook helper-000002,
983,Deliver to customer,2024-06-21 21:21:37,Waiter-000004,
983,EVENT 8 END,2024-06-21 21:23:51,,
984,Take order;start,2024-06-18 00:00:00,,
984,Review order,2024-06-18 00:06:50,Waiter-000003,
984,prepare drinks,2024-06-18 00:07:15,Barman-000002,
984,Bring drinks,2024-06-18 00:11:50,Barman-000001,
984,Review drinks,2024-06-18 00:15:31,Waiter-000003,
984,Prepare main course,2024-06-19 20:33:42,Cook-000001,
984,Signal food complete,2024-06-21 19:39:06,Cook-000002,
984,Bring food,2024-06-21 20:13:24,Cook helper-000001,
984,Deliver to customer,2024-06-21 20:13:37,Waiter-000002,
984,EVENT 8 END,2024-06-21 20:16:54,,
985,Take order;start,2024-06-18 00:15:00,,
985,Review order,2024-06-18 00:22:27,Waiter-000005,
985,Prepare starter;prepare drinks,2024-06-18 00:22:49,,
985,Bring drinks,2024-06-18 00:24:07,Barman-000002,
985,Review drinks,2024-06-18 00:29:20,Waiter-000003,
985,Prepare main course,2024-06-19 20:53:43,Cook-000003,
985,Signal food complete,2024-06-21 20:13:24,Cook-000002,
985,Bring food,2024-06-21 21:09:50,Cook helper-000003,
985,Deliver to customer,2024-06-21 21:15:52,Waiter-000003,
985,EVENT 8 END,2024-06-21 21:16:11,,
986,Take order;start,2024-06-18 00:30:00,,
986,Review order,2024-06-18 00:32:48,Waiter-000005,
986,prepare drinks,2024-06-18 00:35:26,Barman-000001,
986,Bring drinks,2024-06-18 00:36:21,Barman-000003,
986,Review drinks,2024-06-18 00:39:56,Waiter-000002,
986,Prepare main course,2024-06-19 20:59:37,Cook-000001,
986,Signal food complete,2024-06-21 20:37:42,Cook-000001,
986,Bring food,2024-06-21 20:50:46,Cook helper-000001,
986,Deliver to customer,2024-06-21 20:54:29,Waiter-000005,
986,EVENT 8 END,2024-06-21 20:59:28,,
987,Take order;start,2024-06-18 00:45:00,,
987,Review order,2024-06-18 00:47:22,Waiter-000005,
987,Prepare starter;prepare drinks,2024-06-18 00:49:10,,
987,Bring drinks,2024-06-18 00:58:55,Barman-000001,
987,Review drinks,2024-06-18 01:11:24,Waiter-000005,
987,Prepare main course,2024-06-19 21:02:59,Cook-000001,
987,Signal food complete,2024-06-21 21:20:47,Cook-000003,
987,Bring food,2024-06-21 21:35:49,Cook helper-000001,
987,Deliver to customer,2024-06-21 21:38:42,Waiter-000002,
987,EVENT 8 END,2024-06-21 21:38:59,,
988,Take order;start,2024-06-18 01:00:00,,
988,Review order,2024-06-18 01:01:11,Waiter-000002,
988,prepare drinks,2024-06-18 01:02:10,Barman-000003,
988,Bring drinks,2024-06-18 01:05:06,Barman-000002,
988,Review drinks,2024-06-18 01:17:05,Waiter-000004,
988,prepare drinks,2024-06-18 01:17:42,Barman-000003,
988,Bring drinks,2024-06-18 01:25:39,Barman-000002,
988,Review drinks,2024-06-18 01:28:14,Waiter-000005,
988,Prepare main course,2024-06-19 21:26:49,Cook-000003,
988,Signal food complete,2024-06-21 21:39:34,Cook-000001,
988,Bring food,2024-06-21 22:15:32,Cook helper-000001,
988,Deliver to customer,2024-06-21 22:27:55,Waiter-000002,
988,EVENT 8 END,2024-06-21 22:30:50,,
989,Take order;start,2024-06-18 01:15:00,,
989,Review order,2024-06-18 01:18:30,Waiter-000002,
989,prepare drinks,2024-06-18 01:18:42,Barman-000001,
989,Bring drinks,2024-06-18 01:18:57,Barman-000002,
989,Review drinks,2024-06-18 01:21:45,Waiter-000003,
989,prepare drinks,2024-06-18 01:22:22,Barman-000001,
989,Bring drinks,2024-06-18 01:26:30,Barman-000003,
989,Review drinks,2024-06-18 01:30:00,Waiter-000001,
989,Prepare main course,2024-06-19 21:27:31,Cook-000002,
989,Signal food complete,2024-06-21 21:14:29,Cook-000002,
989,Bring food,2024-06-21 21:25:30,Cook helper-000003,
989,Deliver to customer,2024-06-21 21:34:05,Waiter-000005,
989,EVENT 8 END,2024-06-21 21:41:25,,
990,Take order;start,2024-06-18 01:30:00,,
990,Review order,2024-06-18 01:32:16,Waiter-000005,
990,prepare drinks,2024-06-18 01:33:11,Barman-000001,
990,Bring drinks,2024-06-18 01:42:35,Barman-000002,
990,Review drinks,2024-06-18 01:45:10,Waiter-000005,
990,Prepare main course,2024-06-19 21:38:54,Cook-000002,
990,Signal food complete,2024-06-21 21:29:21,Cook-000002,
990,Bring food,2024-06-21 21:51:57,Cook helper-000003,
990,Deliver to customer,2024-06-21 21:59:16,Waiter-000004,
990,EVENT 8 END,2024-06-21 22:02:23,,
991,Take order;start,2024-06-18 01:45:00,,
991,Review order,2024-06-18 01:45:13,Waiter-000001,
991,prepare drinks,2024-06-18 01:47:29,Barman-000003,
991,Bring drinks,2024-06-18 01:58:52,Barman-000001,
991,Review drinks,2024-06-18 01:59:30,Waiter-000003,
991,prepare drinks,2024-06-18 18:01:57,Barman-000001,
991,Bring drinks,2024-06-18 18:04:48,Barman-000003,
991,Review drinks,2024-06-18 18:06:37,Waiter-000001,
991,prepare drinks,2024-06-18 18:07:01,Barman-000001,
991,Bring drinks,2024-06-18 18:09:12,Barman-000002,
991,Review drinks,2024-06-18 18:14:43,Waiter-000004,
991,Prepare main course,2024-06-19 22:01:40,Cook-000002,
991,Signal food complete,2024-06-21 21:51:57,Cook-000002,
991,Bring food,2024-06-21 22:55:52,Cook helper-000003,
991,Deliver to customer,2024-06-21 22:59:43,Waiter-000005,
991,EVENT 8 END,2024-06-21 23:00:43,,
992,start,2024-06-18 02:00:00,,
992,Take order,2024-06-18 18:00:00,Waiter-000005,
992,Review order,2024-06-18 18:00:09,Waiter-000001,
992,prepare drinks,2024-06-18 18:01:17,Barman-000002,
992,Bring drinks,2024-06-18 18:01:42,Barman-000003,
992,Review drinks,2024-06-18 18:02:39,Waiter-000002,
992,prepare drinks,2024-06-18 18:03:56,Barman-000002,
992,Bring drinks,2024-06-18 18:08:19,Barman-000003,
992,Review drinks,2024-06-18 18:17:10,Waiter-000001,
992,prepare drinks,2024-06-18 18:18:09,Barman-000001,
992,Bring drinks,2024-06-18 18:19:55,Barman-000003,
992,Review drinks,2024-06-18 18:25:41,Waiter-000002,
992,Prepare main course,2024-06-19 22:16:24,Cook-000002,
992,Signal food complete,2024-06-21 22:15:32,Cook-000001,
992,Bring food,2024-06-21 22:33:13,Cook helper-000002,
992,Deliver to customer,2024-06-21 22:54:22,Waiter-000004,
992,EVENT 8 END,2024-06-21 22:54:58,,
993,Take order;start,2024-06-18 18:15:00,,
993,Review order,2024-06-18 18:16:25,Waiter-000005,
993,prepare drinks,2024-06-18 18:19:07,Barman-000002,
993,Bring drinks;Review drinks,2024-06-18 18:24:12,,form-based events(2024-06-18 18:24:12.945)
993,Prepare main course,2024-06-19 22:37:11,Cook-000002,
993,Signal food complete,2024-06-21 22:33:13,Cook-000001,
993,Bring food,2024-06-21 22:35:48,Cook helper-000003,
993,Deliver to customer,2024-06-21 22:37:47,Waiter-000003,
993,EVENT 8 END,2024-06-21 22:45:30,,
994,Take order;start,2024-06-18 18:30:00,,
994,Review order,2024-06-18 18:31:46,Waiter-000001,
994,Prepare starter;prepare drinks,2024-06-18 18:33:56,,
994,Bring drinks,2024-06-18 18:42:11,Barman-000001,
994,Review drinks,2024-06-18 19:01:29,Waiter-000002,
994,prepare drinks,2024-06-18 19:01:42,Barman-000002,
994,Bring drinks,2024-06-18 19:11:28,Barman-000002,
994,Review drinks,2024-06-18 19:13:24,Waiter-000002,
994,Prepare main course,2024-06-19 22:41:53,Cook-000002,
994,Signal food complete,2024-06-21 23:01:12,Cook-000003,
994,Bring food,2024-06-22 00:01:41,Cook helper-000001,
994,Deliver to customer,2024-06-22 00:02:58,Waiter-000001,
994,EVENT 8 END,2024-06-22 00:03:02,,
995,Take order;start,2024-06-18 18:45:00,,
995,Review order,2024-06-18 18:48:58,Waiter-000003,
995,prepare drinks,2024-06-18 18:49:24,Barman-000003,
995,Bring drinks,2024-06-18 19:24:02,Barman-000002,
995,Review drinks,2024-06-18 19:24:22,Waiter-000003,
995,Prepare main course,2024-06-19 23:13:33,Cook-000001,
995,Signal food complete,2024-06-21 23:20:52,Cook-000002,
995,Bring food,2024-06-21 23:44:25,Cook helper-000003,
995,Deliver to customer,2024-06-21 23:45:06,Waiter-000005,
995,EVENT 8 END,2024-06-21 23:46:15,,
996,Take order;start,2024-06-18 19:00:00,,
996,Review order,2024-06-18 19:02:50,Waiter-000003,
996,Prepare starter;prepare drinks,2024-06-18 19:04:27,,
996,Bring drinks,2024-06-18 19:11:39,Barman-000001,
996,Review drinks,2024-06-18 19:12:33,Waiter-000004,
996,Prepare main course,2024-06-19 23:23:05,Cook-000003,
996,Signal food complete,2024-06-21 23:51:12,Cook-000001,
996,Bring food,2024-06-22 00:18:44,Cook helper-000003,
996,Deliver to customer,2024-06-22 00:20:37,Waiter-000002,
996,EVENT 8 END,2024-06-22 00:23:02,,
997,Take order;start,2024-06-18 19:15:00,,
997,Review order,2024-06-18 19:18:10,Waiter-000001,
997,prepare drinks,2024-06-18 19:18:16,Barman-000001,
997,Bring drinks;Review drinks,2024-06-18 19:35:52,,form-based events(2024-06-18 19:35:52.989)
997,Prepare main course,2024-06-19 23:30:24,Cook-000002,
997,Signal food complete,2024-06-22 00:01:41,Cook-000003,
997,Bring food,2024-06-22 00:24:29,Cook helper-000001,
997,Deliver to customer,2024-06-22 00:29:31,Waiter-000003,
997,EVENT 8 END,2024-06-22 00:30:23,,
998,Take order;start,2024-06-18 19:30:00,,
998,Review order,2024-06-18 19:32:41,Waiter-000005,
998,Prepare starter;prepare drinks,2024-06-18 19:35:09,,
998,Bring drinks,2024-06-18 19:36:04,Barman-000001,
998,Review drinks,2024-06-18 19:40:10,Waiter-000002,
998,Signal food complete,2024-06-19 23:37:43,Cook-000003,
998,Bring food,2024-06-20 00:13:19,Cook helper-000003,
998,Deliver to customer,2024-06-20 00:20:09,Waiter-000002,
998,EVENT 8 END,2024-06-20 00:23:26,,
999,Take order;start,2024-06-18 19:45:00,,
999,Review order,2024-06-18 19:45:08,Waiter-000003,
999,prepare drinks,2024-06-18 19:45:09,Barman-000003,
999,Bring drinks,2024-06-18 19:48:16,Barman-000002,
999,Review drinks,2024-06-18 19:49:32,Waiter-000004,
999,Prepare main course,2024-06-19 23:43:19,Cook-000002,
999,Signal food complete,2024-06-22 00:29:58,Cook-000003,
999,Bring food,2024-06-22 01:31:12,Cook helper-000002,
999,Deliver to customer,2024-06-22 01:32:31,Waiter-000003,
999,EVENT 8 END,2024-06-22 01:34:31,,
1000,Take order;start,2024-06-18 20:00:00,,
1000,Review order,2024-06-18 20:00:04,Waiter-000002,
1000,Prepare starter;prepare drinks,2024-06-18 20:00:37,,
1000,Bring drinks;Review drinks,2024-06-18 20:05:52,,form-based events(2024-06-18 20:05:52.072)
1000,Prepare main course,2024-06-20 00:03:34,Cook-000002,
1000,Signal food complete,2024-06-22 00:32:53,Cook-000002,
1000,Bring food,2024-06-22 01:29:39,Cook helper-000003,
1000,Deliver to customer,2024-06-22 01:31:29,Waiter-000001,
1000,EVENT 8 END,2024-06-22 01:31:30,,
1001,Take order;start,2024-06-18 20:15:00,,
1001,Review order,2024-06-18 20:19:31,Waiter-000002,
1001,Prepare starter;prepare drinks,2024-06-18 20:20:02,,
1001,Bring drinks,2024-06-18 20:42:03,Barman-000001,
1001,Review drinks,2024-06-18 20:46:43,Waiter-000005,
1001,prepare drinks,2024-06-18 20:47:45,Barman-000002,
1001,Bring drinks,2024-06-18 20:54:40,Barman-000001,
1001,Review drinks,2024-06-18 21:01:56,Waiter-000001,
1001,prepare drinks,2024-06-18 21:03:21,Barman-000003,
1001,Bring drinks,2024-06-18 21:09:48,Barman-000002,
1001,Review drinks,2024-06-18 21:19:12,Waiter-000005,
1001,Signal food complete,2024-06-20 00:13:19,Cook-000003,
1001,Bring food,2024-06-20 01:44:38,Cook helper-000003,
1001,Deliver to customer,2024-06-20 01:45:26,Waiter-000005,
1001,EVENT 8 END,2024-06-20 01:46:33,,
1002,Take order;start,2024-06-18 20:30:00,,
1002,Review order,2024-06-18 20:30:24,Waiter-000001,
1002,prepare drinks,2024-06-18 20:30:41,Barman-000001,
1002,Bring drinks,2024-06-18 20:37:31,Barman-000003,
1002,Review drinks,2024-06-18 20:50:50,Waiter-000001,
1002,Prepare main course,2024-06-20 00:39:07,Cook-000001,
1002,Signal food complete,2024-06-22 01:38:06,Cook-000001,
1002,Bring food,2024-06-24 18:18:49,Cook helper-000002,
1002,Deliver to customer,2024-06-24 18:19:24,Waiter-000005,
1002,EVENT 8 END,2024-06-24 18:19:54,,
1003,Take order;start,2024-06-18 20:45:00,,
1003,Review order,2024-06-18 20:50:03,Waiter-000004,
1003,prepare drinks,2024-06-18 20:50:55,Barman-000001,
1003,Bring drinks,2024-06-18 20:51:59,Barman-000003,
1003,Review drinks,2024-06-18 20:59:42,Waiter-000003,
1003,Prepare main course,2024-06-20 00:46:30,Cook-000002,
1003,Signal food complete,2024-06-24 18:12:56,Cook-000003,
1003,Bring food,2024-06-24 18:43:42,Cook helper-000003,
1003,Deliver to customer,2024-06-24 18:46:12,Waiter-000001,
1003,EVENT 8 END,2024-06-24 18:46:51,,
1004,Take order;start,2024-06-18 21:00:00,,
1004,Review order,2024-06-18 21:00:10,Waiter-000002,
1004,prepare drinks,2024-06-18 21:00:48,Barman-000002,
1004,Bring drinks;Review drinks,2024-06-18 21:07:08,,form-based events(2024-06-18 21:07:08.189)
1004,Prepare main course,2024-06-20 01:10:33,Cook-000001,
1004,Signal food complete,2024-06-24 19:00:00,Cook-000002,
1004,Bring food,2024-06-24 19:07:30,Cook helper-000001,
1004,Deliver to customer,2024-06-24 19:07:38,Waiter-000004,
1004,EVENT 8 END,2024-06-24 19:09:07,,
1005,Take order;start,2024-06-18 21:15:00,,
1005,Review order,2024-06-18 21:17:56,Waiter-000003,
1005,prepare drinks,2024-06-18 21:21:34,Barman-000001,
1005,Bring drinks,2024-06-18 21:30:04,Barman-000003,
1005,Review drinks,2024-06-18 21:31:38,Waiter-000004,
1005,prepare drinks,2024-06-18 21:31:54,Barman-000002,
1005,Bring drinks,2024-06-18 21:38:16,Barman-000001,
1005,Review drinks,2024-06-18 21:41:13,Waiter-000002,
1005,prepare drinks,2024-06-18 21:41:34,Barman-000002,
1005,Bring drinks,2024-06-18 21:45:21,Barman-000001,
1005,Review drinks,2024-06-18 21:46:26,Waiter-000002,
1005,Prepare main course,2024-06-20 01:26:29,Cook-000002,
1005,Signal food complete,2024-06-24 18:27:07,Cook-000001,
1005,Bring food,2024-06-24 18:57:15,Cook helper-000002,
1005,Deliver to customer,2024-06-24 18:58:39,Waiter-000005,
1005,EVENT 8 END,2024-06-24 18:59:29,,
1006,Take order;start,2024-06-18 21:30:00,,
1006,Review order,2024-06-18 21:31:54,Waiter-000005,
1006,prepare drinks,2024-06-18 21:33:57,Barman-000001,
1006,Bring drinks;Review drinks,2024-06-18 21:36:09,,form-based events(2024-06-18 21:36:09.551)
1006,Prepare main course,2024-06-20 01:49:22,Cook-000002,
1006,Signal food complete,2024-06-24 18:43:42,Cook-000003,
1006,Bring food,2024-06-24 19:14:29,Cook helper-000002,
1006,Deliver to customer,2024-06-24 19:21:13,Waiter-000004,
1006,EVENT 8 END,2024-06-24 19:21:26,,
1007,Take order;start,2024-06-18 21:45:00,,
1007,Review order,2024-06-18 21:46:14,Waiter-000005,
1007,prepare drinks,2024-06-18 21:47:04,Barman-000002,
1007,Bring drinks,2024-06-18 21:48:31,Barman-000003,
1007,Review drinks,2024-06-18 21:50:36,Waiter-000003,
1007,Prepare main course,2024-06-20 18:10:48,Cook-000002,
1007,Signal food complete,2024-06-24 19:07:30,Cook-000002,
1007,Bring food,2024-06-24 19:14:26,Cook helper-000003,
1007,Deliver to customer,2024-06-24 19:14:38,Waiter-000005,
1007,EVENT 8 END,2024-06-24 19:16:13,,
1008,Take order;start,2024-06-18 22:00:00,,
1008,Review order,2024-06-18 22:00:16,Waiter-000002,
1008,Prepare starter;prepare drinks,2024-06-18 22:00:30,,
1008,Bring drinks,2024-06-18 22:01:48,Barman-000002,
1008,Review drinks,2024-06-18 22:03:29,Waiter-000005,
1008,Prepare main course,2024-06-20 18:21:07,Cook-000001,
1008,Signal food complete,2024-06-24 19:23:40,Cook-000001,
1008,Bring food,2024-06-24 19:28:16,Cook helper-000001,
1008,Deliver to customer,2024-06-24 19:30:08,Waiter-000002,
1008,EVENT 8 END,2024-06-24 19:35:03,,
1009,Take order;start,2024-06-18 22:15:00,,
1009,Review order,2024-06-18 22:17:34,Waiter-000002,
1009,prepare drinks,2024-06-18 22:18:22,Barman-000003,
1009,Bring drinks,2024-06-18 22:19:37,Barman-000001,
1009,Review drinks,2024-06-18 22:21:38,Waiter-000001,
1009,prepare drinks,2024-06-18 22:22:32,Barman-000002,
1009,Bring drinks,2024-06-18 22:23:36,Barman-000003,
1009,Review drinks,2024-06-18 22:23:52,Waiter-000003,
1009,prepare drinks,2024-06-18 22:25:00,Barman-000001,
1009,Bring drinks,2024-06-18 22:36:41,Barman-000003,
1009,Review drinks,2024-06-18 22:36:47,Waiter-000003,
1009,Prepare main course,2024-06-20 19:05:19,Cook-000002,
1009,Signal food complete,2024-06-24 19:28:52,Cook-000002,
1009,Bring food,2024-06-24 19:35:55,Cook helper-000002,
1009,Deliver to customer,2024-06-24 19:52:20,Waiter-000005,
1009,EVENT 8 END,2024-06-24 19:53:20,,
1010,Take order;start,2024-06-18 22:30:00,,
1010,Review order,2024-06-18 22:31:00,Waiter-000002,
1010,Prepare starter;prepare drinks,2024-06-18 22:31:12,,
1010,Bring drinks,2024-06-18 22:31:18,Barman-000003,
1010,Review drinks,2024-06-18 22:35:45,Waiter-000005,
1010,prepare drinks,2024-06-18 22:36:00,Barman-000002,
1010,Bring drinks,2024-06-18 22:38:49,Barman-000001,
1010,Review drinks,2024-06-18 22:39:07,Waiter-000004,
1010,prepare drinks,2024-06-18 22:40:15,Barman-000003,
1010,Bring drinks,2024-06-18 22:42:55,Barman-000002,
1010,Review drinks,2024-06-18 22:45:30,Waiter-000005,
1010,Prepare main course,2024-06-20 20:05:11,Cook-000003,
1010,Signal food complete,2024-06-24 20:03:53,Cook-000001,
1010,Bring food,2024-06-24 20:05:58,Cook helper-000003,
1010,Deliver to customer,2024-06-24 20:07:35,Waiter-000002,
1010,EVENT 8 END,2024-06-24 20:08:25,,
1011,Take order;start,2024-06-18 22:45:00,,
1011,Review order,2024-06-18 22:45:24,Waiter-000001,
1011,prepare drinks,2024-06-18 22:47:57,Barman-000001,
1011,Bring drinks,2024-06-18 22:54:56,Barman-000003,
1011,Review drinks,2024-06-18 23:04:58,Waiter-000005,
1011,Prepare main course,2024-06-20 20:13:00,Cook-000003,
1011,Signal food complete,2024-06-24 20:05:58,Cook-000001,
1011,Bring food,2024-06-24 20:20:53,Cook helper-000002,
1011,Deliver to customer,2024-06-24 20:28:47,Waiter-000003,
1011,EVENT 8 END,2024-06-24 20:29:12,,
1012,Take order;start,2024-06-18 23:00:00,,
1012,Review order,2024-06-18 23:01:21,Waiter-000002,
1012,Prepare starter;prepare drinks,2024-06-18 23:01:47,,
1012,Bring drinks;Review drinks,2024-06-18 23:08:55,,form-based events(2024-06-18 23:08:55.768)
1012,Signal food complete,2024-06-20 20:42:38,Cook-000003,
1012,Bring food,2024-06-20 20:50:56,Cook helper-000003,
1012,Deliver to customer,2024-06-20 20:56:02,Waiter-000004,
1012,EVENT 8 END,2024-06-20 20:58:30,,
1013,Take order;start,2024-06-18 23:15:00,,
1013,Review order,2024-06-18 23:17:59,Waiter-000002,
1013,Prepare starter;prepare drinks,2024-06-18 23:18:03,,
1013,Bring drinks,2024-06-18 23:25:18,Barman-000002,
1013,Review drinks,2024-06-18 23:27:31,Waiter-000004,
1013,prepare drinks,2024-06-18 23:30:11,Barman-000001,
1013,Bring drinks,2024-06-18 23:38:02,Barman-000003,
1013,Review drinks,2024-06-18 23:45:46,Waiter-000001,
1013,prepare drinks,2024-06-18 23:46:47,Barman-000003,
1013,Bring drinks,2024-06-18 23:56:36,Barman-000002,
1013,Review drinks,2024-06-18 23:58:31,Waiter-000005,
1013,prepare drinks,2024-06-18 23:58:34,Barman-000003,
1013,Bring drinks,2024-06-18 23:59:26,Barman-000002,
1013,Review drinks,2024-06-19 00:01:41,Waiter-000003,
1013,Signal food complete,2024-06-20 20:50:56,Cook-000003,
1013,Bring food,2024-06-20 20:52:36,Cook helper-000002,
1013,Deliver to customer,2024-06-20 21:02:55,Waiter-000002,
1013,EVENT 8 END,2024-06-20 21:07:23,,
1014,Take order;start,2024-06-18 23:30:00,,
1014,Review order,2024-06-18 23:31:05,Waiter-000001,
1014,prepare drinks,2024-06-18 23:32:19,Barman-000003,
1014,Prepare starter,2024-06-18 23:32:34,Cook helper-000002,
1014,Bring drinks,2024-06-18 23:34:10,Barman-000002,
1014,Review drinks,2024-06-18 23:35:03,Waiter-000004,
1014,prepare drinks,2024-06-18 23:38:14,Barman-000002,
1014,Bring drinks,2024-06-18 23:49:38,Barman-000001,
1014,Review drinks,2024-06-19 00:01:55,Waiter-000005,
1014,Signal food complete,2024-06-20 21:12:15,Cook-000003,
1014,Bring food,2024-06-20 21:30:53,Cook helper-000002,
1014,Deliver to customer,2024-06-20 21:44:03,Waiter-000003,
1014,EVENT 8 END,2024-06-20 21:44:39,,
1015,Take order;start,2024-06-18 23:45:00,,
1015,Review order,2024-06-18 23:45:43,Waiter-000004,
1015,Prepare starter;prepare drinks,2024-06-18 23:45:50,,
1015,Bring drinks;Review drinks,2024-06-18 23:46:54,,
1015,Prepare main course,2024-06-20 21:25:23,Cook-000001,
1015,Signal food complete,2024-06-24 21:02:34,Cook-000002,
1015,Bring food,2024-06-24 21:35:14,Cook helper-000002,
