Case,Activity,Timestamp,label
3542272,creating environmental permit decision;register date environmental permit decision;transcript decision environmental permit to stakeholders,2011-06-27 18:35:17,form-based (orig=2011-06-27 19:12:40)
3542272,enter date publication decision environmental permit,2011-07-06 07:00:07,
3559653,send confirmation receipt,2011-07-08 18:00:27,
3564895,activities regular procedure;forward to the competent authority;inform BAG administrator;phase application received;register submission date request,2011-06-24 07:00:04,form-based (orig=2011-08-09 19:13:20)
3564895,regular procedure without MER,2011-08-09 19:13:24,
3564895,send confirmation receipt,2011-08-09 19:13:25,
3564895,send confirmation receipt,2011-08-09 19:13:26,
3564895,investigate BAG objects;no permit needed or only notification needed;phased application;send procedure confirmation;terminate on request,2011-08-09 19:13:27,form-based (orig=2011-08-09 19:13:28)
3564895,treat subcases completeness,2014-04-09 07:00:04,
3566460,register submission date request,2011-06-27 07:00:05,
3566460,request complete;send confirmation receipt;send procedure confirmation,2011-06-30 17:58:40,form-based (orig=2011-06-30 18:08:02)
3566460,ask stakeholders views;grounds for refusal;phase advice known,2011-08-19 19:11:13,form-based (orig=2011-08-19 19:11:14)
3566460,by law;creating environmental permit decision;suspension ground applicable;transcript decision environmental permit to stakeholders,2011-08-19 19:11:16,form-based (orig=2011-08-19 19:11:17)
3566460,enter date publication decision environmental permit,2011-08-31 07:00:01,
3582795,register submission date request;registration date publication;send procedure confirmation,2011-06-28 07:00:08,form-based (orig=2011-07-05 20:49:16)
3582795,assessment of content completed,2011-07-05 20:49:16,form-based (orig=2011-08-08 16:08:10)
3582795,phase advice known,2011-08-08 16:08:11,
3582795,creating environmental permit decision,2011-08-08 16:25:16,
3582795,register date environmental permit decision,2011-08-15 16:18:44,
3582795,enter senddate decision environmental permit;phase decision taken;transcript decision environmental permit to stakeholders,2011-08-15 16:18:45,form-based (orig=2011-08-15 16:18:46)
3582795,enter date publication decision environmental permit,2011-08-15 16:18:48,
3582795,generate publication document decision environmental permit,2011-08-15 16:18:49,
3582804,register submission date request;send confirmation receipt;send procedure confirmation,2011-06-28 07:00:09,form-based (orig=2011-07-04 18:35:06)
3582804,registration date publication,2011-07-13 07:00:02,
3588647,send confirmation receipt,2011-12-12 20:18:01,
3588647,send procedure confirmation,2011-12-12 20:18:54,
3588647,request complete,2012-02-14 19:25:36,
3588647,phase advice known,2012-02-14 19:25:57,
3588647,ask stakeholders views;by law;creating environmental permit decision;grounds for refusal;suspension ground applicable,2012-02-14 19:25:58,form-based (orig=2012-02-14 19:25:59)
3588647,register date environmental permit decision,2012-02-16 08:00:01,
3594775,register submission date request,2011-06-30 07:00:01,
3594775,send confirmation receipt,2011-07-07 16:47:51,
3594775,send procedure confirmation,2011-07-07 16:52:05,
3594775,registration date publication,2011-07-20 07:00:03,
3596349,register submission date request;send confirmation receipt;send procedure confirmation,2011-06-30 07:00:02,form-based (orig=2011-07-07 19:10:58)
3596349,registration date publication,2011-07-20 07:00:04,
3597184,register submission date request;registration date publication;request complete;send confirmation receipt;send procedure confirmation,2011-06-30 07:00:03,form-based (orig=2011-07-07 18:32:39)
3597184,phase advice known,2011-07-20 07:00:05,form-based (orig=2011-09-23 16:44:14)
3597184,grounds for refusal;phase concept draft decision ready;publish official draft decision,2011-09-23 16:44:16,form-based (orig=2011-09-23 16:44:22)
3597184,suspension ground applicable,2012-02-11 00:08:14,
3597184,register date environmental permit decision,2012-02-14 08:00:02,
3597184,enter date publication decision environmental permit,2012-02-22 08:00:01,
3597184,set phase: phase permitting irrevocable,2012-04-06 07:00:01,
3598533,register submission date request,2011-06-30 07:00:04,
3598533,forward to the competent authority;no permit needed or only notification needed;phase application received,2011-07-29 18:53:37,form-based (orig=2011-07-29 18:53:38)
3598533,registration date publication,2011-07-29 18:53:40,
3598533,regular procedure without MER,2011-07-29 18:53:41,
3598533,send confirmation receipt,2011-07-29 18:53:42,
3598533,retrieve missing data;send confirmation receipt;send procedure confirmation;terminate on request;treat subcases completeness,2011-07-29 18:53:43,form-based (orig=2011-07-29 18:53:44)
3598533,enter receipt of additional data,2011-09-12 07:00:01,
3598533,request complete,2011-09-22 22:06:17,
3598533,treat subcases content,2011-09-22 22:06:20,
3598533,article 34  WABO applies;assessment of content completed;grounds for refusal;phase advice known;procedure change,2011-09-22 22:06:21,form-based (orig=2011-09-22 22:06:22)
3598533,ask stakeholders views;suspension ground applicable,2011-09-22 22:06:25,form-based (orig=2011-09-22 22:06:26)
3598533,by law,2011-09-22 22:06:28,
3598533,creating environmental permit decision;enter date publication decision environmental permit;transcript decision environmental permit to stakeholders,2011-09-22 22:06:29,form-based (orig=2011-10-03 17:57:30)
3601105,register submission date request,2011-06-30 07:00:05,
3601105,send confirmation receipt,2011-07-08 16:56:20,
3601105,send procedure confirmation,2011-07-08 16:58:07,
3601105,registration date publication,2011-07-20 07:00:06,
3604677,register submission date request;send confirmation receipt;send procedure confirmation,2011-06-30 07:00:06,form-based (orig=2011-07-11 16:47:04)
3604677,registration date publication,2011-07-20 07:00:07,
3604677,enter receipt of additional data;request complete;retrieve missing data,2011-08-10 17:45:06,form-based (orig=2011-09-19 07:00:01)
3604677,investigate BAG objects;phase advice known,2011-09-26 22:11:37,form-based (orig=2012-03-20 18:36:54)
3604677,grounds for refusal,2012-03-20 18:37:11,
3604677,ask stakeholders views;creating environmental permit decision;send decision suspension,2012-03-20 18:37:12,form-based (orig=2012-03-20 18:38:09)
3604677,register date environmental permit decision,2012-03-27 07:00:01,
3606917,registration date publication;send confirmation receipt;send procedure confirmation,2011-07-11 18:17:45,form-based (orig=2011-07-11 18:18:02)
3606917,creating environmental permit decision;grounds for refusal;phase advice known;request complete,2011-07-20 07:00:08,form-based (orig=2011-08-01 20:50:29)
3606917,register date environmental permit decision,2011-08-01 20:51:07,form-based (orig=2011-08-17 19:47:26)
3606917,enter date publication decision environmental permit;enter senddate decision environmental permit,2011-08-17 19:47:26,form-based (orig=2011-08-23 07:00:02)
3606967,enter senddate acknowledgement;enter senddate procedure confirmation;register submission date request;registration date publication,2011-07-01 07:00:01,form-based (orig=2011-07-11 07:00:02)
3606967,grounds for refusal;phase advice known;phase concept draft decision ready;request complete,2011-09-06 20:23:23,form-based (orig=2011-09-06 20:24:03)
3606967,publish official draft decision,2011-09-12 18:27:42,
3606967,entering senddate draft decision environmental permit,2011-09-13 07:00:03,
3606967,date draft decision for inspection;phase perspective submitted;suspension ground applicable,2011-09-22 07:00:01,form-based (orig=2011-11-08 18:28:30)
3606967,register date environmental permit decision,2011-11-08 20:28:22,
3606967,transcript decision environmental permit to stakeholders,2011-11-08 20:28:49,
3608589,register submission date request;send confirmation receipt;send procedure confirmation,2011-07-06 07:00:08,form-based (orig=2011-07-12 19:27:18)
3608589,registration date publication;request complete,2011-07-12 19:27:26,form-based (orig=2011-07-20 07:00:10)
3608589,phase advice known,2011-08-04 22:28:02,
3608589,register date environmental permit decision,2011-08-04 22:34:48,
3608589,transcript decision environmental permit to stakeholders,2011-08-04 22:39:07,
3608589,generate publication document decision environmental permit,2011-08-04 22:39:12,
3611865,register submission date request,2011-07-04 07:00:01,
3611865,send confirmation receipt,2011-07-12 17:49:48,
3611865,send procedure confirmation,2011-07-12 17:50:01,
3611865,creating environmental permit decision;phase advice known;register date environmental permit decision;registration date publication;request complete,2011-07-20 07:00:11,form-based (orig=2011-07-29 18:51:14)
3611865,transcript decision environmental permit to stakeholders,2011-08-26 19:13:14,
3611865,enter date publication decision environmental permit,2011-09-07 07:00:01,
3613048,register submission date request;send confirmation receipt;send procedure confirmation,2011-07-07 07:00:02,form-based (orig=2011-07-12 21:47:34)
3613048,phase advice known;register date environmental permit decision;registration date publication;request complete,2011-07-20 07:00:12,form-based (orig=2011-08-30 22:55:47)
3613048,transcript decision environmental permit to stakeholders,2011-08-30 23:18:59,
3613048,generate publication document decision environmental permit,2011-08-30 23:19:04,
3619782,register submission date request,2011-07-08 07:00:02,
3619782,send confirmation receipt,2011-07-14 19:10:25,
3619782,send procedure confirmation,2011-07-14 19:10:58,
3619782,enter date decision permanent suspension;enter receipt of additional data;enter senddate decision permanent suspension;keep permanently suspended;registration date publication;retrieve missing data,2011-07-14 21:17:53,form-based (orig=2011-07-27 07:00:02)
3620200,register submission date request;registration date publication;request complete;send confirmation receipt;send procedure confirmation,2011-07-08 07:00:03,form-based (orig=2011-07-14 20:15:28)
3620200,send letter in progress,2011-07-27 07:00:03,form-based (orig=2011-08-31 22:07:46) ; form-based (orig=2011-08-31 22:07:45)
3620200,register date environmental permit decision,2011-08-31 22:07:45,form-based (orig=2011-08-31 22:16:03)
3620200,transcript decision environmental permit to stakeholders,2011-08-31 22:41:49,
3620200,generate publication document decision environmental permit,2011-08-31 22:49:51,
3621629,enter senddate procedure confirmation;grounds for refusal;phase advice known;register submission date request;registration date publication,2011-07-08 07:00:04,form-based (orig=2011-07-15 07:00:01)
3621629,ask stakeholders views;creating environmental permit decision,2011-08-04 18:27:09,form-based (orig=2011-08-04 18:27:11) ; form-based (orig=2011-08-04 18:27:09)
3621629,transcript decision environmental permit to stakeholders,2011-08-15 16:15:50,
3621629,generate publication document decision environmental permit,2011-08-15 16:15:56,
3622039,register submission date request;registration date publication;send confirmation receipt;send procedure confirmation,2011-07-07 07:00:03,form-based (orig=2011-07-14 23:16:10)
3622039,request complete;send letter in progress,2011-07-27 07:00:05,form-based (orig=2011-08-26 22:55:10)
3622039,ask stakeholders views;completed subcases content;grounds for refusal;phase advice known;treat subcases content,2011-08-26 22:55:12,form-based (orig=2011-08-26 22:55:13)
3622039,suspension ground applicable,2011-08-26 22:55:19,form-based (orig=2011-08-26 22:55:21)
3622039,by law,2011-08-26 22:55:22,
3622039,creating environmental permit decision;enter senddate decision environmental permit;register date environmental permit decision,2011-08-26 22:55:23,form-based (orig=2011-08-30 07:00:02)
3622039,enter date publication decision environmental permit,2011-08-30 07:00:02,form-based (orig=2011-09-07 07:00:02)
3624878,register submission date request,2011-07-08 07:00:05,
3624878,registration date publication;send confirmation receipt;send procedure confirmation,2011-07-18 18:02:52,form-based (orig=2011-07-18 18:03:10)
3624878,request complete,2011-07-18 18:03:10,form-based (orig=2011-08-12 17:31:54)
3624878,send letter in progress,2011-08-12 17:31:55,
3624878,completed subcases content;phase advice known;treat subcases content,2011-08-12 17:31:56,form-based (orig=2011-08-12 17:31:57)
3624878,grounds for refusal,2011-08-12 17:33:07,
3624878,ask stakeholders views,2011-08-12 17:33:08,
3624878,by law;creating environmental permit decision;suspension ground applicable,2011-08-12 17:33:09,form-based (orig=2011-08-12 17:33:10)
3624878,enter senddate decision environmental permit;register date environmental permit decision;transcript decision environmental permit to stakeholders,2011-08-15 16:34:45,form-based (orig=2011-08-15 16:34:46)
3624878,enter date publication decision environmental permit,2011-08-15 16:34:48,
3624878,generate publication document decision environmental permit,2011-08-15 16:34:49,
3626809,register submission date request,2011-07-11 07:00:04,
3626809,send confirmation receipt,2011-07-18 18:13:53,
3626809,send procedure confirmation,2011-07-18 18:14:10,
3626809,registration date publication,2011-07-27 07:00:07,
3626809,request complete,2011-08-12 21:19:40,
3626809,completed subcases content;send letter in progress;treat subcases content,2011-08-12 21:19:41,form-based (orig=2011-08-12 21:19:42)
3626809,procedure change,2011-08-12 21:19:44,
3626809,article 34  WABO applies;ask stakeholders views;assessment of content completed;phase advice known,2011-08-12 21:19:45,form-based (orig=2011-08-12 21:19:46)
3626809,grounds for refusal,2011-08-12 21:19:49,
3626809,by law;creating environmental permit decision;register date environmental permit decision;set phase: phase permitting irrevocable;suspension ground applicable,2011-08-12 21:19:50,form-based (orig=2011-08-12 21:19:51)
3626809,phase decision taken,2011-08-15 16:17:18,
3626809,enter senddate decision environmental permit,2011-08-15 16:17:19,
3626809,enter date publication decision environmental permit;generate publication document decision environmental permit;transcript decision environmental permit to stakeholders,2011-08-15 16:17:20,form-based (orig=2011-08-15 16:17:21)
3628077,register submission date request,2011-07-12 07:00:05,
3628077,send procedure confirmation,2011-07-18 23:12:57,
3628077,request complete,2011-07-19 17:05:54,
3628077,phase advice known,2011-07-19 17:09:05,
3628077,creating environmental permit decision;register date environmental permit decision;transcript decision environmental permit to stakeholders,2011-07-19 17:09:14,form-based (orig=2011-07-19 17:10:05)
3628077,enter date publication decision environmental permit,2011-07-27 07:00:08,
3628077,registration date publication,2011-07-27 07:00:09,
3633953,forward to the competent authority;inform BAG administrator;register submission date request,2011-07-11 07:00:05,form-based (orig=2011-08-05 19:50:38)
3633953,investigate BAG objects,2011-08-05 19:50:40,
3633953,no permit needed or only notification needed;phase application received;phase application receptive,2011-08-05 19:50:41,form-based (orig=2011-08-05 19:50:42)
3633953,procedure change,2011-08-05 19:50:44,
3633953,registration date publication,2011-08-05 19:50:45,
3633953,regular procedure without MER,2011-08-05 19:50:46,
3633953,request complete,2011-08-05 19:50:47,
3633953,send confirmation receipt,2011-08-05 19:50:48,
3633953,send confirmation receipt;send letter in progress;send procedure confirmation,2011-08-05 19:50:49,form-based (orig=2011-08-05 19:50:50)
3633953,send procedure confirmation,2011-08-05 19:50:52,
3633953,subcases completeness completed,2011-08-05 19:50:53,
3633953,treat subcases completeness,2011-08-05 19:50:54,
3633953,completed subcases content;procedure change;treat subcases content,2011-08-05 19:50:55,form-based (orig=2011-08-05 19:50:56)
3633953,article 34  WABO applies;assessment of content completed,2011-08-05 19:50:57,form-based (orig=2011-08-05 19:50:58)
3633953,creating environmental permit decision;enter date publication decision environmental permit;phase advice known,2011-08-05 19:51:00,form-based (orig=2011-08-25 21:47:43)
3633953,enter senddate decision environmental permit,2011-08-30 07:00:05,
3633953,register date environmental permit decision,2011-08-30 07:00:06,
3637906,send confirmation receipt,2011-07-21 19:34:01,
3637906,creating environmental permit decision;phase advice known;registration date publication;send procedure confirmation,2011-07-21 19:34:51,form-based (orig=2011-08-03 07:00:01)
3637906,enter date publication decision environmental permit;enter senddate decision environmental permit;register date environmental permit decision,2011-08-30 07:00:07,form-based (orig=2011-08-30 07:00:08)
3642802,phase application received;register submission date request;send confirmation receipt,2011-07-13 07:00:03,form-based (orig=2011-10-28 23:15:20)
3642802,procedure change;send confirmation receipt,2011-10-28 23:15:21,form-based (orig=2011-10-28 23:15:22)
3642802,registration date publication;regular procedure without MER;request complete;send procedure confirmation,2011-10-28 23:15:24,form-based (orig=2011-10-28 23:15:25)
3642802,retrieve missing data;subcases completeness completed;term for supplying missing data;treat subcases completeness,2011-10-28 23:15:27,form-based (orig=2011-10-28 23:15:28)
3642802,message terminate request,2012-04-16 17:51:49,
3642802,register deadline,2012-04-16 17:51:52,
3644413,register submission date request,2011-07-11 07:00:06,
3644413,request complete;send confirmation receipt;send procedure confirmation,2011-07-25 20:45:15,form-based (orig=2011-07-25 20:45:23)
3644413,creating environmental permit decision;registration date publication,2011-07-28 22:58:51,form-based (orig=2011-07-28 22:59:16)
3644413,register date environmental permit decision,2011-08-03 23:21:25,
3644413,transcript decision environmental permit to stakeholders,2011-08-03 23:22:57,
3644413,enter date publication decision environmental permit,2011-08-10 07:00:07,
3645961,register submission date request,2011-07-18 07:00:01,
3645961,send confirmation receipt,2011-07-26 18:12:29,
3645961,send procedure confirmation,2011-07-26 18:13:02,
3645961,registration date publication,2011-08-03 07:00:03,
3645961,request complete,2011-09-05 16:49:48,
3645961,send letter in progress,2011-09-05 16:49:49,
3645961,treat subcases content,2011-09-05 16:49:50,
3645961,phase advice known,2011-09-05 17:12:29,
3645961,ask stakeholders views;creating environmental permit decision;enter senddate decision environmental permit;grounds for refusal;register date environmental permit decision,2011-09-05 17:12:30,form-based (orig=2011-09-05 17:12:31)
3645961,enter date publication decision environmental permit,2011-09-14 07:00:02,
3648178,register submission date request,2011-07-13 07:00:04,
3648178,send confirmation receipt,2011-07-26 17:24:57,
3648178,registration date publication;request complete;send procedure confirmation,2011-07-26 17:26:06,form-based (orig=2011-08-03 07:00:04)
3648178,phase advice known,2011-08-03 20:25:07,
3648178,register number of days extension period,2011-08-30 21:43:59,
3648178,enter date decision procedure term extension,2011-08-30 22:07:02,
3648178,enter senddate decision procedure term extension,2011-08-30 22:07:18,
3648178,suspension ground applicable,2011-10-10 21:28:49,
3648178,by law,2011-10-10 21:28:50,
3648178,creating environmental permit decision,2011-10-10 21:28:51,
3648178,transcript decision environmental permit to stakeholders,2011-10-18 16:27:59,
3649001,register submission date request,2011-07-19 07:00:05,
3649001,phase application received;regular procedure without MER;send confirmation receipt,2011-09-29 21:25:38,form-based (orig=2011-09-29 21:25:39)
3649001,applicant is stakeholder;procedure change;send confirmation receipt,2011-09-29 21:25:41,form-based (orig=2011-09-29 21:25:42)
3649001,registration date publication;request complete;retrieve missing data;send procedure confirmation,2011-09-29 21:25:44,form-based (orig=2011-09-29 21:25:45)
3649001,subcases completeness completed;term for supplying missing data;treat subcases completeness,2011-09-29 21:25:48,form-based (orig=2011-09-29 21:25:49)
3649001,keep permanently suspended;receive additional information,2011-09-29 21:25:49,form-based (orig=2011-09-29 21:25:51) ; form-based (orig=2011-09-29 21:25:49)
3649001,creating decision permanently suspended,2011-09-29 21:25:53,
3649001,enter senddate decision permanent suspension,2011-10-04 17:19:48,
3649001,stop procedure after permanent suspension,2011-10-04 17:20:58,
3649878,register submission date request,2011-07-20 07:00:13,
3649878,send confirmation receipt,2011-07-26 20:06:34,
3649878,send procedure confirmation,2011-07-26 20:06:46,
3649878,enter date decision procedure term extension;register number of days extension period;registration date publication,2011-08-03 07:00:05,form-based (orig=2011-09-14 20:41:00)
3649878,enter senddate decision procedure term extension,2011-09-14 20:41:00,form-based (orig=2011-09-14 22:17:20)
3649878,request complete,2011-09-16 23:17:06,
3649878,completed subcases content;send letter in progress;treat subcases content,2011-09-16 23:17:07,form-based (orig=2011-09-16 23:17:08)
3649878,article 34  WABO applies;assessment of content completed;phase advice known;procedure change,2011-09-16 23:17:10,form-based (orig=2011-09-16 23:17:11)
3649878,creating environmental permit decision,2011-09-16 23:17:20,
3649878,enter senddate decision environmental permit,2011-09-20 07:00:03,
3649878,register date environmental permit decision,2011-09-20 07:00:04,
3649878,enter date publication decision environmental permit,2011-09-28 07:00:01,
3651397,register submission date request,2011-07-21 07:00:02,
3651397,send confirmation receipt,2011-07-26 21:51:47,
3651397,send procedure confirmation,2011-07-26 21:51:58,
3651397,phase advice known;registration date publication;request complete,2011-08-03 07:00:06,form-based (orig=2011-08-10 22:39:04)
3651397,message terminate request,2011-08-23 18:53:53,
3651397,phase procedure aborted,2011-08-23 18:54:03,
3651397,register deadline,2011-08-23 18:54:04,
3683339,register submission date request;send confirmation receipt;send confirmation receipt,2011-07-29 07:00:03,form-based (orig=2011-08-05 23:21:55)
3683339,enter senddate acknowledgement;request complete;send procedure confirmation,2011-08-08 07:00:01,form-based (orig=2011-08-09 22:36:29)
3683339,send letter in progress;treat subcases content,2011-08-22 22:26:35,form-based (orig=2011-08-22 22:26:36)
3683339,completed subcases content,2011-08-22 22:26:38,
3684042,register submission date request,2011-07-29 07:00:04,
3684042,enter senddate acknowledgement;enter senddate procedure confirmation;request complete,2011-08-08 07:00:02,form-based (orig=2011-08-08 07:00:03)
3684042,enter date publication decision environmental permit;phase advice known;register date environmental permit decision;set phase: phase permitting irrevocable,2011-08-29 17:07:51,form-based (orig=2011-08-29 17:08:16)
3685684,enter senddate acknowledgement;enter senddate procedure confirmation;register submission date request,2011-07-29 07:00:05,form-based (orig=2011-08-08 07:00:04)
3685684,enter senddate decision environmental permit;register date environmental permit decision,2011-08-08 07:00:04,form-based (orig=2011-08-30 07:00:10) ; form-based (orig=2011-08-08 07:00:04)
3685684,enter date publication decision environmental permit,2011-09-07 07:00:06,
3685684,register deadline,2011-10-19 07:00:02,
3685684,set phase: phase permitting irrevocable,2011-10-19 07:00:03,
3685684,article 34  WABO applies,2011-11-11 17:16:56,
3685684,ask stakeholders views,2011-11-11 17:16:57,
3685684,assessment of content completed;by law;completed subcases content,2011-11-11 17:16:58,form-based (orig=2011-11-11 17:16:59)
3685684,creating environmental permit decision,2011-11-11 17:17:01,
3685684,extend procedure term,2011-11-11 17:17:02,
3685684,forward to the competent authority,2011-11-11 17:17:03,
3685684,generate publication document decision environmental permit,2011-11-11 17:17:04,
3685684,generating decision environmental permit,2011-11-11 17:17:05,
3685684,grounds for refusal,2011-11-11 17:17:06,
3685684,inform BAG administrator,2011-11-11 17:17:07,
3685684,no permit needed or only notification needed,2011-11-11 17:17:08,
3685684,objection lodged against decision,2011-11-11 17:17:09,
3685684,phase advice known,2011-11-11 17:17:10,
3685684,phase application received,2011-11-11 17:17:11,
3685684,phase application receptive,2011-11-11 17:17:12,
3685684,phase decision taken;procedure change;procedure change,2011-11-11 17:17:13,form-based (orig=2011-11-11 17:17:14)
3685684,registration date publication,2011-11-11 17:17:16,
3685684,regular procedure without MER,2011-11-11 17:17:17,
3685684,request complete,2011-11-11 17:17:18,
3685684,request further information,2011-11-11 17:17:19,
3685684,send confirmation receipt,2011-11-11 17:17:20,
3685684,send confirmation receipt;send letter in progress;send procedure confirmation;subcases completeness completed,2011-11-11 17:17:21,form-based (orig=2011-11-11 17:17:22)
3685684,suspend term,2011-11-11 17:17:25,
3685684,suspension ground applicable;terminate on request;transcript decision environmental permit to stakeholders,2011-11-11 17:17:26,form-based (orig=2011-11-11 17:17:27)
3685684,treat subcases completeness,2011-11-11 17:17:29,
3685684,treat subcases content,2011-11-11 17:17:30,
3685684,close case,2011-11-11 17:17:31,
3686476,register submission date request,2011-07-29 07:00:06,
3686476,enter senddate acknowledgement,2011-08-08 07:00:06,
3686476,enter senddate procedure confirmation,2011-08-08 07:00:07,
3686476,extend procedure term,2011-09-19 17:34:50,
3686476,forward to the competent authority,2011-09-19 17:34:51,
3686476,inform BAG administrator,2011-09-19 17:34:52,
3686476,no permit needed or only notification needed;phase application received;regular procedure without MER,2011-09-19 17:34:53,form-based (orig=2011-09-19 17:34:54)
3686476,send confirmation receipt,2011-09-19 17:34:54,form-based (orig=2011-09-19 17:34:56)
3686476,send confirmation receipt;send procedure confirmation,2011-09-19 17:34:56,form-based (orig=2011-09-19 17:34:57)
3686476,request complete;suspend term;terminate on request,2011-09-19 17:34:59,form-based (orig=2011-09-19 17:35:00)
3686476,creating environmental permit decision;phase advice known,2011-09-19 17:35:00,form-based (orig=2011-09-19 18:02:28) ; form-based (orig=2011-09-19 17:35:00)
3686476,register date environmental permit decision,2011-09-19 18:02:28,form-based (orig=2011-09-19 18:02:54)
3686476,set phase: phase permitting irrevocable,2011-09-19 18:03:27,
3686476,enter senddate decision environmental permit,2011-09-26 07:00:01,
3690553,send confirmation receipt,2011-11-15 23:36:22,
3690553,send confirmation receipt,2011-11-15 23:36:23,
3690553,MER present in supplement,2011-11-15 23:36:24,
3690553,applicant is stakeholder,2011-11-15 23:36:25,
3690553,enter receipt of additional data;forward to the competent authority;no permit needed or only notification needed,2011-11-15 23:36:26,form-based (orig=2011-11-15 23:36:27)
3690553,procedure change,2011-11-15 23:36:29,
3690553,procedure change,2011-11-15 23:36:30,
3690553,receive additional information,2011-11-15 23:36:31,
3690553,registration date publication,2011-11-15 23:36:32,
3690553,regular procedure without MER,2011-11-15 23:36:33,
3690553,request complete,2011-11-15 23:36:34,
3690553,retrieve missing data,2011-11-15 23:36:35,
3690553,send procedure confirmation,2011-11-15 23:36:36,
3690553,subcases completeness completed;subcases completeness completed;term for supplying missing data,2011-11-15 23:36:37,form-based (orig=2011-11-15 23:36:38)
3690553,terminate on request,2011-11-15 23:36:40,
3690553,treat subcases completeness,2011-11-15 23:36:41,
3690553,procedure change;request complete;request complete;treat subcases completeness,2011-11-15 23:36:42,form-based (orig=2011-11-15 23:36:43)
3690553,procedure change,2011-11-15 23:36:46,
3690553,procedure change;request complete;request complete;subcases completeness completed;treat subcases completeness,2011-11-15 23:36:47,form-based (orig=2011-11-15 23:36:48)
3690553,procedure change,2011-11-15 23:36:50,form-based (orig=2011-11-15 23:36:52)
3690553,phase application receptive,2011-11-15 23:36:53,
3690553,assessment of content completed;request complete;send letter in progress,2011-11-15 23:36:54,form-based (orig=2011-11-15 23:36:55)
3690553,by law,2014-02-13 08:00:02,
3690553,creating environmental permit decision,2014-02-13 08:00:03,
3690553,grounds for refusal;phase advice known;suspension ground applicable,2014-02-13 08:00:04,form-based (orig=2014-02-13 08:00:05)
3690553,generate publication document decision environmental permit;generating decision environmental permit,2014-02-13 08:00:06,form-based (orig=2014-02-25 08:00:01)
3690553,phase decision taken,2014-02-25 08:00:03,
3690553,transcript decision environmental permit to stakeholders,2014-02-25 08:00:04,
3690553,register deadline,2014-04-09 07:00:05,
3690553,set phase: phase permitting irrevocable,2014-04-09 07:00:06,
3692431,register submission date request,2011-07-21 07:00:03,
3692431,send confirmation receipt,2011-08-09 19:10:16,
3692431,send procedure confirmation,2011-08-09 19:11:03,
3692431,request complete,2011-08-12 17:08:10,
3692431,creating environmental permit decision;phase advice known;registration date publication,2011-08-17 07:00:01,form-based (orig=2011-08-25 19:49:36)
3692431,register date environmental permit decision,2011-08-25 20:13:19,
3692431,enter senddate decision environmental permit,2011-08-30 07:00:11,
3692431,enter date publication decision environmental permit,2011-09-07 07:00:07,
3693886,register submission date request,2011-07-22 07:00:01,
3693886,registration date publication,2011-08-03 07:00:07,
3693886,forward to the competent authority,2011-09-15 22:53:03,
3693886,no permit needed or only notification needed,2011-09-15 22:53:04,
3693886,phase application received,2011-09-15 22:53:05,
3693886,regular procedure without MER;send confirmation receipt;send confirmation receipt,2011-09-15 22:53:06,form-based (orig=2011-09-15 22:53:07)
3693886,send procedure confirmation,2011-09-15 22:53:09,
3693886,extend procedure term;register number of days extension period;terminate on request,2011-09-15 22:53:10,form-based (orig=2011-09-15 22:53:11)
3693886,creating decision procedure term extension,2011-09-15 22:53:13,
3693886,enter date decision procedure term extension,2011-09-15 23:38:16,
3693886,enter senddate decision procedure term extension,2011-09-15 23:38:21,
3693886,request complete;send letter in progress;treat subcases content,2011-09-29 22:03:59,form-based (orig=2011-09-29 22:04:00)
3693886,phase advice known,2011-09-29 22:04:25,
3693886,investigate BAG objects,2011-09-29 22:04:34,
3693886,creating environmental permit decision;enter senddate decision environmental permit;register date environmental permit decision,2011-10-18 23:21:44,form-based (orig=2011-10-25 07:00:01)
3693886,enter date publication decision environmental permit,2011-11-02 08:00:02,
3704488,register submission date request,2011-07-21 07:00:04,
3704488,send confirmation receipt,2011-08-11 18:30:53,
3704488,send procedure confirmation,2011-08-11 18:31:13,
3704488,registration date publication;request complete;send letter in progress,2011-08-11 23:33:10,form-based (orig=2011-08-11 23:33:11)
3704488,register number of days extension period,2011-09-05 18:37:17,
3704488,enter date decision procedure term extension,2011-09-05 18:57:39,
3704488,enter senddate decision procedure term extension;grounds for refusal;phase advice known,2011-09-05 18:57:43,form-based (orig=2011-10-18 20:27:10)
3704488,ask stakeholders views,2011-10-18 20:27:10,form-based (orig=2011-10-18 20:27:12)
3704488,by law,2011-10-18 20:27:13,
3704488,creating environmental permit decision;register date environmental permit decision;suspension ground applicable,2011-10-18 20:27:14,form-based (orig=2011-10-18 20:27:15)
3704488,enter date publication decision environmental permit,2011-10-26 07:00:01,
3707973,register submission date request,2011-07-22 07:00:02,
3707973,send confirmation receipt,2011-08-11 19:35:51,
3707973,send procedure confirmation,2011-08-11 19:38:57,
3707973,retrieve missing data,2011-08-16 16:57:37,
3707973,enter receipt of additional data,2011-08-24 07:00:02,
3707973,phase advice known;request complete;send letter in progress,2011-08-29 19:48:27,form-based (orig=2011-08-29 19:48:28)
3707973,ask stakeholders views;grounds for refusal;suspension ground applicable,2011-09-12 22:59:20,form-based (orig=2011-09-12 22:59:21)
3707973,by law,2011-09-12 22:59:23,
3707973,creating environmental permit decision,2011-09-12 22:59:24,
3707973,register date environmental permit decision,2011-09-20 07:00:05,
3707973,transcript decision environmental permit to stakeholders,2011-09-20 19:31:58,
