Case,Activity,Timestamp,Resource,label
234,Check for completeness;New online application received,2023-10-11 18:28:31,Clerk-000002,
234,Request info,2023-10-11 18:37:52,Manager-000006,
234,info received,2023-10-11 18:52:16,,
234,Check for completeness,2023-10-11 18:52:26,Clerk-000002,
234,Perform checks,2023-10-11 19:06:07,Clerk-000001,
234,Make decision,2023-10-11 19:11:43,Manager-000002,
234,notify reject,2023-10-11 19:15:58,Manager-000006,
234,time out,2023-10-11 19:23:00,,
234,EVENT 13 END,2023-10-11 19:23:10,,
235,Check for completeness;New online application received,2023-10-11 18:35:11,Clerk-000001,
235,Perform checks,2023-10-11 18:52:46,Clerk-000005,
235,Make decision,2023-10-11 18:53:25,Manager-000003,
235,notify reject,2023-10-11 19:05:11,Manager-000005,
235,review request received,2023-10-11 19:24:56,,
235,Check for completeness,2023-10-11 19:25:06,Clerk-000005,
235,Request info,2023-10-11 19:25:27,Manager-000001,
235,info received,2023-10-11 19:33:45,,
235,Check for completeness,2023-10-11 19:33:55,Clerk-000006,
235,Request info,2023-10-11 19:37:03,Manager-000003,
235,info received,2023-10-11 19:37:11,,
235,Check for completeness,2023-10-11 19:37:21,Clerk-000004,
235,Perform checks,2023-10-11 19:44:46,Clerk-000002,
235,Make decision;Notify accept,2023-10-11 19:45:40,Manager-000005,form-based events(2023-10-11 19:45:40.106)
235,Deliver card,2023-10-11 19:56:11,Manager-000003,
235,EVENT 13 END,2023-10-11 20:00:45,,
236,Check for completeness;New online application received,2023-10-11 18:44:01,Clerk-000003,
236,Request info,2023-10-11 18:46:29,Manager-000002,
236,info received,2023-10-11 18:47:52,,
236,Check for completeness,2023-10-11 18:48:02,Clerk-000004,
236,Perform checks,2023-10-11 19:02:53,Clerk-000003,
236,Make decision,2023-10-11 19:36:41,Manager-000004,
236,Notify accept,2023-10-11 19:40:11,Manager-000002,
236,Deliver card,2023-10-11 19:44:31,Manager-000006,
236,EVENT 13 END,2023-10-11 20:00:56,,
237,Check for completeness;New online application received,2023-10-11 20:41:46,Clerk-000001,
237,Request info,2023-10-11 21:03:33,Manager-000004,
237,info received,2023-10-11 21:08:20,,
237,Check for completeness,2023-10-11 21:08:30,Clerk-000005,
237,Perform checks,2023-10-11 21:09:00,Clerk-000003,
237,Make decision;Notify accept,2023-10-11 21:12:17,Manager-000002,form-based events(2023-10-11 21:12:17.210)
237,Deliver card,2023-10-11 21:16:01,Manager-000001,
237,EVENT 13 END,2023-10-11 21:16:59,,
238,Check for completeness;New online application received,2023-10-11 22:48:30,Clerk-000006,
238,Request info,2023-10-11 22:52:41,Manager-000003,
238,info received,2023-10-11 23:00:11,,
238,Check for completeness,2023-10-11 23:00:21,Clerk-000004,
238,Request info,2023-10-11 23:00:43,Manager-000006,
238,info received,2023-10-11 23:08:08,,
238,Check for completeness,2023-10-11 23:08:18,Clerk-000002,
238,Perform checks,2023-10-11 23:28:11,Clerk-000001,
238,Make decision,2023-10-11 23:31:27,Manager-000004,
238,Notify accept,2023-10-11 23:56:32,Manager-000002,
238,Deliver card,2023-10-11 23:57:58,Manager-000005,
238,EVENT 13 END,2023-10-12 00:05:54,,
239,Check for completeness;New online application received,2023-10-12 03:51:16,Clerk-000005,
239,Request info,2023-10-12 03:53:40,Manager-000001,
239,info received,2023-10-12 03:55:40,,
239,Check for completeness,2023-10-12 03:55:50,Clerk-000006,
239,Request info,2023-10-12 03:57:51,Manager-000006,
239,info received,2023-10-12 04:04:19,,
239,Check for completeness,2023-10-12 04:04:29,Clerk-000002,
239,Request info,2023-10-12 04:14:14,Manager-000004,
239,info received,2023-10-12 04:26:36,,
239,Check for completeness,2023-10-12 04:26:46,Clerk-000005,
239,Request info,2023-10-12 04:38:28,Manager-000005,
239,info received,2023-10-12 04:56:02,,
239,Check for completeness,2023-10-12 04:56:12,Clerk-000006,
239,Perform checks,2023-10-12 04:56:49,Clerk-000004,
239,Make decision,2023-10-12 05:20:32,Manager-000004,
239,notify reject,2023-10-12 05:21:58,Manager-000001,
239,time out,2023-10-12 05:27:16,,
239,EVENT 13 END,2023-10-12 05:27:26,,
240,Check for completeness;New online application received,2023-10-12 03:55:34,Clerk-000003,
240,Request info,2023-10-12 03:56:04,Manager-000003,
240,info received,2023-10-12 04:03:19,,
240,Check for completeness,2023-10-12 04:03:29,Clerk-000004,
240,Perform checks,2023-10-12 04:09:43,Clerk-000001,
240,Make decision,2023-10-12 04:30:16,Manager-000002,
240,notify reject,2023-10-12 04:42:04,Manager-000001,
240,time out,2023-10-12 04:43:14,,
240,EVENT 13 END,2023-10-12 04:43:24,,
241,Check for completeness;New online application received,2023-10-12 04:30:52,Clerk-000003,
241,Request info,2023-10-12 04:57:36,Manager-000003,
241,info received,2023-10-12 04:59:09,,
241,Check for completeness,2023-10-12 04:59:19,Clerk-000002,
241,Request info,2023-10-12 05:12:53,Manager-000006,
241,info received,2023-10-12 05:18:56,,
241,Check for completeness,2023-10-12 05:19:06,Clerk-000001,
241,Perform checks,2023-10-12 05:20:51,Clerk-000005,
241,Make decision,2023-10-12 05:21:55,Manager-000002,
241,notify reject,2023-10-12 05:55:14,Manager-000005,
241,review request received,2023-10-12 06:05:46,,
241,Check for completeness,2023-10-12 06:05:56,Clerk-000006,
241,Perform checks,2023-10-12 06:08:38,Clerk-000003,
241,Make decision;Notify accept,2023-10-12 06:18:31,Manager-000003,form-based events(2023-10-12 06:18:31.995)
241,Deliver card,2023-10-12 07:05:45,Manager-000001,
241,EVENT 13 END,2023-10-12 07:09:54,,
242,Check for completeness;New online application received,2023-10-12 06:15:22,Clerk-000002,
242,Request info,2023-10-12 06:30:04,Manager-000006,
242,info received,2023-10-12 06:43:10,,
242,Check for completeness,2023-10-12 06:43:20,Clerk-000004,
242,Request info,2023-10-12 07:09:40,Manager-000002,
242,info received,2023-10-12 07:21:53,,
242,Check for completeness,2023-10-12 07:22:03,Clerk-000005,
242,Perform checks,2023-10-12 07:48:00,Clerk-000001,
242,Make decision,2023-10-12 07:50:10,Manager-000004,
242,Notify accept,2023-10-12 07:50:38,Manager-000001,
242,Deliver card,2023-10-12 08:05:13,Manager-000004,
242,EVENT 13 END,2023-10-12 08:08:13,,
243,Check for completeness;New online application received,2023-10-12 07:16:01,Clerk-000001,
243,Perform checks,2023-10-12 07:23:41,Clerk-000003,
243,Make decision,2023-10-12 07:26:25,Manager-000005,
243,notify reject,2023-10-12 07:35:35,Manager-000006,
243,review request received,2023-10-12 07:56:04,,
243,Check for completeness,2023-10-12 07:56:14,Clerk-000003,
243,Perform checks,2023-10-12 08:02:43,Clerk-000002,
243,Make decision,2023-10-12 08:11:13,Manager-000005,
243,notify reject,2023-10-12 08:14:00,Manager-000001,
243,review request received,2023-10-12 08:16:41,,
243,Check for completeness,2023-10-12 08:16:51,Clerk-000001,
243,Perform checks,2023-10-12 08:20:22,Clerk-000006,
243,Make decision,2023-10-12 08:30:57,Manager-000004,
243,Notify accept,2023-10-12 08:44:05,Manager-000006,
243,Deliver card,2023-10-12 08:47:52,Manager-000001,
243,EVENT 13 END,2023-10-12 09:04:36,,
244,Check for completeness;New online application received,2023-10-12 07:22:13,Clerk-000006,
244,Request info,2023-10-12 07:57:18,Manager-000005,
244,info received,2023-10-12 08:03:43,,
244,Check for completeness,2023-10-12 08:03:53,Clerk-000004,
244,Perform checks,2023-10-12 08:05:58,Clerk-000005,
244,Make decision,2023-10-12 08:09:55,Manager-000006,
244,notify reject,2023-10-12 08:14:07,Manager-000002,
244,review request received,2023-10-12 08:23:14,,
244,Check for completeness,2023-10-12 08:23:24,Clerk-000003,
244,Request info,2023-10-12 08:37:21,Manager-000005,
244,info received,2023-10-12 08:52:40,,
244,Check for completeness,2023-10-12 08:52:50,Clerk-000004,
244,Request info,2023-10-12 08:56:07,Manager-000002,
244,info received,2023-10-12 09:02:31,,
244,Check for completeness,2023-10-12 09:02:41,Clerk-000005,
244,Perform checks,2023-10-12 09:08:24,Clerk-000002,
244,Make decision,2023-10-12 09:16:52,Manager-000003,
244,notify reject,2023-10-12 09:28:11,Manager-000004,
244,time out,2023-10-12 09:42:56,,
244,EVENT 13 END,2023-10-12 09:43:06,,
245,Check for completeness;New online application received,2023-10-12 07:29:41,Clerk-000002,
245,Perform checks,2023-10-12 07:43:08,Clerk-000004,
245,Make decision;Notify accept,2023-10-12 07:46:34,Manager-000003,form-based events(2023-10-12 07:46:34.050)
245,Deliver card,2023-10-12 08:06:53,Manager-000003,
245,EVENT 13 END,2023-10-12 08:38:27,,
246,Check for completeness;New online application received,2023-10-12 09:22:46,Clerk-000001,
246,Perform checks,2023-10-12 09:30:43,Clerk-000006,
246,Make decision,2023-10-12 09:34:06,Manager-000006,
246,Notify accept,2023-10-12 09:37:03,Manager-000005,
246,Deliver card,2023-10-12 09:38:20,Manager-000002,
246,EVENT 13 END,2023-10-12 09:45:15,,
247,Check for completeness;New online application received,2023-10-12 09:51:47,Clerk-000003,
247,Request info,2023-10-12 09:52:05,Manager-000001,
247,info received,2023-10-12 09:54:23,,
247,Check for completeness,2023-10-12 09:54:33,Clerk-000004,
247,Perform checks,2023-10-12 09:58:45,Clerk-000002,
247,Make decision,2023-10-12 10:01:05,Manager-000006,
247,notify reject,2023-10-12 10:15:49,Manager-000002,
247,review request received,2023-10-12 10:19:54,,
247,Check for completeness,2023-10-12 10:20:04,Clerk-000004,
247,Request info,2023-10-12 10:20:20,Manager-000003,
247,info received,2023-10-12 10:22:42,,
247,Check for completeness,2023-10-12 10:22:52,Clerk-000001,
247,Request info,2023-10-12 10:28:19,Manager-000004,
247,info received,2023-10-12 11:08:57,,
247,Check for completeness,2023-10-12 11:09:07,Clerk-000003,
247,Request info,2023-10-12 11:09:50,Manager-000006,
247,info received,2023-10-12 11:21:51,,
247,Check for completeness,2023-10-12 11:22:01,Clerk-000004,
247,Request info,2023-10-12 11:29:02,Manager-000005,
247,info received,2023-10-12 11:52:50,,
247,Check for completeness,2023-10-12 11:53:00,Clerk-000001,
247,Request info,2023-10-12 11:58:05,Manager-000003,
247,info received,2023-10-12 12:08:37,,
247,Check for completeness,2023-10-12 12:08:47,Clerk-000006,
247,Perform checks,2023-10-12 12:37:23,Clerk-000004,
247,Make decision;Notify accept,2023-10-12 12:48:04,Manager-000005,form-based events(2023-10-12 12:48:04.882)
247,Deliver card,2023-10-12 13:06:38,Manager-000004,
247,EVENT 13 END,2023-10-12 13:10:10,,
248,Check for completeness;New online application received,2023-10-12 09:55:54,Clerk-000005,
248,Request info,2023-10-12 09:58:18,Manager-000003,
248,info received,2023-10-12 10:02:08,,
248,Check for completeness,2023-10-12 10:02:18,Clerk-000001,
248,Request info,2023-10-12 10:13:18,Manager-000005,
248,info received,2023-10-12 10:18:15,,
248,Check for completeness,2023-10-12 10:18:25,Clerk-000005,
248,Request info,2023-10-12 10:18:58,Manager-000001,
248,info received,2023-10-12 10:34:25,,
248,Check for completeness,2023-10-12 10:34:35,Clerk-000006,
248,Perform checks,2023-10-12 10:56:55,Clerk-000005,
248,Make decision,2023-10-12 10:57:00,Manager-000003,
248,notify reject,2023-10-12 11:02:25,Manager-000001,
248,time out,2023-10-12 11:10:33,,
248,EVENT 13 END,2023-10-12 11:10:43,,
249,Check for completeness;New online application received,2023-10-12 10:13:52,Clerk-000006,
249,Request info,2023-10-12 10:13:59,Manager-000004,
249,info received,2023-10-12 10:14:09,,
249,Check for completeness,2023-10-12 10:14:19,Clerk-000003,
249,Perform checks,2023-10-12 10:20:17,Clerk-000002,
249,Make decision;Notify accept,2023-10-12 10:38:40,Manager-000006,form-based events(2023-10-12 10:38:40.948)
249,Deliver card,2023-10-12 10:47:59,Manager-000002,
249,EVENT 13 END,2023-10-12 11:19:07,,
250,Check for completeness;New online application received,2023-10-12 12:06:40,Clerk-000002,
250,Request info,2023-10-12 12:14:26,Manager-000004,
250,info received,2023-10-12 12:14:31,,
250,Check for completeness,2023-10-12 12:14:41,Clerk-000005,
250,Perform checks,2023-10-12 12:27:55,Clerk-000003,
250,Make decision,2023-10-12 12:30:10,Manager-000001,
250,Notify accept,2023-10-12 12:35:13,Manager-000002,
250,Deliver card,2023-10-12 12:36:40,Manager-000006,
250,EVENT 13 END,2023-10-12 12:41:39,,
251,Check for completeness;New online application received,2023-10-12 14:03:47,Clerk-000001,
251,Request info,2023-10-12 14:05:01,Manager-000001,
251,info received,2023-10-12 14:11:42,,
251,Check for completeness,2023-10-12 14:11:52,Clerk-000002,
251,Request info,2023-10-12 14:24:39,Manager-000002,
251,info received,2023-10-12 14:31:40,,
251,Check for completeness,2023-10-12 14:31:50,Clerk-000005,
251,Request info,2023-10-12 14:33:49,Manager-000006,
251,info received,2023-10-12 14:38:30,,
251,Check for completeness,2023-10-12 14:38:40,Clerk-000003,
251,Perform checks,2023-10-12 14:59:15,Clerk-000006,
251,Make decision,2023-10-12 15:13:58,Manager-000005,
251,notify reject,2023-10-12 15:21:09,Manager-000003,
251,review request received,2023-10-12 15:51:47,,
251,Check for completeness,2023-10-12 15:51:57,Clerk-000004,
251,Perform checks,2023-10-12 15:55:28,Clerk-000001,
251,Make decision,2023-10-12 16:08:12,Manager-000001,
251,Notify accept,2023-10-12 16:24:42,Manager-000006,
251,Deliver card,2023-10-12 16:26:08,Manager-000005,
251,EVENT 13 END,2023-10-12 16:34:12,,
252,Check for completeness;New online application received,2023-10-12 16:03:25,Clerk-000002,
252,Perform checks,2023-10-12 16:05:38,Clerk-000005,
252,Make decision,2023-10-12 16:08:01,Manager-000004,
252,notify reject,2023-10-12 16:21:40,Manager-000002,
252,review request received,2023-10-12 16:23:53,,
252,Check for completeness,2023-10-12 16:24:03,Clerk-000003,
252,Perform checks,2023-10-12 16:32:51,Clerk-000006,
252,Make decision,2023-10-12 16:35:46,Manager-000003,
252,Notify accept,2023-10-12 17:06:59,Manager-000001,
252,Deliver card,2023-10-12 17:32:42,Manager-000004,
252,EVENT 13 END,2023-10-12 18:02:26,,
253,Check for completeness;New online application received,2023-10-12 16:35:23,Clerk-000004,
253,Request info,2023-10-12 16:44:46,Manager-000004,
253,info received,2023-10-12 16:56:42,,
253,Check for completeness,2023-10-12 16:56:52,Clerk-000002,
253,Perform checks,2023-10-12 16:59:34,Clerk-000005,
253,Make decision,2023-10-12 17:00:24,Manager-000002,
253,notify reject,2023-10-12 17:14:26,Manager-000006,
253,time out,2023-10-12 17:23:25,,
253,EVENT 13 END,2023-10-12 17:23:35,,
254,Check for completeness;New online application received,2023-10-12 17:26:49,Clerk-000001,
254,Request info,2023-10-12 17:29:18,Manager-000005,
254,info received,2023-10-12 17:40:59,,
254,Check for completeness,2023-10-12 17:41:09,Clerk-000004,
254,Perform checks,2023-10-12 17:46:38,Clerk-000002,
254,Make decision,2023-10-12 17:48:49,Manager-000006,
254,notify reject,2023-10-12 17:52:35,Manager-000001,
254,time out,2023-10-12 17:55:36,,
254,EVENT 13 END,2023-10-12 17:55:46,,
255,Check for completeness;New online application received,2023-10-12 17:29:12,Clerk-000003,
255,Perform checks,2023-10-12 17:39:59,Clerk-000006,
255,Make decision,2023-10-12 17:42:44,Manager-000003,
255,Notify accept,2023-10-12 17:44:44,Manager-000002,
255,Deliver card,2023-10-12 18:00:55,Manager-000005,
255,EVENT 13 END,2023-10-12 18:09:22,,
256,Check for completeness;New online application received,2023-10-12 18:14:23,Clerk-000005,
256,Perform checks,2023-10-12 18:35:43,Clerk-000006,
256,Make decision,2023-10-12 18:35:44,Manager-000001,
256,notify reject,2023-10-12 18:41:52,Manager-000002,
256,time out,2023-10-12 18:53:29,,
256,EVENT 13 END,2023-10-12 18:53:39,,
257,Check for completeness;New online application received,2023-10-12 18:21:39,Clerk-000001,
257,Perform checks,2023-10-12 18:22:34,Clerk-000003,
257,Make decision,2023-10-12 18:23:43,Manager-000003,
257,Notify accept,2023-10-12 18:31:02,Manager-000006,
257,Deliver card,2023-10-12 18:54:24,Manager-000004,
257,EVENT 13 END,2023-10-12 19:07:06,,
258,Check for completeness;New online application received,2023-10-12 18:48:41,Clerk-000004,
258,Perform checks,2023-10-12 19:00:47,Clerk-000002,
258,Make decision,2023-10-12 19:02:28,Manager-000005,
258,notify reject,2023-10-12 19:18:26,Manager-000001,
258,review request received,2023-10-12 19:23:54,,
258,Check for completeness,2023-10-12 19:24:04,Clerk-000004,
258,Request info,2023-10-12 19:26:21,Manager-000006,
258,info received,2023-10-12 19:37:37,,
258,Check for completeness,2023-10-12 19:37:47,Clerk-000002,
258,Request info,2023-10-12 19:41:57,Manager-000003,
258,info received,2023-10-12 19:54:38,,
258,Check for completeness,2023-10-12 19:54:48,Clerk-000006,
258,Request info,2023-10-12 20:06:14,Manager-000005,
258,info received,2023-10-12 20:11:17,,
258,Check for completeness,2023-10-12 20:11:27,Clerk-000001,
258,Request info,2023-10-12 20:11:40,Manager-000003,
258,info received,2023-10-12 20:37:09,,
258,Check for completeness,2023-10-12 20:37:19,Clerk-000005,
258,Perform checks,2023-10-12 20:51:19,Clerk-000002,
258,Make decision;Notify accept,2023-10-12 20:57:40,Manager-000004,form-based events(2023-10-12 20:57:40.659)
258,Deliver card,2023-10-12 21:01:31,Manager-000006,
258,EVENT 13 END,2023-10-12 21:02:03,,
259,Check for completeness;New online application received,2023-10-12 19:10:01,Clerk-000001,
259,Perform checks,2023-10-12 19:19:29,Clerk-000006,
259,Make decision,2023-10-12 19:25:33,Manager-000002,
259,notify reject,2023-10-12 19:38:26,Manager-000004,
259,time out,2023-10-12 19:48:58,,
259,EVENT 13 END,2023-10-12 19:49:08,,
260,Check for completeness;New online application received,2023-10-12 19:14:12,Clerk-000003,
260,Request info,2023-10-12 19:15:37,Manager-000003,
260,info received,2023-10-12 19:17:06,,
260,Check for completeness,2023-10-12 19:17:16,Clerk-000005,
260,Request info,2023-10-12 19:48:32,Manager-000005,
260,info received,2023-10-12 19:49:46,,
260,Check for completeness,2023-10-12 19:49:56,Clerk-000003,
260,Request info,2023-10-12 19:49:59,Manager-000001,
260,info received,2023-10-12 19:50:42,,
260,Check for completeness,2023-10-12 19:50:52,Clerk-000001,
260,Perform checks,2023-10-12 19:56:24,Clerk-000004,
260,Make decision;Notify accept,2023-10-12 20:02:17,Manager-000004,form-based events(2023-10-12 20:02:17.183)
260,Deliver card,2023-10-12 20:16:44,Manager-000006,
260,EVENT 13 END,2023-10-12 20:19:23,,
261,Check for completeness;New online application received,2023-10-12 19:59:18,Clerk-000002,
261,Request info,2023-10-12 19:59:49,Manager-000006,
261,info received,2023-10-12 20:00:14,,
261,Check for completeness,2023-10-12 20:00:24,Clerk-000005,
261,Request info,2023-10-12 20:01:57,Manager-000002,
261,info received,2023-10-12 20:14:11,,
261,Check for completeness,2023-10-12 20:14:21,Clerk-000005,
261,Request info,2023-10-12 20:18:38,Manager-000004,
261,info received,2023-10-12 20:24:32,,
261,Check for completeness,2023-10-12 20:24:42,Clerk-000006,
261,Perform checks,2023-10-12 20:59:05,Clerk-000004,
261,Make decision,2023-10-12 21:03:51,Manager-000001,
261,notify reject,2023-10-12 21:08:12,Manager-000004,
261,review request received,2023-10-12 21:09:59,,
261,Check for completeness,2023-10-12 21:10:09,Clerk-000005,
261,Request info,2023-10-12 21:17:11,Manager-000002,
261,info received,2023-10-12 21:20:34,,
261,Check for completeness,2023-10-12 21:20:44,Clerk-000006,
261,Perform checks,2023-10-12 21:25:50,Clerk-000004,
261,Make decision,2023-10-12 21:28:21,Manager-000004,
261,notify reject,2023-10-12 21:37:07,Manager-000002,
261,time out,2023-10-12 21:40:16,,
261,EVENT 13 END,2023-10-12 21:40:26,,
262,Check for completeness;New online application received,2023-10-12 20:05:43,Clerk-000003,
262,Perform checks,2023-10-12 20:13:37,Clerk-000002,
262,Make decision,2023-10-12 20:21:28,Manager-000005,
262,Notify accept,2023-10-12 20:24:25,Manager-000002,
262,Deliver card,2023-10-12 20:35:30,Manager-000001,
262,EVENT 13 END,2023-10-12 20:44:21,,
263,Check for completeness;New online application received,2023-10-12 20:23:18,Clerk-000004,
263,Request info,2023-10-12 20:36:46,Manager-000006,
263,info received,2023-10-12 20:36:58,,
263,Check for completeness,2023-10-12 20:37:08,Clerk-000003,
263,Request info,2023-10-12 20:44:16,Manager-000005,
263,info received,2023-10-12 21:04:43,,
263,Check for completeness,2023-10-12 21:04:53,Clerk-000003,
263,Request info,2023-10-12 21:17:21,Manager-000006,
263,info received,2023-10-12 21:32:43,,
263,Check for completeness,2023-10-12 21:32:53,Clerk-000005,
263,Request info,2023-10-12 21:55:46,Manager-000005,
263,info received,2023-10-12 22:02:10,,
263,Check for completeness,2023-10-12 22:02:20,Clerk-000003,
263,Perform checks,2023-10-12 22:07:12,Clerk-000002,
263,Make decision,2023-10-12 22:14:13,Manager-000001,
263,notify reject,2023-10-12 22:15:16,Manager-000006,
263,time out,2023-10-12 22:24:49,,
263,EVENT 13 END,2023-10-12 22:24:59,,
264,Check for completeness;New online application received,2023-10-12 20:37:04,Clerk-000001,
264,Request info,2023-10-12 21:02:43,Manager-000003,
264,info received,2023-10-12 21:16:43,,
264,Check for completeness,2023-10-12 21:16:53,Clerk-000002,
264,Perform checks,2023-10-12 21:22:03,Clerk-000001,
264,Make decision,2023-10-12 21:23:34,Manager-000005,
264,Notify accept,2023-10-12 21:25:50,Manager-000001,
264,Deliver card,2023-10-12 21:30:14,Manager-000003,
264,EVENT 13 END,2023-10-12 21:47:21,,
265,Check for completeness;New online application received,2023-10-12 23:27:23,Clerk-000001,
265,Request info,2023-10-12 23:31:30,Manager-000004,
265,info received,2023-10-12 23:34:31,,
265,Check for completeness,2023-10-12 23:34:41,Clerk-000006,
265,Perform checks,2023-10-12 23:41:57,Clerk-000004,
265,Make decision,2023-10-12 23:48:27,Manager-000002,
265,Notify accept,2023-10-13 00:19:40,Manager-000005,
265,Deliver card,2023-10-13 00:20:25,Manager-000001,
265,EVENT 13 END,2023-10-13 00:21:00,,
266,Check for completeness;New online application received,2023-10-13 00:05:50,Clerk-000005,
266,Perform checks,2023-10-13 00:13:25,Clerk-000003,
266,Make decision,2023-10-13 00:16:51,Manager-000003,
266,Notify accept,2023-10-13 00:22:37,Manager-000006,
266,Deliver card,2023-10-13 01:09:18,Manager-000005,
266,EVENT 13 END,2023-10-13 01:13:39,,
267,Check for completeness;New online application received,2023-10-13 00:28:04,Clerk-000002,
267,Request info,2023-10-13 00:28:27,Manager-000004,
267,info received,2023-10-13 00:33:28,,
267,Check for completeness,2023-10-13 00:33:38,Clerk-000001,
267,Perform checks,2023-10-13 00:43:52,Clerk-000004,
267,Make decision,2023-10-13 00:53:39,Manager-000002,
267,notify reject,2023-10-13 01:29:24,Manager-000001,
267,review request received,2023-10-13 01:32:35,,
267,Check for completeness,2023-10-13 01:32:45,Clerk-000005,
267,Request info,2023-10-13 02:11:32,Manager-000004,
267,info received,2023-10-13 02:21:43,,
267,Check for completeness,2023-10-13 02:21:53,Clerk-000004,
267,Perform checks,2023-10-13 02:34:24,Clerk-000006,
267,Make decision,2023-10-13 02:49:28,Manager-000005,
267,Notify accept,2023-10-13 03:05:25,Manager-000001,
267,Deliver card,2023-10-13 03:21:28,Manager-000004,
267,EVENT 13 END,2023-10-13 03:30:18,,
268,Check for completeness;New online application received,2023-10-13 00:37:52,Clerk-000006,
268,Request info,2023-10-13 01:44:12,Manager-000003,
268,info received,2023-10-13 02:02:30,,
268,Check for completeness,2023-10-13 02:02:40,Clerk-000002,
268,Perform checks,2023-10-13 02:43:05,Clerk-000003,
268,Make decision,2023-10-13 02:56:17,Manager-000002,
268,Notify accept,2023-10-13 03:16:53,Manager-000003,
268,Deliver card,2023-10-13 03:23:25,Manager-000005,
268,EVENT 13 END,2023-10-13 03:29:03,,
269,Check for completeness;New online application received,2023-10-13 01:33:43,Clerk-000003,
269,Perform checks,2023-10-13 02:07:38,Clerk-000001,
269,Make decision;Notify accept,2023-10-13 02:32:42,Manager-000006,form-based events(2023-10-13 02:32:42.719)
269,Deliver card,2023-10-13 03:27:27,Manager-000001,
269,EVENT 13 END,2023-10-13 04:09:40,,
270,Check for completeness;New online application received,2023-10-13 03:37:50,Clerk-000005,
270,Request info,2023-10-13 03:43:09,Manager-000003,
270,info received,2023-10-13 03:47:35,,
270,Check for completeness,2023-10-13 03:47:45,Clerk-000001,
270,Request info,2023-10-13 04:06:09,Manager-000006,
270,info received,2023-10-13 04:21:36,,
270,Check for completeness,2023-10-13 04:21:46,Clerk-000004,
270,Request info,2023-10-13 04:32:55,Manager-000002,
270,info received,2023-10-13 04:49:51,,
270,Check for completeness,2023-10-13 04:50:01,Clerk-000003,
270,Perform checks,2023-10-13 04:56:13,Clerk-000005,
270,Make decision,2023-10-13 05:13:16,Manager-000003,
270,notify reject,2023-10-13 05:20:52,Manager-000001,
270,time out,2023-10-13 05:26:22,,
270,EVENT 13 END,2023-10-13 05:26:32,,
271,Check for completeness;New online application received,2023-10-13 04:41:32,Clerk-000002,
271,Perform checks,2023-10-13 04:49:05,Clerk-000006,
271,Make decision,2023-10-13 04:57:03,Manager-000005,
271,notify reject,2023-10-13 05:00:12,Manager-000004,
271,time out,2023-10-13 05:10:15,,
271,EVENT 13 END,2023-10-13 05:10:25,,
272,Check for completeness;New online application received,2023-10-13 06:27:49,Clerk-000001,
272,Request info,2023-10-13 06:43:14,Manager-000006,
272,info received,2023-10-13 07:25:00,,
272,Check for completeness,2023-10-13 07:25:10,Clerk-000006,
272,Request info,2023-10-13 07:49:56,Manager-000004,
272,info received,2023-10-13 08:02:24,,
272,Check for completeness,2023-10-13 08:02:34,Clerk-000005,
272,Perform checks,2023-10-13 08:30:48,Clerk-000001,
272,Make decision,2023-10-13 08:36:31,Manager-000002,
272,notify reject,2023-10-13 08:37:32,Manager-000006,
272,review request received,2023-10-13 08:50:24,,
272,Check for completeness,2023-10-13 08:50:34,Clerk-000004,
272,Perform checks,2023-10-13 09:06:43,Clerk-000002,
272,Make decision,2023-10-13 09:10:27,Manager-000004,
272,notify reject,2023-10-13 09:18:17,Manager-000003,
272,time out,2023-10-13 09:18:31,,
272,EVENT 13 END,2023-10-13 09:18:41,,
273,Check for completeness;New online application received,2023-10-13 06:47:24,Clerk-000004,
273,Request info,2023-10-13 07:02:00,Manager-000002,
273,info received,2023-10-13 07:04:00,,
273,Check for completeness,2023-10-13 07:04:10,Clerk-000002,
273,Perform checks,2023-10-13 07:13:15,Clerk-000003,
273,Make decision;Notify accept,2023-10-13 07:35:10,Manager-000005,form-based events(2023-10-13 07:35:10.524)
273,Deliver card,2023-10-13 08:30:23,Manager-000001,
273,EVENT 13 END,2023-10-13 09:08:23,,
274,Check for completeness;New online application received,2023-10-13 09:08:14,Clerk-000003,
274,Request info,2023-10-13 09:08:33,Manager-000005,
274,info received,2023-10-13 09:11:29,,
274,Check for completeness,2023-10-13 09:11:39,Clerk-000006,
274,Request info,2023-10-13 09:20:20,Manager-000002,
274,info received,2023-10-13 09:34:02,,
274,Check for completeness,2023-10-13 09:34:12,Clerk-000005,
274,Request info,2023-10-13 09:41:45,Manager-000006,
274,info received,2023-10-13 09:41:51,,
274,Check for completeness,2023-10-13 09:42:01,Clerk-000003,
274,Request info,2023-10-13 09:46:42,Manager-000001,
274,info received,2023-10-13 10:00:59,,
274,Check for completeness,2023-10-13 10:01:09,Clerk-000006,
274,Request info,2023-10-13 10:11:23,Manager-000003,
274,info received,2023-10-13 10:37:14,,
274,Check for completeness,2023-10-13 10:37:24,Clerk-000006,
274,Request info,2023-10-13 10:44:44,Manager-000002,
274,info received,2023-10-13 10:44:50,,
274,Check for completeness,2023-10-13 10:45:00,Clerk-000001,
274,Request info,2023-10-13 10:47:23,Manager-000001,
274,info received,2023-10-13 10:48:54,,
274,Check for completeness,2023-10-13 10:49:04,Clerk-000002,
274,Request info,2023-10-13 10:49:39,Manager-000003,
