Case,Activity,Timestamp,Resource,label
382,Prepare main course,2024-05-22 22:10:22,Cook-000001,
382,Signal food complete,2024-05-23 18:52:13,Cook-000003,
382,Bring food,2024-05-23 20:02:42,Cook helper-000003,
382,Deliver to customer,2024-05-23 20:18:44,Waiter-000005,
382,EVENT 8 END,2024-05-23 20:25:51,,
383,start;Take order,2024-05-22 01:45:00,Waiter-000004,
383,Review order,2024-05-22 01:51:00,Waiter-000005,
383,prepare drinks,2024-05-22 01:52:13,Barman-000003,
383,Bring drinks,2024-05-22 01:55:18,Barman-000002,
383,Review drinks,2024-05-22 01:57:01,Waiter-000001,
383,Prepare main course,2024-05-22 22:44:46,Cook-000001,
383,Signal food complete,2024-05-23 20:19:32,Cook-000003,
383,Bring food,2024-05-23 21:17:18,Cook helper-000003,
383,Deliver to customer,2024-05-23 21:20:11,Waiter-000003,
383,EVENT 8 END,2024-05-23 21:22:18,,
384,start,2024-05-22 02:00:00,,
384,Take order,2024-05-22 18:00:00,Waiter-000002,
384,Review order,2024-05-22 18:07:49,Waiter-000003,
384,prepare drinks,2024-05-22 18:10:33,Barman-000001,
384,Bring drinks;Review drinks,2024-05-22 18:13:53,Barman-000003,form-based events(2024-05-22 18:13:53.218)
384,Prepare main course,2024-05-22 22:53:10,Cook-000002,
384,Signal food complete,2024-05-23 20:02:42,Cook-000003,
384,Bring food,2024-05-23 20:19:32,Cook helper-000001,
384,Deliver to customer,2024-05-23 20:22:50,Waiter-000001,
384,EVENT 8 END,2024-05-23 20:23:54,,
385,start;Take order,2024-05-22 18:15:00,Waiter-000004,
385,Review order,2024-05-22 18:15:51,Waiter-000001,
385,prepare drinks,2024-05-22 18:15:57,Barman-000002,
385,Bring drinks;Review drinks,2024-05-22 18:17:05,Barman-000001,form-based events(2024-05-22 18:17:05.982)
385,Prepare main course,2024-05-22 22:56:07,Cook-000002,
385,Signal food complete,2024-05-23 21:17:18,Cook-000003,
385,Bring food,2024-05-23 21:38:03,Cook helper-000001,
385,Deliver to customer,2024-05-23 21:45:58,Waiter-000003,
385,EVENT 8 END,2024-05-23 21:48:16,,
386,start;Take order,2024-05-22 18:30:00,Waiter-000002,
386,Review order,2024-05-22 18:31:25,Waiter-000003,
386,prepare drinks;Prepare starter,2024-05-22 18:32:27,Cook helper-000002,
386,Bring drinks,2024-05-22 18:35:07,Barman-000002,
386,Review drinks,2024-05-22 18:44:34,Waiter-000001,
386,Prepare main course,2024-05-22 23:05:55,Cook-000001,
386,Signal food complete,2024-05-23 21:02:55,Cook-000002,
386,Bring food,2024-05-23 21:03:47,Cook helper-000002,
386,Deliver to customer,2024-05-23 21:13:23,Waiter-000002,
386,EVENT 8 END,2024-05-23 21:17:10,,
387,start;Take order,2024-05-22 18:45:00,Waiter-000005,
387,Review order,2024-05-22 18:46:29,Waiter-000002,
387,prepare drinks,2024-05-22 18:46:40,Barman-000001,
387,Bring drinks,2024-05-22 18:53:26,Barman-000003,
387,Review drinks,2024-05-22 18:57:18,Waiter-000004,
387,Prepare main course,2024-05-22 23:26:48,Cook-000001,
387,Signal food complete,2024-05-23 21:38:03,Cook-000003,
387,Bring food,2024-05-23 22:22:42,Cook helper-000002,
387,Deliver to customer,2024-05-23 22:23:36,Waiter-000004,
387,EVENT 8 END,2024-05-23 22:29:03,,
388,start;Take order,2024-05-22 19:00:00,Waiter-000005,
388,Review order,2024-05-22 19:04:48,Waiter-000002,
388,prepare drinks;Prepare starter,2024-05-22 19:05:02,Cook helper-000001,
388,Bring drinks,2024-05-22 19:05:51,Barman-000001,
388,Review drinks,2024-05-22 19:11:42,Waiter-000003,
388,Prepare main course,2024-05-22 23:42:41,Cook-000003,
388,Signal food complete,2024-05-23 22:22:42,Cook-000003,
388,Bring food,2024-05-23 23:03:18,Cook helper-000003,
388,Deliver to customer,2024-05-23 23:07:23,Waiter-000001,
388,EVENT 8 END,2024-05-23 23:09:16,,
389,start;Take order,2024-05-22 19:15:00,Waiter-000001,
389,Review order,2024-05-22 19:16:29,Waiter-000004,
389,prepare drinks,2024-05-22 19:17:02,Barman-000003,
389,Bring drinks,2024-05-22 19:17:38,Barman-000002,
389,Review drinks,2024-05-22 19:23:03,Waiter-000005,
389,Prepare main course,2024-05-22 23:48:52,Cook-000002,
389,Signal food complete,2024-05-23 21:42:44,Cook-000002,
389,Bring food,2024-05-23 22:58:05,Cook helper-000002,
389,Deliver to customer,2024-05-23 23:04:46,Waiter-000005,
389,EVENT 8 END,2024-05-23 23:04:47,,
390,start;Take order,2024-05-22 19:30:00,Waiter-000002,
390,Review order,2024-05-22 19:36:54,Waiter-000003,
390,prepare drinks,2024-05-22 19:39:52,Barman-000001,
390,Bring drinks,2024-05-22 19:40:48,Barman-000003,
390,Review drinks,2024-05-22 19:40:53,Waiter-000001,
390,Prepare main course,2024-05-22 23:49:59,Cook-000002,
390,Signal food complete,2024-05-23 22:58:05,Cook-000002,
390,Bring food,2024-05-23 23:10:14,Cook helper-000002,
390,Deliver to customer,2024-05-23 23:10:44,Waiter-000005,
390,EVENT 8 END,2024-05-23 23:18:13,,
391,start;Take order,2024-05-22 19:45:00,Waiter-000002,
391,Review order,2024-05-22 19:45:40,Waiter-000003,
391,prepare drinks,2024-05-22 19:47:37,Barman-000002,
391,Bring drinks,2024-05-22 19:49:18,Barman-000001,
391,Review drinks,2024-05-22 19:55:31,Waiter-000004,
391,prepare drinks,2024-05-22 19:55:33,Barman-000003,
391,Bring drinks,2024-05-22 19:57:50,Barman-000002,
391,Review drinks,2024-05-22 20:06:56,Waiter-000003,
391,Prepare main course,2024-05-22 23:52:20,Cook-000001,
391,Signal food complete,2024-05-23 22:13:30,Cook-000001,
391,Bring food,2024-05-23 23:33:05,Cook helper-000001,
391,Deliver to customer,2024-05-23 23:35:00,Waiter-000003,
391,EVENT 8 END,2024-05-23 23:35:21,,
392,start;Take order,2024-05-22 20:00:00,Waiter-000005,
392,Review order,2024-05-22 20:03:13,Waiter-000002,
392,prepare drinks,2024-05-22 20:03:16,Barman-000001,
392,Bring drinks;Review drinks,2024-05-22 20:07:51,Barman-000003,form-based events(2024-05-22 20:07:51.154)
392,Prepare main course,2024-05-22 23:57:14,Cook-000003,
392,Signal food complete,2024-05-23 23:34:58,Cook-000003,
392,Bring food,2024-05-24 00:07:36,Cook helper-000003,
392,Deliver to customer,2024-05-24 00:10:21,Waiter-000001,
392,EVENT 8 END,2024-05-24 00:11:24,,
393,start;Take order,2024-05-22 20:15:00,Waiter-000004,
393,Review order,2024-05-22 20:15:12,Waiter-000005,
393,prepare drinks;Prepare starter,2024-05-22 20:18:21,Cook helper-000002,
393,Bring drinks;Review drinks,2024-05-22 20:25:57,Barman-000001,form-based events(2024-05-22 20:25:57.371)
393,Prepare main course,2024-05-23 00:04:28,Cook-000002,
393,Signal food complete,2024-05-23 23:04:32,Cook-000003,
393,Bring food,2024-05-23 23:18:34,Cook helper-000003,
393,Deliver to customer,2024-05-23 23:19:44,Waiter-000004,
393,EVENT 8 END,2024-05-23 23:19:47,,
394,start;Take order,2024-05-22 20:30:00,Waiter-000003,
394,Review order,2024-05-22 20:34:49,Waiter-000001,
394,prepare drinks,2024-05-22 20:35:18,Barman-000003,
394,Bring drinks;Review drinks,2024-05-22 20:42:29,Barman-000002,form-based events(2024-05-22 20:42:29.765)
394,Prepare main course,2024-05-23 00:17:27,Cook-000002,
394,Signal food complete,2024-05-23 23:18:34,Cook-000003,
394,Bring food,2024-05-23 23:34:58,Cook helper-000003,
394,Deliver to customer,2024-05-23 23:35:10,Waiter-000004,
394,EVENT 8 END,2024-05-23 23:35:31,,
395,start;Take order,2024-05-22 20:45:00,Waiter-000004,
395,Review order,2024-05-22 20:45:59,Waiter-000005,
395,prepare drinks;Prepare starter,2024-05-22 20:46:54,Cook helper-000003,
395,Bring drinks;Review drinks,2024-05-22 20:49:34,Barman-000003,form-based events(2024-05-22 20:49:34.094)
395,prepare drinks,2024-05-22 20:51:29,Barman-000001,
395,Bring drinks;Review drinks,2024-05-22 21:02:40,Barman-000003,form-based events(2024-05-22 21:02:40.095)
395,prepare drinks,2024-05-22 21:05:32,Barman-000001,
395,Bring drinks;Review drinks,2024-05-22 21:05:59,Barman-000003,form-based events(2024-05-22 21:05:59.524)
395,Prepare main course,2024-05-23 00:17:46,Cook-000001,
395,Signal food complete,2024-05-23 23:33:05,Cook-000001,
395,Bring food,2024-05-23 23:57:12,Cook helper-000002,
395,Deliver to customer,2024-05-24 00:02:06,Waiter-000003,
395,EVENT 8 END,2024-05-24 00:05:41,,
396,start;Take order,2024-05-22 21:00:00,Waiter-000001,
396,Review order,2024-05-22 21:00:21,Waiter-000004,
396,prepare drinks,2024-05-22 21:00:22,Barman-000002,
396,Bring drinks,2024-05-22 21:09:22,Barman-000001,
396,Review drinks,2024-05-22 21:09:56,Waiter-000005,
396,Prepare main course,2024-05-23 00:19:07,Cook-000002,
396,Signal food complete,2024-05-23 23:57:12,Cook-000001,
396,Bring food,2024-05-24 00:57:17,Cook helper-000002,
396,Deliver to customer,2024-05-24 01:01:43,Waiter-000004,
396,EVENT 8 END,2024-05-24 01:02:07,,
397,start;Take order,2024-05-22 21:15:00,Waiter-000003,
397,Review order,2024-05-22 21:17:47,Waiter-000002,
397,prepare drinks,2024-05-22 21:18:46,Barman-000003,
397,Bring drinks;Review drinks,2024-05-22 21:25:27,Barman-000002,form-based events(2024-05-22 21:25:27.822)
397,prepare drinks,2024-05-22 21:32:08,Barman-000003,
397,Bring drinks;Review drinks,2024-05-22 21:40:39,Barman-000001,form-based events(2024-05-22 21:40:39.166)
397,Prepare main course,2024-05-23 00:38:16,Cook-000002,
397,Signal food complete,2024-05-24 00:07:36,Cook-000003,
397,Bring food,2024-05-24 00:38:50,Cook helper-000001,
397,Deliver to customer,2024-05-24 00:40:41,Waiter-000005,
397,EVENT 8 END,2024-05-24 00:46:11,,
398,start;Take order,2024-05-22 21:30:00,Waiter-000003,
398,Review order,2024-05-22 21:30:30,Waiter-000004,
398,prepare drinks;Prepare starter,2024-05-22 21:31:28,Cook helper-000002,
398,Bring drinks,2024-05-22 21:35:44,Barman-000002,
398,Review drinks,2024-05-22 21:40:15,Waiter-000002,
398,Prepare main course,2024-05-23 00:48:21,Cook-000002,
398,Signal food complete,2024-05-24 00:38:50,Cook-000003,
398,Bring food,2024-05-24 01:01:12,Cook helper-000001,
398,Deliver to customer,2024-05-24 01:02:51,Waiter-000003,
398,EVENT 8 END,2024-05-24 01:03:18,,
399,start;Take order,2024-05-22 21:45:00,Waiter-000003,
399,Review order,2024-05-22 21:45:21,Waiter-000004,
399,prepare drinks;Prepare starter,2024-05-22 21:47:17,Cook helper-000001,
399,Bring drinks,2024-05-22 21:55:52,Barman-000003,
399,Review drinks,2024-05-22 22:03:59,Waiter-000003,
399,prepare drinks,2024-05-22 22:04:09,Barman-000001,
399,Bring drinks,2024-05-22 22:08:42,Barman-000003,
399,Review drinks,2024-05-22 22:08:50,Waiter-000005,
399,prepare drinks,2024-05-22 22:11:15,Barman-000001,
399,Bring drinks,2024-05-22 22:12:41,Barman-000002,
399,Review drinks,2024-05-22 22:26:24,Waiter-000002,
399,Prepare main course,2024-05-23 00:53:44,Cook-000001,
399,Signal food complete,2024-05-24 00:53:10,Cook-000002,
399,Bring food,2024-05-24 01:04:57,Cook helper-000003,
399,Deliver to customer,2024-05-24 01:08:27,Waiter-000001,
399,EVENT 8 END,2024-05-24 01:11:24,,
400,start;Take order,2024-05-22 22:00:00,Waiter-000005,
400,Review order,2024-05-22 22:00:01,Waiter-000002,
400,prepare drinks;Prepare starter,2024-05-22 22:00:06,Cook helper-000002,
400,Bring drinks;Review drinks,2024-05-22 22:02:23,Barman-000002,form-based events(2024-05-22 22:02:23.168)
400,prepare drinks,2024-05-22 22:10:18,Barman-000002,
400,Bring drinks;Review drinks,2024-05-22 22:12:21,Barman-000003,form-based events(2024-05-22 22:12:21.397)
400,Prepare main course,2024-05-23 01:04:29,Cook-000002,
400,Signal food complete,2024-05-24 01:42:41,Cook-000002,
400,Bring food,2024-05-24 18:25:48,Cook helper-000003,
400,Deliver to customer,2024-05-24 18:27:37,Waiter-000002,
400,EVENT 8 END,2024-05-24 18:29:55,,
401,start;Take order,2024-05-22 22:15:00,Waiter-000001,
401,Review order,2024-05-22 22:16:10,Waiter-000003,
401,prepare drinks,2024-05-22 22:17:13,Barman-000001,
401,Bring drinks,2024-05-22 22:21:46,Barman-000003,
401,Review drinks,2024-05-22 22:27:47,Waiter-000003,
401,Prepare main course,2024-05-23 18:44:03,Cook-000002,
401,Signal food complete,2024-05-24 18:03:33,Cook-000003,
401,Bring food,2024-05-24 18:13:39,Cook helper-000001,
401,Deliver to customer,2024-05-24 18:30:48,Waiter-000003,
401,EVENT 8 END,2024-05-24 18:32:29,,
402,start;Take order,2024-05-22 22:30:00,Waiter-000004,
402,Review order,2024-05-22 22:32:31,Waiter-000005,
402,prepare drinks;Prepare starter,2024-05-22 22:34:20,Cook helper-000003,
402,Bring drinks;Review drinks,2024-05-22 22:37:52,Barman-000002,form-based events(2024-05-22 22:37:52.902)
402,Signal food complete,2024-05-23 18:58:48,Cook-000002,
402,Bring food,2024-05-23 19:20:07,Cook helper-000002,
402,Deliver to customer,2024-05-23 19:20:32,Waiter-000004,
402,EVENT 8 END,2024-05-23 19:22:09,,
403,start;Take order,2024-05-22 22:45:00,Waiter-000002,
403,Review order,2024-05-22 22:45:58,Waiter-000003,
403,prepare drinks,2024-05-22 22:47:30,Barman-000003,
403,Bring drinks;Review drinks,2024-05-22 22:51:54,Barman-000001,form-based events(2024-05-22 22:51:54.819)
403,Prepare main course,2024-05-23 19:20:07,Cook-000002,
403,Signal food complete,2024-05-24 19:12:55,Cook-000002,
403,Bring food,2024-05-24 19:13:18,Cook helper-000002,
403,Deliver to customer,2024-05-24 19:16:16,Waiter-000005,
403,EVENT 8 END,2024-05-24 19:16:43,,
404,start;Take order,2024-05-22 23:00:00,Waiter-000002,
404,Review order,2024-05-22 23:00:25,Waiter-000003,
404,prepare drinks,2024-05-22 23:01:13,Barman-000002,
404,Bring drinks,2024-05-22 23:01:34,Barman-000003,
404,Review drinks,2024-05-22 23:05:25,Waiter-000004,
404,prepare drinks,2024-05-22 23:05:32,Barman-000001,
404,Bring drinks,2024-05-22 23:09:05,Barman-000002,
404,Review drinks,2024-05-22 23:09:22,Waiter-000005,
404,Prepare main course,2024-05-23 20:13:30,Cook-000001,
404,Signal food complete,2024-05-24 19:09:27,Cook-000003,
404,Bring food,2024-05-24 19:15:05,Cook helper-000003,
404,Deliver to customer,2024-05-24 19:24:05,Waiter-000005,
404,EVENT 8 END,2024-05-24 19:24:33,,
405,start;Take order,2024-05-22 23:15:00,Waiter-000002,
405,Review order,2024-05-22 23:15:32,Waiter-000003,
405,prepare drinks,2024-05-22 23:16:11,Barman-000003,
405,Bring drinks,2024-05-22 23:18:50,Barman-000001,
405,Review drinks,2024-05-22 23:20:56,Waiter-000004,
405,prepare drinks,2024-05-22 23:21:03,Barman-000002,
405,Bring drinks,2024-05-22 23:31:06,Barman-000003,
405,Review drinks,2024-05-22 23:31:14,Waiter-000001,
405,prepare drinks,2024-05-22 23:35:23,Barman-000002,
405,Bring drinks,2024-05-22 23:36:15,Barman-000001,
405,Review drinks,2024-05-22 23:43:49,Waiter-000005,
405,prepare drinks,2024-05-22 23:44:20,Barman-000002,
405,Bring drinks,2024-05-22 23:48:42,Barman-000001,
405,Review drinks,2024-05-22 23:54:35,Waiter-000005,
405,prepare drinks,2024-05-22 23:55:06,Barman-000003,
405,Bring drinks,2024-05-22 23:56:04,Barman-000001,
405,Review drinks,2024-05-23 00:03:32,Waiter-000005,
405,prepare drinks,2024-05-23 00:04:36,Barman-000002,
405,Bring drinks,2024-05-23 00:04:57,Barman-000001,
405,Review drinks,2024-05-23 00:20:22,Waiter-000004,
405,prepare drinks,2024-05-23 00:21:28,Barman-000001,
405,Bring drinks,2024-05-23 00:26:42,Barman-000003,
405,Review drinks,2024-05-23 00:27:39,Waiter-000002,
405,prepare drinks,2024-05-23 00:29:28,Barman-000002,
405,Bring drinks,2024-05-23 00:34:52,Barman-000003,
405,Review drinks,2024-05-23 00:45:49,Waiter-000004,
405,Prepare main course,2024-05-23 20:48:05,Cook-000001,
405,Signal food complete,2024-05-24 19:29:07,Cook-000001,
405,Bring food,2024-05-24 19:30:15,Cook helper-000001,
405,Deliver to customer,2024-05-24 19:46:03,Waiter-000001,
405,EVENT 8 END,2024-05-24 19:47:00,,
406,start;Take order,2024-05-22 23:30:00,Waiter-000005,
406,Review order,2024-05-22 23:31:46,Waiter-000002,
406,prepare drinks,2024-05-22 23:32:20,Barman-000001,
406,Bring drinks,2024-05-22 23:36:05,Barman-000003,
406,Review drinks,2024-05-22 23:38:37,Waiter-000003,
406,Prepare main course,2024-05-23 21:03:47,Cook-000002,
406,Signal food complete,2024-05-24 19:15:05,Cook-000003,
406,Bring food,2024-05-24 19:25:21,Cook helper-000002,
406,Deliver to customer,2024-05-24 19:47:32,Waiter-000002,
406,EVENT 8 END,2024-05-24 19:49:18,,
407,start;Take order,2024-05-22 23:45:00,Waiter-000002,
407,Review order,2024-05-22 23:45:20,Waiter-000001,
407,prepare drinks;Prepare starter,2024-05-22 23:46:52,Cook helper-000003,
407,Bring drinks;Review drinks,2024-05-22 23:49:11,Barman-000002,form-based events(2024-05-22 23:49:11.968)
407,Signal food complete,2024-05-23 21:10:06,Cook-000002,
407,Bring food,2024-05-23 21:42:44,Cook helper-000002,
407,Deliver to customer,2024-05-23 21:43:58,Waiter-000002,
407,EVENT 8 END,2024-05-23 21:46:20,,
408,start;Take order,2024-05-23 00:00:00,Waiter-000002,
408,Review order,2024-05-23 00:00:34,Waiter-000001,
408,prepare drinks;Prepare starter,2024-05-23 00:02:25,Cook helper-000003,
408,Bring drinks;Review drinks,2024-05-23 00:09:35,Barman-000002,form-based events(2024-05-23 00:09:35.442)
408,prepare drinks,2024-05-23 00:11:49,Barman-000003,
408,Bring drinks;Review drinks,2024-05-23 00:12:01,Barman-000002,form-based events(2024-05-23 00:12:01.624)
408,prepare drinks,2024-05-23 00:16:30,Barman-000003,
408,Bring drinks;Review drinks,2024-05-23 00:18:24,Barman-000003,form-based events(2024-05-23 00:18:24.553)
408,Signal food complete,2024-05-23 23:03:18,Cook-000003,
408,Bring food,2024-05-23 23:04:46,Cook helper-000002,
408,Deliver to customer,2024-05-23 23:06:29,Waiter-000002,
408,EVENT 8 END,2024-05-23 23:10:21,,
409,start;Take order,2024-05-23 00:15:00,Waiter-000003,
409,Review order,2024-05-23 00:16:43,Waiter-000002,
409,prepare drinks;Prepare starter,2024-05-23 00:16:53,Cook helper-000002,
409,Bring drinks,2024-05-23 00:27:28,Barman-000001,
409,Review drinks,2024-05-23 00:34:07,Waiter-000003,
409,Signal food complete,2024-05-23 23:10:14,Cook-000002,
409,Bring food,2024-05-23 23:53:48,Cook helper-000003,
409,Deliver to customer,2024-05-24 00:01:13,Waiter-000002,
409,EVENT 8 END,2024-05-24 00:04:53,,
410,start;Take order,2024-05-23 00:30:00,Waiter-000004,
410,Review order,2024-05-23 00:32:34,Waiter-000001,
410,prepare drinks,2024-05-23 00:33:46,Barman-000003,
410,Bring drinks,2024-05-23 00:34:31,Barman-000001,
410,Review drinks,2024-05-23 00:48:33,Waiter-000001,
410,Prepare main course,2024-05-23 23:53:48,Cook-000002,
410,Signal food complete,2024-05-24 20:20:14,Cook-000003,
410,Bring food,2024-05-24 20:44:30,Cook helper-000003,
410,Deliver to customer,2024-05-24 20:45:06,Waiter-000001,
410,EVENT 8 END,2024-05-24 20:46:18,,
411,start;Take order,2024-05-23 00:45:00,Waiter-000005,
411,Review order,2024-05-23 00:45:37,Waiter-000002,
411,prepare drinks;Prepare starter,2024-05-23 00:45:38,Cook helper-000002,
411,Bring drinks,2024-05-23 00:48:18,Barman-000003,
411,Review drinks,2024-05-23 00:54:27,Waiter-000005,
411,Prepare main course,2024-05-24 00:03:09,Cook-000002,
411,Signal food complete,2024-05-24 20:36:45,Cook-000001,
411,Bring food,2024-05-24 20:47:52,Cook helper-000002,
411,Deliver to customer,2024-05-24 20:52:45,Waiter-000004,
411,EVENT 8 END,2024-05-24 20:54:28,,
412,start;Take order,2024-05-23 01:00:00,Waiter-000002,
412,Review order,2024-05-23 01:01:53,Waiter-000004,
412,prepare drinks;Prepare starter,2024-05-23 01:02:04,Cook helper-000001,
412,Bring drinks,2024-05-23 01:08:51,Barman-000001,
412,Review drinks,2024-05-23 01:23:49,Waiter-000002,
412,prepare drinks,2024-05-23 01:25:03,Barman-000003,
412,Bring drinks,2024-05-23 01:25:29,Barman-000001,
412,Review drinks,2024-05-23 01:29:11,Waiter-000001,
412,Prepare main course,2024-05-24 00:13:25,Cook-000002,
412,Signal food complete,2024-05-24 20:48:51,Cook-000001,
412,Bring food,2024-05-24 21:06:05,Cook helper-000003,
412,Deliver to customer,2024-05-24 21:22:19,Waiter-000003,
412,EVENT 8 END,2024-05-24 21:24:55,,
413,start;Take order,2024-05-23 01:15:00,Waiter-000001,
413,Review order,2024-05-23 01:15:07,Waiter-000005,
413,prepare drinks,2024-05-23 01:17:08,Barman-000003,
413,Bring drinks;Review drinks,2024-05-23 01:22:51,Barman-000002,form-based events(2024-05-23 01:22:51.946)
413,Prepare main course,2024-05-24 00:51:43,Cook-000002,
413,Signal food complete,2024-05-24 20:53:44,Cook-000002,
413,Bring food,2024-05-24 21:33:08,Cook helper-000002,
413,Deliver to customer,2024-05-24 21:43:55,Waiter-000004,
413,EVENT 8 END,2024-05-24 21:49:26,,
414,start;Take order,2024-05-23 01:30:00,Waiter-000005,
414,Review order,2024-05-23 01:31:18,Waiter-000003,
414,prepare drinks;Prepare starter,2024-05-23 01:32:24,Cook helper-000002,
414,Bring drinks;Review drinks,2024-05-23 01:35:08,Barman-000003,form-based events(2024-05-23 01:35:08.204)
414,prepare drinks,2024-05-23 01:35:49,Barman-000001,
414,Bring drinks;Review drinks,2024-05-23 01:41:06,Barman-000002,form-based events(2024-05-23 01:41:06.300)
414,Prepare main course,2024-05-24 00:57:17,Cook-000001,
414,Signal food complete,2024-05-24 21:33:08,Cook-000002,
414,Bring food,2024-05-24 21:55:30,Cook helper-000003,
414,Deliver to customer,2024-05-24 21:55:40,Waiter-000003,
414,EVENT 8 END,2024-05-24 21:56:16,,
415,start;Take order,2024-05-23 01:45:00,Waiter-000005,
415,Review order,2024-05-23 01:45:59,Waiter-000001,
415,prepare drinks,2024-05-23 01:46:13,Barman-000003,
415,Bring drinks;Review drinks,2024-05-23 01:47:26,Barman-000001,form-based events(2024-05-23 01:47:26.263)
415,prepare drinks,2024-05-23 18:03:43,Barman-000003,
415,Bring drinks;Review drinks,2024-05-23 18:10:06,Barman-000002,form-based events(2024-05-23 18:10:06.064)
415,Prepare main course,2024-05-24 01:01:12,Cook-000003,
415,Signal food complete,2024-05-24 22:38:38,Cook-000002,
415,Bring food,2024-05-24 22:56:07,Cook helper-000001,
415,Deliver to customer,2024-05-24 22:57:12,Waiter-000005,
415,EVENT 8 END,2024-05-24 22:57:15,,
416,start,2024-05-23 02:00:00,,
416,Take order,2024-05-23 18:00:00,Waiter-000002,
416,Review order,2024-05-23 18:01:30,Waiter-000004,
416,prepare drinks;Prepare starter,2024-05-23 18:03:22,Cook helper-000001,
416,Bring drinks,2024-05-23 18:03:54,Barman-000001,
416,Review drinks,2024-05-23 18:09:55,Waiter-000005,
416,prepare drinks,2024-05-23 18:10:32,Barman-000001,
416,Bring drinks,2024-05-23 18:14:30,Barman-000003,
416,Review drinks,2024-05-23 18:15:54,Waiter-000004,
416,prepare drinks,2024-05-23 18:16:02,Barman-000001,
416,Bring drinks,2024-05-23 18:24:31,Barman-000002,
416,Review drinks,2024-05-23 18:28:33,Waiter-000002,
416,Signal food complete,2024-05-24 01:04:57,Cook-000002,
416,Bring food,2024-05-24 01:42:12,Cook helper-000001,
416,Deliver to customer,2024-05-24 01:42:31,Waiter-000001,
416,EVENT 8 END,2024-05-24 01:44:15,,
417,start;Take order,2024-05-23 18:15:00,Waiter-000001,
417,Review order,2024-05-23 18:16:18,Waiter-000003,
417,prepare drinks,2024-05-23 18:16:42,Barman-000002,
417,Bring drinks,2024-05-23 18:19:17,Barman-000003,
417,Review drinks,2024-05-23 18:19:19,Waiter-000005,
417,Prepare main course,2024-05-24 01:21:39,Cook-000001,
417,Signal food complete,2024-05-24 22:38:26,Cook-000003,
417,Bring food,2024-05-24 22:56:12,Cook helper-000003,
417,Deliver to customer,2024-05-24 22:56:41,Waiter-000003,
417,EVENT 8 END,2024-05-24 22:59:16,,
418,start;Take order,2024-05-23 18:30:00,Waiter-000004,
418,Review order,2024-05-23 18:33:41,Waiter-000001,
418,prepare drinks;Prepare starter,2024-05-23 18:34:21,Cook helper-000003,
418,Bring drinks,2024-05-23 18:39:43,Barman-000001,
418,Review drinks,2024-05-23 18:44:30,Waiter-000003,
418,prepare drinks,2024-05-23 18:45:26,Barman-000002,
418,Bring drinks,2024-05-23 18:45:36,Barman-000003,
418,Review drinks,2024-05-23 18:56:10,Waiter-000004,
418,prepare drinks,2024-05-23 18:56:39,Barman-000002,
418,Bring drinks,2024-05-23 19:13:51,Barman-000001,
418,Review drinks,2024-05-23 19:16:53,Waiter-000001,
418,Prepare main course,2024-05-24 01:42:12,Cook-000002,
418,Signal food complete,2024-05-24 21:36:37,Cook-000001,
418,Bring food,2024-05-24 22:24:54,Cook helper-000002,
418,Deliver to customer,2024-05-24 22:25:28,Waiter-000002,
418,EVENT 8 END,2024-05-24 22:25:35,,
419,start;Take order,2024-05-23 18:45:00,Waiter-000005,
419,Review order,2024-05-23 18:47:14,Waiter-000002,
419,prepare drinks;Prepare starter,2024-05-23 18:48:46,Cook helper-000002,
419,Bring drinks,2024-05-23 18:56:41,Barman-000003,
419,Review drinks,2024-05-23 18:57:32,Waiter-000001,
419,prepare drinks,2024-05-23 18:57:59,Barman-000001,
419,Bring drinks,2024-05-23 18:58:30,Barman-000003,
419,Review drinks,2024-05-23 19:00:00,Waiter-000002,
419,prepare drinks,2024-05-23 19:00:21,Barman-000001,
419,Bring drinks,2024-05-23 19:07:25,Barman-000001,
419,Review drinks,2024-05-23 19:13:41,Waiter-000002,
419,Signal food complete,2024-05-24 01:58:37,Cook-000001,
419,Bring food,2024-05-24 18:21:31,Cook helper-000002,
419,Deliver to customer,2024-05-24 18:21:52,Waiter-000003,
419,EVENT 8 END,2024-05-24 18:22:14,,
420,start;Take order,2024-05-23 19:00:00,Waiter-000005,
420,Review order,2024-05-23 19:01:34,Waiter-000004,
420,prepare drinks,2024-05-23 19:02:50,Barman-000003,
420,Bring drinks,2024-05-23 19:03:02,Barman-000003,
420,Review drinks,2024-05-23 19:03:20,Waiter-000001,
420,prepare drinks,2024-05-23 19:04:37,Barman-000003,
420,Bring drinks,2024-05-23 19:08:29,Barman-000003,
420,Review drinks,2024-05-23 19:08:50,Waiter-000003,
420,prepare drinks,2024-05-23 19:09:53,Barman-000003,
420,Bring drinks,2024-05-23 19:11:59,Barman-000003,
420,Review drinks,2024-05-23 19:15:08,Waiter-000004,
420,prepare drinks,2024-05-23 19:15:09,Barman-000002,
420,Bring drinks,2024-05-23 20:02:10,Barman-000002,
420,Review drinks,2024-05-23 20:02:39,Waiter-000004,
420,prepare drinks,2024-05-23 20:05:08,Barman-000003,
420,Bring drinks,2024-05-23 20:13:16,Barman-000001,
420,Review drinks,2024-05-23 20:15:04,Waiter-000002,
420,prepare drinks,2024-05-23 20:20:16,Barman-000003,
420,Bring drinks,2024-05-23 20:21:59,Barman-000002,
420,Review drinks,2024-05-23 20:25:35,Waiter-000002,
