Case,Timestamp,Resource,Activity,Activity_fixed,ishomonymous,label
10922143,2014-09-08 07:00:27,560890,decision date prior to decision,decision date prior to decision,0,
10922143,2014-09-08 07:00:28,560890,enter senddate decision procedure term extension,enter senddate decision procedure term extension,0,
10922143,2014-09-08 07:00:29,560890,enter senddate procedure term extension,enter senddate procedure term extension,0,
10922143,2014-09-08 07:00:30,560890,enter senddate procedure term extension,enter senddate procedure term extension,0,
10922143,2014-09-08 07:00:31,560890,extend procedure term,extend procedure term,0,
10922143,2014-09-08 07:00:32,560890,phase procedure extended,phase procedure extended,0,
10922143,2014-09-08 07:00:33,560890,register number of days extension period,register number of days extension period,0,
10922143,2014-09-08 07:00:34,560890,set decision status,set decision status,0,
10922143,2014-09-08 07:00:35,560890,start decision phase extension granted,start decision phase extension granted,0,
10922143,2014-09-08 07:00:36,560890,start decision phase extension granted,start decision phase extension granted,0,
10922143,2014-09-12 07:00:07,11345232,article 34  WABO applies,article 34  WABO applies,0,
10922143,2014-09-12 07:00:08,11345232,ask stakeholders views,ask stakeholders views,0,
10922143,2014-09-12 07:00:09,11345232,by law,by law,0,
10922143,2014-09-12 07:00:10,11345232,completed subcases content,completed subcases content,0,
10922143,2014-09-12 07:00:11,11345232,coordination of application,coordination of application,0,
10922143,2014-09-12 07:00:12,11345232,create subcases content,create subcases content,0,
10922143,2014-09-12 07:00:13,11345232,creating environmental permit decision,creating environmental permit decision,0,
10922143,2014-09-12 07:00:14,11345232,grounds for refusal,grounds for refusal,0,
10922143,2014-09-12 07:00:15,11345232,phase advice known,phase advice known,0,
10922143,2014-09-12 07:00:16,11345232,phase application receptive,phase application receptive,0,
10922143,2014-09-12 07:00:17,11345232,Check:homonymous,Check,1,homonymous Label(Activity:'procedure change')
10922143,2014-09-12 07:00:18,11345232,Check:homonymous,Check,1,homonymous Label(Activity:'procedure change')
10922143,2014-09-12 07:00:19,11345232,request complete,request complete,0,
10922143,2014-09-12 07:00:20,11345232,send letter in progress,send letter in progress,0,
10922143,2014-09-12 07:00:21,11345232,suspension ground applicable,suspension ground applicable,0,
10922143,2014-09-12 07:00:22,11345232,treat subcases content,treat subcases content,0,
10922143,2014-10-15 07:00:01,560912,creating cover letter decision,creating cover letter decision,0,
10922143,2014-10-15 07:00:02,560912,decision date prior to decision,decision date prior to decision,0,
10922143,2014-10-15 07:00:03,560912,enter senddate decision,enter senddate decision,0,
10922143,2014-10-15 07:00:04,560912,Check:homonymous,Check,1,homonymous Label(Activity:'enter senddate decision environmental permit')
10922143,2014-10-15 07:00:05,560912,generating decision environmental permit,generating decision environmental permit,0,
10922143,2014-10-15 07:00:06,560912,phase decision ready,phase decision ready,0,
10922143,2014-10-15 07:00:07,560912,phase decision sent,phase decision sent,0,
10922143,2014-10-15 07:00:08,560912,phase decision taken,phase decision taken,0,
10922143,2014-10-15 07:00:09,560912,register objection and appeal periods,register objection and appeal periods,0,
10922143,2014-10-15 07:00:10,560912,set decision status,set decision status,0,
10922143,2014-10-15 07:00:11,560912,submit decision,submit decision,0,
10922143,2014-10-15 07:00:12,560912,transcript decision environmental permit to stakeholders,transcript decision environmental permit to stakeholders,0,
10922143,2014-10-16 07:00:11,560912,Check:homonymous,Check,1,homonymous Label(Activity:'enter senddate decision environmental permit')
10922143,2014-10-16 07:00:12,560912,record date of decision environmental permit,record date of decision environmental permit,0,
10922143,2014-10-16 07:00:13,560912,set decision phase decision permitting decided,set decision phase decision permitting decided,0,
10922143,2014-10-16 07:00:14,560912,start decision phase decision permitting sent,start decision phase decision permitting sent,0,
10948750,2014-07-22 07:01:22,560872,register submission date request,register submission date request,0,
10948750,2014-07-24 07:00:01,560872,create procedure confirmation,create procedure confirmation,0,
10948750,2014-07-24 07:00:02,560872,forward to the competent authority,forward to the competent authority,0,
10948750,2014-07-24 07:00:03,560872,phase application received,phase application received,0,
10948750,2014-07-24 07:00:04,560872,publish,publish,0,
10948750,2014-07-24 07:00:05,560872,regular procedure without MER,regular procedure without MER,0,
10948750,2014-07-24 07:00:06,560872,Check:homonymous,Check,1,homonymous Label(Activity:'send confirmation receipt')
10948750,2014-07-24 07:00:07,560872,Check:homonymous,Check,1,homonymous Label(Activity:'send confirmation receipt')
10948750,2014-07-24 07:00:08,560872,start WABOprocedure,start WABOprocedure,0,
10948750,2014-09-15 07:00:01,560890,start decision phase extension granted,start decision phase extension granted,0,
10948750,2014-09-16 07:00:05,560890,enter senddate decision procedure term extension,enter senddate decision procedure term extension,0,
10948750,2014-09-16 07:00:06,560890,start decision phase extension granted,start decision phase extension granted,0,
10948750,2014-10-24 07:00:01,560890,ask stakeholders views,ask stakeholders views,0,
10948750,2014-10-24 07:00:02,560890,by law,by law,0,
10948750,2014-10-24 07:00:03,560890,coordination of application,coordination of application,0,
10948750,2014-10-24 07:00:04,560890,create cover letter extend procedure term,create cover letter extend procedure term,0,
10948750,2014-10-24 07:00:05,560890,create decision procedure term extension,create decision procedure term extension,0,
10948750,2014-10-24 07:00:06,560890,create subcases completeness,create subcases completeness,0,
10948750,2014-10-24 07:00:07,560890,create subcases content,create subcases content,0,
10948750,2014-10-24 07:00:08,560890,creating cover letter decision,creating cover letter decision,0,
10948750,2014-10-24 07:00:09,560890,creating decision procedure term extension,creating decision procedure term extension,0,
10948750,2014-10-24 07:00:10,560890,creating environmental permit decision,creating environmental permit decision,0,
10948750,2014-10-24 07:00:11,560890,decision date prior to decision,decision date prior to decision,0,
10948750,2014-10-24 07:00:12,560890,decision date prior to decision,decision date prior to decision,0,
10948750,2014-10-24 07:00:13,560890,Check:homonymous,Check,1,homonymous Label(Activity:'enter senddate decision environmental permit')
10948750,2014-10-24 07:00:14,560890,enter senddate procedure term extension,enter senddate procedure term extension,0,
10948750,2014-10-24 07:00:15,560890,extend procedure term,extend procedure term,0,
10948750,2014-10-24 07:00:16,560890,generating decision environmental permit,generating decision environmental permit,0,
10948750,2014-10-24 07:00:17,560890,grounds for refusal,grounds for refusal,0,
10948750,2014-10-24 07:00:18,560890,phase advice known,phase advice known,0,
10948750,2014-10-24 07:00:19,560890,phase application receptive,phase application receptive,0,
10948750,2014-10-24 07:00:20,560890,phase decision ready,phase decision ready,0,
10948750,2014-10-24 07:00:21,560890,phase decision sent,phase decision sent,0,
10948750,2014-10-24 07:00:22,560890,phase decision taken,phase decision taken,0,
10948750,2014-10-24 07:00:23,560890,phase procedure extended,phase procedure extended,0,
10948750,2014-10-24 07:00:24,560890,Check:homonymous,Check,1,homonymous Label(Activity:'procedure change')
10948750,2014-10-24 07:00:25,560890,Check:homonymous,Check,1,homonymous Label(Activity:'procedure change')
10948750,2014-10-24 07:00:26,560890,register number of days extension period,register number of days extension period,0,
10948750,2014-10-24 07:00:27,560890,register objection and appeal periods,register objection and appeal periods,0,
10948750,2014-10-24 07:00:28,560890,request complete,request complete,0,
10948750,2014-10-24 07:00:29,560890,send letter in progress,send letter in progress,0,
10948750,2014-10-24 07:00:30,560890,set decision status,set decision status,0,
10948750,2014-10-24 07:00:31,560890,set decision status,set decision status,0,
10948750,2014-10-24 07:00:32,560890,submit decision,submit decision,0,
10948750,2014-10-24 07:00:33,560890,suspend term,suspend term,0,
10948750,2014-10-24 07:00:34,560890,suspension ground applicable,suspension ground applicable,0,
10948750,2014-10-27 08:00:01,560890,record date of decision environmental permit,record date of decision environmental permit,0,
10948750,2014-10-27 08:00:02,560890,set decision phase decision permitting decided,set decision phase decision permitting decided,0,
10948750,2014-10-27 08:00:03,560890,start decision phase decision permitting sent,start decision phase decision permitting sent,0,
10949790,2014-07-24 07:00:09,560872,OLO messaging active,OLO messaging active,0,
10949790,2014-07-24 07:00:10,560872,create procedure confirmation,create procedure confirmation,0,
10949790,2014-07-24 07:00:11,560872,create publication document,create publication document,0,
10949790,2014-07-24 07:00:12,560872,create subcases completeness,create subcases completeness,0,
10949790,2014-07-24 07:00:13,560872,forward to the competent authority,forward to the competent authority,0,
10949790,2014-07-24 07:00:14,560872,phase application received,phase application received,0,
10949790,2014-07-24 07:00:15,560872,Check:homonymous,Check,1,homonymous Label(Activity:'procedure change')
10949790,2014-07-24 07:00:16,560872,publish,publish,0,
10949790,2014-07-24 07:00:17,560872,register submission date request,register submission date request,0,
10949790,2014-07-24 07:00:18,560872,registration date publication,registration date publication,0,
10949790,2014-07-24 07:00:19,560872,regular procedure without MER,regular procedure without MER,0,
10949790,2014-07-24 07:00:20,560872,Check:homonymous,Check,1,homonymous Label(Activity:'send confirmation receipt')
10949790,2014-07-24 07:00:21,560872,Check:homonymous,Check,1,homonymous Label(Activity:'send confirmation receipt')
10949790,2014-07-24 07:00:22,560872,start WABOprocedure,start WABOprocedure,0,
10949790,2014-08-08 07:00:05,2670601,article 34  WABO applies,article 34  WABO applies,0,
10949790,2014-08-08 07:00:06,2670601,ask stakeholders views,ask stakeholders views,0,
10949790,2014-08-08 07:00:07,2670601,by law,by law,0,
10949790,2014-08-08 07:00:08,2670601,coordination of application,coordination of application,0,
10949790,2014-08-08 07:00:09,2670601,create subcases content,create subcases content,0,
10949790,2014-08-08 07:00:10,2670601,creating environmental permit decision,creating environmental permit decision,0,
10949790,2014-08-08 07:00:11,2670601,decision date prior to decision,decision date prior to decision,0,
10949790,2014-08-08 07:00:12,2670601,generating decision environmental permit,generating decision environmental permit,0,
10949790,2014-08-08 07:00:13,2670601,grounds for refusal,grounds for refusal,0,
10949790,2014-08-08 07:00:14,2670601,phase advice known,phase advice known,0,
10949790,2014-08-08 07:00:15,2670601,phase application receptive,phase application receptive,0,
10949790,2014-08-08 07:00:16,2670601,phase decision ready,phase decision ready,0,
10949790,2014-08-08 07:00:17,2670601,Check:homonymous,Check,1,homonymous Label(Activity:'procedure change')
10949790,2014-08-08 07:00:18,2670601,request complete,request complete,0,
10949790,2014-08-08 07:00:19,2670601,send letter in progress,send letter in progress,0,
10949790,2014-08-08 07:00:20,2670601,set decision status,set decision status,0,
10949790,2014-08-08 07:00:21,2670601,submit decision,submit decision,0,
10949790,2014-08-08 07:00:22,2670601,suspension ground applicable,suspension ground applicable,0,
10949790,2014-08-18 07:00:32,560890,creating cover letter decision,creating cover letter decision,0,
10949790,2014-08-18 07:00:33,560890,enter senddate decision,enter senddate decision,0,
10949790,2014-08-18 07:00:34,560890,Check:homonymous,Check,1,homonymous Label(Activity:'enter senddate decision environmental permit')
10949790,2014-08-18 07:00:35,560890,phase decision sent,phase decision sent,0,
10949790,2014-08-18 07:00:36,560890,phase decision taken,phase decision taken,0,
10949790,2014-08-18 07:00:37,560890,register objection and appeal periods,register objection and appeal periods,0,
10949790,2014-08-18 07:00:38,560890,transcript decision environmental permit to stakeholders,transcript decision environmental permit to stakeholders,0,
10949790,2014-08-21 07:00:49,560890,Check:homonymous,Check,1,homonymous Label(Activity:'enter senddate decision environmental permit')
10949790,2014-08-21 07:00:50,560890,record date of decision environmental permit,record date of decision environmental permit,0,
10949790,2014-08-21 07:00:51,560890,set decision phase decision permitting decided,set decision phase decision permitting decided,0,
10949790,2014-08-21 07:00:52,560890,start decision phase decision permitting sent,start decision phase decision permitting sent,0,
10958968,2014-07-25 07:00:02,560872,register submission date request,register submission date request,0,
10958968,2014-07-28 07:00:15,560872,OLO messaging active,OLO messaging active,0,
10958968,2014-07-28 07:00:16,560872,create procedure confirmation,create procedure confirmation,0,
10958968,2014-07-28 07:00:17,560872,create publication document,create publication document,0,
10958968,2014-07-28 07:00:18,560872,create subcases completeness,create subcases completeness,0,
10958968,2014-07-28 07:00:19,560872,forward to the competent authority,forward to the competent authority,0,
10958968,2014-07-28 07:00:20,560872,phase application received,phase application received,0,
10958968,2014-07-28 07:00:21,560872,Check:homonymous,Check,1,homonymous Label(Activity:'procedure change')
10958968,2014-07-28 07:00:22,560872,publish,publish,0,
10958968,2014-07-28 07:00:23,560872,registration date publication,registration date publication,0,
10958968,2014-07-28 07:00:24,560872,regular procedure without MER,regular procedure without MER,0,
10958968,2014-07-28 07:00:25,560872,Check:homonymous,Check,1,homonymous Label(Activity:'send confirmation receipt')
10958968,2014-07-28 07:00:26,560872,Check:homonymous,Check,1,homonymous Label(Activity:'send confirmation receipt')
10958968,2014-07-28 07:00:27,560872,start WABOprocedure,start WABOprocedure,0,
10958968,2014-09-19 07:00:11,2670601,article 34  WABO applies,article 34  WABO applies,0,
10958968,2014-09-19 07:00:12,2670601,ask stakeholders views,ask stakeholders views,0,
10958968,2014-09-19 07:00:13,2670601,by law,by law,0,
10958968,2014-09-19 07:00:14,2670601,completed subcases content,completed subcases content,0,
10958968,2014-09-19 07:00:15,2670601,coordination of application,coordination of application,0,
10958968,2014-09-19 07:00:16,2670601,create subcases content,create subcases content,0,
10958968,2014-09-19 07:00:17,2670601,creating environmental permit decision,creating environmental permit decision,0,
10958968,2014-09-19 07:00:18,2670601,decision date prior to decision,decision date prior to decision,0,
10958968,2014-09-19 07:00:19,2670601,grounds for refusal,grounds for refusal,0,
10958968,2014-09-19 07:00:20,2670601,phase advice known,phase advice known,0,
10958968,2014-09-19 07:00:21,2670601,phase application receptive,phase application receptive,0,
10958968,2014-09-19 07:00:22,2670601,Check:homonymous,Check,1,homonymous Label(Activity:'procedure change')
10958968,2014-09-19 07:00:23,2670601,request complete,request complete,0,
10958968,2014-09-19 07:00:24,2670601,send letter in progress,send letter in progress,0,
10958968,2014-09-19 07:00:25,2670601,set decision status,set decision status,0,
10958968,2014-09-19 07:00:26,2670601,suspension ground applicable,suspension ground applicable,0,
10958968,2014-09-19 07:00:27,2670601,treat subcases content,treat subcases content,0,
10958968,2014-09-23 07:00:27,560912,creating cover letter decision,creating cover letter decision,0,
10958968,2014-09-23 07:00:28,560912,enter senddate decision,enter senddate decision,0,
10958968,2014-09-23 07:00:29,560912,Check:homonymous,Check,1,homonymous Label(Activity:'enter senddate decision environmental permit')
10958968,2014-09-23 07:00:30,560912,generating decision environmental permit,generating decision environmental permit,0,
10958968,2014-09-23 07:00:31,560912,phase decision ready,phase decision ready,0,
10958968,2014-09-23 07:00:32,560912,phase decision sent,phase decision sent,0,
10958968,2014-09-23 07:00:33,560912,phase decision taken,phase decision taken,0,
10958968,2014-09-23 07:00:34,560912,record date of decision environmental permit,record date of decision environmental permit,0,
10958968,2014-09-23 07:00:35,560912,register objection and appeal periods,register objection and appeal periods,0,
10958968,2014-09-23 07:00:36,560912,set decision phase decision permitting decided,set decision phase decision permitting decided,0,
10958968,2014-09-23 07:00:37,560912,start decision phase decision permitting sent,start decision phase decision permitting sent,0,
10958968,2014-09-23 07:00:38,560912,submit decision,submit decision,0,
10958968,2014-09-23 07:00:39,560912,transcript decision environmental permit to stakeholders,transcript decision environmental permit to stakeholders,0,
10963040,2014-07-28 07:00:28,560872,OLO messaging active,OLO messaging active,0,
10963040,2014-07-28 07:00:29,560872,create procedure confirmation,create procedure confirmation,0,
10963040,2014-07-28 07:00:30,560872,create publication document,create publication document,0,
10963040,2014-07-28 07:00:31,560872,create subcases completeness,create subcases completeness,0,
10963040,2014-07-28 07:00:32,560872,forward to the competent authority,forward to the competent authority,0,
10963040,2014-07-28 07:00:33,560872,phase application received,phase application received,0,
10963040,2014-07-28 07:00:34,560872,publish,publish,0,
10963040,2014-07-28 07:00:35,560872,registration date publication,registration date publication,0,
10963040,2014-07-28 07:00:36,560872,regular procedure without MER,regular procedure without MER,0,
10963040,2014-07-28 07:00:37,560872,send confirmation receipt,send confirmation receipt,0,
10963040,2014-07-28 07:00:38,560872,send confirmation receipt,send confirmation receipt,0,
10963040,2014-07-28 07:00:39,560872,start WABOprocedure,start WABOprocedure,0,
10963040,2014-08-11 07:00:51,2670601,create letter requesting missing data,create letter requesting missing data,0,
10963040,2014-08-11 07:00:52,2670601,phase asked additional information,phase asked additional information,0,
10963040,2014-08-11 07:00:53,2670601,procedure change,procedure change,0,
10963040,2014-08-11 07:00:54,2670601,request complete,request complete,0,
10963040,2014-08-11 07:00:55,2670601,retrieve missing data,retrieve missing data,0,
10963040,2014-08-11 07:00:56,2670601,term for supplying missing data,term for supplying missing data,0,
10963040,2014-10-01 07:00:14,2670601,creating decision permanently suspended,creating decision permanently suspended,0,
10963040,2014-10-01 07:00:15,2670601,decision date prior to decision,decision date prior to decision,0,
10963040,2014-10-01 07:00:16,2670601,keep permanently suspended,keep permanently suspended,0,
10963040,2014-10-01 07:00:17,2670601,receive additional information,receive additional information,0,
10963040,2014-10-01 07:00:18,2670601,set decision status,set decision status,0,
10963040,2014-10-02 07:00:11,560912,copy decision permanent suspension to stakeholders,copy decision permanent suspension to stakeholders,0,
10963040,2014-10-02 07:00:12,560912,create cover letter permanent suspension,create cover letter permanent suspension,0,
10963040,2014-10-02 07:00:13,560912,decision keep permanently suspended,decision keep permanently suspended,0,
10963040,2014-10-02 07:00:14,560912,enter senddate decision permanent suspension,enter senddate decision permanent suspension,0,
10963040,2014-10-02 07:00:15,560912,enter senddate decision permanent suspension,enter senddate decision permanent suspension,0,
10963040,2014-10-02 07:00:16,560912,phase permanently suspended,phase permanently suspended,0,
10963040,2014-10-02 07:00:17,560912,start decision phase permanent suspension sent,start decision phase permanent suspension sent,0,
10963040,2014-10-02 07:00:18,560912,start decision phase permanently suspended decided,start decision phase permanently suspended decided,0,
10965702,2014-07-28 07:00:40,560872,OLO messaging active,OLO messaging active,0,
10965702,2014-07-28 07:00:41,560872,create procedure confirmation,create procedure confirmation,0,
10965702,2014-07-28 07:00:42,560872,create publication document,create publication document,0,
10965702,2014-07-28 07:00:43,560872,create subcases completeness,create subcases completeness,0,
10965702,2014-07-28 07:00:44,560872,forward to the competent authority,forward to the competent authority,0,
10965702,2014-07-28 07:00:45,560872,phase application received,phase application received,0,
10965702,2014-07-28 07:00:46,560872,publish,publish,0,
10965702,2014-07-28 07:00:47,560872,register submission date request,register submission date request,0,
10965702,2014-07-28 07:00:48,560872,registration date publication,registration date publication,0,
10965702,2014-07-28 07:00:49,560872,regular procedure without MER,regular procedure without MER,0,
10965702,2014-07-28 07:00:50,560872,Check:homonymous,Check,1,homonymous Label(Activity:'send confirmation receipt')
10965702,2014-07-28 07:00:51,560872,Check:homonymous,Check,1,homonymous Label(Activity:'send confirmation receipt')
10965702,2014-07-28 07:00:52,560872,start WABOprocedure,start WABOprocedure,0,
10965702,2014-09-15 07:00:02,560464,create letter requesting missing data,create letter requesting missing data,0,
10965702,2014-09-15 07:00:03,560890,enter senddate retrieve missing data,enter senddate retrieve missing data,0,
10965702,2014-09-15 07:00:04,560464,Check:homonymous,Check,1,homonymous Label(Activity:'procedure change')
10965702,2014-09-15 07:00:05,560464,request complete,request complete,0,
10965702,2014-09-15 07:00:06,560464,term for supplying missing data,term for supplying missing data,0,
10965702,2014-09-19 07:00:28,560890,phase asked additional information,phase asked additional information,0,
10965702,2014-09-19 07:00:29,560890,retrieve missing data,retrieve missing data,0,
10965702,2014-10-23 07:00:06,11744364,enter receipt of additional data,enter receipt of additional data,0,
10965702,2014-10-29 08:00:27,11744364,article 34  WABO applies,article 34  WABO applies,0,
10965702,2014-10-29 08:00:28,11744364,ask stakeholders views,ask stakeholders views,0,
10965702,2014-10-29 08:00:29,11744364,by law,by law,0,
10965702,2014-10-29 08:00:30,11744364,coordination of application,coordination of application,0,
10965702,2014-10-29 08:00:31,11744364,create subcases content,create subcases content,0,
10965702,2014-10-29 08:00:32,560912,creating cover letter decision,creating cover letter decision,0,
10965702,2014-10-29 08:00:33,11744364,creating environmental permit decision,creating environmental permit decision,0,
10965702,2014-10-29 08:00:34,11744364,decision date prior to decision,decision date prior to decision,0,
10965702,2014-10-29 08:00:35,560912,enter senddate decision,enter senddate decision,0,
10965702,2014-10-29 08:00:36,560912,Check:homonymous,Check,1,homonymous Label(Activity:'enter senddate decision environmental permit')
10965702,2014-10-29 08:00:37,560912,generating decision environmental permit,generating decision environmental permit,0,
10965702,2014-10-29 08:00:38,11744364,grounds for refusal,grounds for refusal,0,
10965702,2014-10-29 08:00:39,11744364,phase additional information received,phase additional information received,0,
10965702,2014-10-29 08:00:40,11744364,phase advice known,phase advice known,0,
10965702,2014-10-29 08:00:41,11744364,phase application receptive,phase application receptive,0,
10965702,2014-10-29 08:00:42,560912,phase decision ready,phase decision ready,0,
10965702,2014-10-29 08:00:43,560912,phase decision sent,phase decision sent,0,
10965702,2014-10-29 08:00:44,560912,phase decision taken,phase decision taken,0,
10965702,2014-10-29 08:00:45,11744364,Check:homonymous,Check,1,homonymous Label(Activity:'procedure change')
10965702,2014-10-29 08:00:46,11744364,procedure change after completeness,procedure change after completeness,0,
10965702,2014-10-29 08:00:47,11744364,receive additional information,receive additional information,0,
10965702,2014-10-29 08:00:48,560912,register objection and appeal periods,register objection and appeal periods,0,
10965702,2014-10-29 08:00:49,11744364,request complete,request complete,0,
10965702,2014-10-29 08:00:50,11744364,send confirmation receipt additional data,send confirmation receipt additional data,0,
10965702,2014-10-29 08:00:51,11744364,send letter in progress,send letter in progress,0,
10965702,2014-10-29 08:00:52,560912,set decision phase decision permitting decided,set decision phase decision permitting decided,0,
10965702,2014-10-29 08:00:53,11744364,set decision status,set decision status,0,
10965702,2014-10-29 08:00:54,560912,start decision phase decision permitting sent,start decision phase decision permitting sent,0,
10965702,2014-10-29 08:00:55,560912,submit decision,submit decision,0,
10965702,2014-10-29 08:00:56,11744364,suspension ground applicable,suspension ground applicable,0,
10965702,2014-10-29 08:00:57,560912,transcript decision environmental permit to stakeholders,transcript decision environmental permit to stakeholders,0,
10984450,2014-07-30 07:00:08,560872,register submission date request,register submission date request,0,
10984450,2014-07-31 07:00:33,560872,OLO messaging active,OLO messaging active,0,
10984450,2014-07-31 07:00:34,560872,create procedure confirmation,create procedure confirmation,0,
10984450,2014-07-31 07:00:35,560872,create publication document,create publication document,0,
10984450,2014-07-31 07:00:36,560872,create subcases completeness,create subcases completeness,0,
10984450,2014-07-31 07:00:37,560872,forward to the competent authority,forward to the competent authority,0,
10984450,2014-07-31 07:00:38,560872,phase application received,phase application received,0,
10984450,2014-07-31 07:00:39,560872,Check:homonymous,Check,1,homonymous Label(Activity:'procedure change')
10984450,2014-07-31 07:00:40,560872,publish,publish,0,
10984450,2014-07-31 07:00:41,560872,registration date publication,registration date publication,0,
10984450,2014-07-31 07:00:42,560872,regular procedure without MER,regular procedure without MER,0,
10984450,2014-07-31 07:00:43,560872,Check:homonymous,Check,1,homonymous Label(Activity:'send confirmation receipt')
10984450,2014-07-31 07:00:44,560872,Check:homonymous,Check,1,homonymous Label(Activity:'send confirmation receipt')
10984450,2014-07-31 07:00:45,560872,start WABOprocedure,start WABOprocedure,0,
10984450,2014-08-01 07:01:08,560872,enter senddate acknowledgement,enter senddate acknowledgement,0,
10984450,2014-09-12 07:00:23,560464,create letter requesting missing data,create letter requesting missing data,0,
10984450,2014-09-12 07:00:24,560464,request complete,request complete,0,
10984450,2014-09-12 07:00:25,560464,retrieve missing data,retrieve missing data,0,
10984450,2014-09-12 07:00:26,560464,term for supplying missing data,term for supplying missing data,0,
10984450,2014-09-18 07:00:50,560872,enter receipt of additional data,enter receipt of additional data,0,
10984450,2014-09-22 07:00:16,560872,phase additional information received,phase additional information received,0,
10984450,2014-09-22 07:00:17,560872,phase asked additional information,phase asked additional information,0,
10984450,2014-09-22 07:00:18,560872,receive additional information,receive additional information,0,
10984450,2014-09-22 07:00:19,560872,send confirmation receipt additional data,send confirmation receipt additional data,0,
10984450,2014-09-26 07:00:39,2670601,article 34  WABO applies,article 34  WABO applies,0,
10984450,2014-09-26 07:00:40,2670601,ask stakeholders views,ask stakeholders views,0,
10984450,2014-09-26 07:00:41,2670601,by law,by law,0,
10984450,2014-09-26 07:00:42,2670601,coordination of application,coordination of application,0,
10984450,2014-09-26 07:00:43,2670601,create subcases content,create subcases content,0,
10984450,2014-09-26 07:00:44,2670601,creating environmental permit decision,creating environmental permit decision,0,
10984450,2014-09-26 07:00:45,2670601,decision date prior to decision,decision date prior to decision,0,
10984450,2014-09-26 07:00:46,2670601,grounds for refusal,grounds for refusal,0,
10984450,2014-09-26 07:00:47,2670601,phase advice known,phase advice known,0,
10984450,2014-09-26 07:00:48,2670601,phase application receptive,phase application receptive,0,
10984450,2014-09-26 07:00:49,2670601,Check:homonymous,Check,1,homonymous Label(Activity:'procedure change')
10984450,2014-09-26 07:00:50,2670601,procedure change after completeness,procedure change after completeness,0,
10984450,2014-09-26 07:00:51,2670601,request complete,request complete,0,
10984450,2014-09-26 07:00:52,2670601,send letter in progress,send letter in progress,0,
10984450,2014-09-26 07:00:53,2670601,set decision status,set decision status,0,
10984450,2014-09-26 07:00:54,2670601,suspension ground applicable,suspension ground applicable,0,
10984450,2014-09-29 07:00:33,560890,creating cover letter decision,creating cover letter decision,0,
10984450,2014-09-29 07:00:34,560890,enter senddate decision,enter senddate decision,0,
10984450,2014-09-29 07:00:35,560890,Check:homonymous,Check,1,homonymous Label(Activity:'enter senddate decision environmental permit')
10984450,2014-09-29 07:00:36,560890,generating decision environmental permit,generating decision environmental permit,0,
10984450,2014-09-29 07:00:37,560890,phase decision ready,phase decision ready,0,
10984450,2014-09-29 07:00:38,560890,phase decision sent,phase decision sent,0,
10984450,2014-09-29 07:00:39,560890,phase decision taken,phase decision taken,0,
10984450,2014-09-29 07:00:40,560890,register objection and appeal periods,register objection and appeal periods,0,
10984450,2014-09-29 07:00:41,560890,set decision phase decision permitting decided,set decision phase decision permitting decided,0,
10984450,2014-09-29 07:00:42,560890,start decision phase decision permitting sent,start decision phase decision permitting sent,0,
10984450,2014-09-29 07:00:43,560890,submit decision,submit decision,0,
10984450,2014-09-29 07:00:44,560890,transcript decision environmental permit to stakeholders,transcript decision environmental permit to stakeholders,0,
10996067,2014-07-30 07:00:09,560872,register submission date request,register submission date request,0,
10996067,2014-07-31 07:00:46,560872,OLO messaging active,OLO messaging active,0,
10996067,2014-07-31 07:00:47,560872,create procedure confirmation,create procedure confirmation,0,
10996067,2014-07-31 07:00:48,560872,create publication document,create publication document,0,
10996067,2014-07-31 07:00:49,560872,create subcases completeness,create subcases completeness,0,
10996067,2014-07-31 07:00:50,560872,forward to the competent authority,forward to the competent authority,0,
10996067,2014-07-31 07:00:51,560872,phase application received,phase application received,0,
10996067,2014-07-31 07:00:52,560872,Check:homonymous,Check,1,homonymous Label(Activity:'procedure change')
10996067,2014-07-31 07:00:53,560872,publish,publish,0,
10996067,2014-07-31 07:00:54,560872,registration date publication,registration date publication,0,
10996067,2014-07-31 07:00:55,560872,regular procedure without MER,regular procedure without MER,0,
10996067,2014-07-31 07:00:56,560872,Check:homonymous,Check,1,homonymous Label(Activity:'send confirmation receipt')
10996067,2014-07-31 07:00:57,560872,Check:homonymous,Check,1,homonymous Label(Activity:'send confirmation receipt')
10996067,2014-07-31 07:00:58,560872,start WABOprocedure,start WABOprocedure,0,
10996067,2014-08-01 07:01:09,560872,enter senddate acknowledgement,enter senddate acknowledgement,0,
10996067,2014-09-22 07:00:20,560890,article 34  WABO applies,article 34  WABO applies,0,
10996067,2014-09-22 07:00:21,560890,ask stakeholders views,ask stakeholders views,0,
10996067,2014-09-22 07:00:22,560890,by law,by law,0,
10996067,2014-09-22 07:00:23,560890,contacting applicant,contacting applicant,0,
10996067,2014-09-22 07:00:24,560890,create subcases content,create subcases content,0,
10996067,2014-09-22 07:00:25,560890,creating cover letter decision,creating cover letter decision,0,
10996067,2014-09-22 07:00:26,560890,creating environmental permit decision,creating environmental permit decision,0,
10996067,2014-09-22 07:00:27,560890,decision date prior to decision,decision date prior to decision,0,
10996067,2014-09-22 07:00:28,560890,Check:homonymous,Check,1,homonymous Label(Activity:'enter senddate decision environmental permit')
10996067,2014-09-22 07:00:29,560890,generating decision environmental permit,generating decision environmental permit,0,
10996067,2014-09-22 07:00:30,560890,grounds for refusal,grounds for refusal,0,
