prepare drinks -> Bring drinks (frequency = 8093, performance = 886.36)
Review drBinks -> eVENT 8 END (frequency = 1, performance = 17144.46)
Review drJinks -> Take order (frequency = 1, performance = 0.00)
Review drLinks -> Bring foood (frequency = 1, performance = 1373499.42)
Review drVinks -> Take order (frequency = 1, performance = 0.00)
Review drainks -> Take order (frequency = 1, performance = 0.00)
Review drhinks -> Take order (frequency = 1, performance = 0.00)
Review drijks -> Prepare main coruse (frequency = 1, performance = 22773.56)
Review driks -> Sifnal food complete (frequency = 1, performance = 686008.83)
Review driks -> Take order (frequency = 1, performance = 0.00)
Review driks -> eDliver to customer (frequency = 1, performance = 185878.16)
Review drin.s -> EVENTg 8 END (frequency = 1, performance = 1056730.01)
Review drinWks -> prepare driks (frequency = 1, performance = 47.88)
Review drinhks -> Review dginks (frequency = 1, performance = 594.01)
Review drink -> Take order (frequency = 1, performance = 0.00)
Review drinkbs -> Take order (frequency = 1, performance = 0.00)
Review drinkd -> Take order (frequency = 1, performance = 0.00)
Review drinkz -> bring food (frequency = 1, performance = 1472637.96)
Review drinlks -> bring food (frequency = 1, performance = 1649967.64)
Review drinls -> Take order (frequency = 1, performance = 0.00)
Review drins -> BringT food (frequency = 1, performance = 586186.81)
Review drinus -> Bring drink (frequency = 1, performance = 62.07)
Review drinvks -> Deliver to customrr (frequency = 1, performance = 1308051.64)
Review dripnks -> EVENT 8 EMD (frequency = 1, performance = 1563201.58)
Review drjnks -> xPrepare main course (frequency = 1, performance = 588203.57)
Review drknks -> Take order (frequency = 1, performance = 0.00)
Review drlinks -> Bring f;od (frequency = 1, performance = 683543.78)
Review drniks -> Take order (frequency = 1, performance = 0.00)
Review drnks -> Deliver to custoemr (frequency = 1, performance = 410646.73)
Review drnks -> Prepare maincourse (frequency = 1, performance = 614862.30)
Review drunks -> Take order (frequency = 1, performance = 0.00)
Review dtrinks -> Bfing drinks (frequency = 1, performance = 645.20)
Review kdrinks -> Bring food (frequency = 1, performance = 1034408.41)
Review lrder -> review drinks (frequency = 1, performance = 547.97)
Review oHrder -> Take order (frequency = 1, performance = 0.00)
Review oQrder -> SignHal food complete (frequency = 1, performance = 167718.20)
Review odder -> Take order (frequency = 1, performance = 0.00)
Review oder -> Review drink (frequency = 1, performance = 161.64)
Review oder -> Take order (frequency = 1, performance = 0.00)
Review oder -> start (frequency = 1, performance = 0.00)
Review oerder -> start (frequency = 1, performance = 0.00)
Review ogder -> Signal food compHlete (frequency = 1, performance = 1041244.55)
Review orcer -> Take order (frequency = 1, performance = 0.00)
Review ordEer -> Take order (frequency = 1, performance = 0.00)
Review orde -> Deliver o customer (frequency = 1, performance = 774851.84)
Review orde -> Take order (frequency = 1, performance = 0.00)
Review ordee -> EVET 8 END (frequency = 1, performance = 1642086.41)
Review ordee -> Take order (frequency = 1, performance = 0.00)
Review ordfer -> Take order (frequency = 1, performance = 0.00)
Review ordr -> Nring drinks (frequency = 1, performance = 50.49)
Review ordre -> Take order (frequency = 1, performance = 0.00)
Review ordsr -> Take order (frequency = 1, performance = 0.00)
Review orer -> Bring drinke (frequency = 1, performance = 356.66)
Review orver -> Brign food (frequency = 1, performance = 1296661.92)
Review orver -> Take order (frequency = 1, performance = 0.00)
Review otder -> Prepae starter (frequency = 1, performance = 101.39)
Review qdrinks -> Take order (frequency = 1, performance = 0.00)
Review rder -> Take order (frequency = 1, performance = 0.00)
Review rdinks -> Take order (frequency = 1, performance = 0.00)
Review rinks -> Take order (frequency = 1, performance = 0.00)
Review roder -> Take order (frequency = 1, performance = 0.00)
Review roder -> bring drinks (frequency = 1, performance = 638.66)
Review srinks -> bring food (frequency = 1, performance = 1288770.84)
ReviewI drinks -> Take order (frequency = 1, performance = 0.00)
ReviewI order -> Prepare mani course (frequency = 1, performance = 174414.33)
ReviewK order -> Take order (frequency = 1, performance = 0.00)
ReviewU order -> Take order (frequency = 1, performance = 0.00)
Reviewdrinks -> Signal food Scomplete (frequency = 1, performance = 1291185.07)
Reviewdrinks -> Take order (frequency = 1, performance = 0.00)
Reviewdrinks -> prepare drinkx (frequency = 1, performance = 474.73)
Reviewl order -> Take order (frequency = 1, performance = 0.00)
Reviewo rder -> Prepar emain course (frequency = 1, performance = 238799.83)
Revieworder -> signal food complete (frequency = 1, performance = 519119.37)
Revifw drinks -> Take order (frequency = 1, performance = 0.00)
Revikew order -> Signal foo dcomplete (frequency = 1, performance = 685643.10)
Revirw drinks -> Take order (frequency = 1, performance = 0.00)
Revisw drinks -> Take order (frequency = 1, performance = 0.00)
Reviww drinks -> Take order (frequency = 1, performance = 0.00)
Revoiew drinks -> Take order (frequency = 1, performance = 0.00)
Revwiew drinks -> Take order (frequency = 1, performance = 0.00)
Reyview order -> Prepare startr (frequency = 1, performance = 19.42)
Rfview order -> Take order (frequency = 1, performance = 0.00)
Rfview order -> review drinks (frequency = 1, performance = 852.53)
Rrview order -> Take order (frequency = 1, performance = 0.00)
Rueview order -> Take order (frequency = 1, performance = 0.00)
Rveiew order -> Signal ofod complete (frequency = 1, performance = 675764.72)
Rveiew order -> Take order (frequency = 1, performance = 0.00)
Rveview order -> Take order (frequency = 1, performance = 0.00)
Rview drinks -> Brjng food (frequency = 1, performance = 2165.48)
Rview drinks -> EVNET 8 END (frequency = 1, performance = 245906.79)
Rview drinks -> Take order (frequency = 1, performance = 0.00)
Rview order -> rpepare drinks (frequency = 1, performance = 71.07)
Rxeview order -> Take order (frequency = 1, performance = 0.00)
Rzeview order -> Take order (frequency = 1, performance = 0.00)
SVENT 8 END -> Take order (frequency = 1, performance = 0.00)
Sgnal food complete -> deliver to customer (frequency = 1, performance = 539.77)
Sifnal food complete -> Take order (frequency = 1, performance = 0.00)
Sigal food complete -> Take order (frequency = 1, performance = 0.00)
Sigbal food complete -> Take order (frequency = 1, performance = 0.00)
Sigjal food complete -> Take order (frequency = 1, performance = 0.00)
SignHal food complete -> Take order (frequency = 1, performance = 0.00)
SignJal food complete -> Take order (frequency = 1, performance = 0.00)
SignNal food complete -> Take order (frequency = 1, performance = 0.00)
SignSal food complete -> Take order (frequency = 1, performance = 0.00)
SignWal food complete -> Take order (frequency = 1, performance = 0.00)
Signa lfood complete -> bring food (frequency = 1, performance = 7448.55)
Signal foo complete -> Take order (frequency = 1, performance = 0.00)
Signal foo dcomplete -> Take order (frequency = 1, performance = 0.00)
Signal food Scomplete -> Bring fopd (frequency = 1, performance = 1486.17)
Signal food cmoplete -> Deliver to ustomer (frequency = 1, performance = 3252.32)
Signal food cmoplete -> Take order (frequency = 1, performance = 0.00)
Signal food cohplete -> Take order (frequency = 1, performance = 0.00)
Signal food com;lete -> Take order (frequency = 1, performance = 0.00)
Signal food comSplete -> Take order (frequency = 1, performance = 0.00)
Signal food comllete -> Take order (frequency = 1, performance = 0.00)
Signal food comlpete -> Take order (frequency = 1, performance = 0.00)
Signal food compHlete -> Take order (frequency = 1, performance = 0.00)
Signal food compldte -> Take order (frequency = 1, performance = 0.00)
Signal food compleet -> Take order (frequency = 1, performance = 0.00)
Signal food complefe -> Take order (frequency = 1, performance = 0.00)
Signal food complet -> Take order (frequency = 1, performance = 0.00)
Signal food complgete -> start (frequency = 1, performance = 0.00)
Signal food complte -> De,iver to customer (frequency = 1, performance = 806.83)
Signal food coomplete -> Take order (frequency = 1, performance = 0.00)
Signal food coplete -> Take order (frequency = 1, performance = 0.00)
Signal food fomplete -> Take order (frequency = 1, performance = 0.00)
Signal foodc omplete -> BrinWg food (frequency = 1, performance = 171.97)
Signal good complete -> Take order (frequency = 1, performance = 0.00)
Signalf ood complete -> Take order (frequency = 1, performance = 0.00)
Signali food complete -> Take order (frequency = 1, performance = 0.00)
Signl food complete -> Brnig food (frequency = 1, performance = 1020.89)
Signl food complete -> start (frequency = 1, performance = 0.00)
Signla food complete -> Take order (frequency = 1, performance = 0.00)
Start -> Bring fovod (frequency = 1, performance = 605762.35)
Start -> Deliver to xustomer (frequency = 1, performance = 1047128.72)
Start -> Prepare sarter (frequency = 1, performance = 129.88)
Start -> WPrepare main course (frequency = 1, performance = 620832.43)
Start -> bring drinks (frequency = 1, performance = 230.52)
TEVENT 8 END -> Take order (frequency = 1, performance = 0.00)
TFake order -> Signal food complgete (frequency = 1, performance = 438596.91)
TaDke order -> Bring drnks (frequency = 1, performance = 1123.30)
Taek order -> Bringd rinks (frequency = 1, performance = 254.55)
Taeke order -> Prepare main cousre (frequency = 1, performance = 2767.20)
Tak eorder -> Bring fodo (frequency = 1, performance = 1270909.79)
Tak order -> review drinks (frequency = 1, performance = 1246.09)
Tak order -> signal food complete (frequency = 1, performance = 614100.23)
Tak order -> start (frequency = 1, performance = 0.00)
Takd order -> start (frequency = 1, performance = 0.00)
Take Yorder -> Revidw drinks (frequency = 1, performance = 1379.27)
Take eorder -> start (frequency = 1, performance = 0.00)
Take lorder -> review drinks (frequency = 1, performance = 1625.45)
Take odrer -> review order (frequency = 1, performance = 30.11)
Take oeder -> EVENT 8 ED (frequency = 1, performance = 113779.68)
Take ofder -> start (frequency = 1, performance = 0.00)
Take ogder -> start (frequency = 1, performance = 0.00)
Take ogrder -> start (frequency = 1, performance = 0.00)
Take olrder -> lSignal food complete (frequency = 1, performance = 1060113.10)
Take ordLer -> Prepaere starter (frequency = 1, performance = 330.95)
Take ordXer -> start (frequency = 1, performance = 0.00)
Take orde -> prpare drinks (frequency = 1, performance = 495.02)
Take orde -> start (frequency = 1, performance = 0.00)
Take ordet -> start (frequency = 1, performance = 0.00)
Take ordezr -> start (frequency = 1, performance = 0.00)
Take ordrr -> Bring dtinks (frequency = 1, performance = 3483.57)
Take ordrr -> start (frequency = 1, performance = 0.00)
Take oreer -> start (frequency = 1, performance = 0.00)
Take orhder -> stat (frequency = 1, performance = 0.00)
Take orsder -> Bring drnks (frequency = 1, performance = 1708.66)
Take orvder -> start (frequency = 1, performance = 0.00)
Take orzder -> start (frequency = 1, performance = 0.00)
Take rder -> Review oerder (frequency = 1, performance = 0.93)
Takeo rder -> Prepare drinks (frequency = 1, performance = 62.98)
Takeo rder -> ring drinks (frequency = 1, performance = 406.80)
Takeorder -> Deliver ot customer (frequency = 1, performance = 5919.40)
Takeorder -> Review oder (frequency = 1, performance = 49.14)
Takf order -> start (frequency = 1, performance = 0.00)
Takle order -> orepare drinks (frequency = 1, performance = 95.41)
Tame order -> start (frequency = 1, performance = 0.00)
Tanke order -> Prepare drinks (frequency = 1, performance = 109.84)
Teview drinks -> PTrepare main course (frequency = 1, performance = 359593.43)
Teview drinks -> Take order (frequency = 1, performance = 0.00)
Tkae order -> Deliver Ito customer (frequency = 1, performance = 1301833.75)
Tke order -> RevieGw drinks (frequency = 1, performance = 1402.20)
Tke order -> Reviea drinks (frequency = 1, performance = 792.93)
Tske order -> review order (frequency = 1, performance = 134.22)
Tske order -> staart (frequency = 1, performance = 0.00)
Tuake order -> start (frequency = 1, performance = 0.00)
Txake order -> start (frequency = 1, performance = 0.00)
Tzake order -> start (frequency = 1, performance = 0.00)
VEENT 8 END -> Take order (frequency = 1, performance = 0.00)
Vring drinks -> Review drinsk (frequency = 1, performance = 742.98)
WPrepare main course -> Take order (frequency = 1, performance = 0.00)
Xprepare drinks -> Reveiw drinks (frequency = 1, performance = 742.75)
Ystart -> Take order (frequency = 1, performance = 0.00)
Zignal food complete -> Deliver to customre (frequency = 1, performance = 1191.86)
aTke order -> Bridng food (frequency = 1, performance = 1231359.08)
aTke order -> prepared rinks (frequency = 1, performance = 31.66)
atart -> prepare drnks (frequency = 1, performance = 122.62)
bring drinks -> Brig food (frequency = 1, performance = 239959.20)
bring drinks -> Preapre main course (frequency = 1, performance = 23827.58)
bring drinks -> Prepare main coirse (frequency = 1, performance = 88834.35)
bring drinks -> Reveiw drinks (frequency = 1, performance = 406.00)
bring drinks -> Review drinsk (frequency = 1, performance = 441.47)
bring drinks -> eVENT 8 END (frequency = 1, performance = 1709769.20)
bring food -> Delier to customer (frequency = 1, performance = 508.13)
bring food -> Deliver to custoer (frequency = 1, performance = 527.95)
bring food -> start (frequency = 1, performance = 0.00)
deliver to customer -> EVENT  END (frequency = 1, performance = 117.83)
deliver to customer -> EVNT 8 END (frequency = 1, performance = 183.12)
deliver to customer -> start (frequency = 1, performance = 0.00)
eDliver to customer -> EVENT 8 ED (frequency = 1, performance = 125.34)
eDliver to customer -> Take order (frequency = 1, performance = 0.00)
eRview drinks -> Bring drinHks (frequency = 1, performance = 506.85)
eRview drinks -> Signal food omplete (frequency = 1, performance = 1117725.61)
eRview order -> Take order (frequency = 1, performance = 0.00)
eVENT 8 END -> start (frequency = 1, performance = 0.00)
eliver to customer -> Take order (frequency = 1, performance = 0.00)
eview order -> Take order (frequency = 1, performance = 0.00)
hEVENT 8 END -> start (frequency = 1, performance = 0.00)
ignal food complete -> Take order (frequency = 1, performance = 0.00)
lSignal food complete -> start (frequency = 1, performance = 0.00)
orepare drinks -> Take order (frequency = 1, performance = 0.00)
orepare drinks -> start (frequency = 1, performance = 0.00)
pIrepare drinks -> Take order (frequency = 1, performance = 0.00)
pSrepare drinks -> Take order (frequency = 1, performance = 0.00)
peepare drinks -> Take order (frequency = 1, performance = 0.00)
pepare drinks -> Take order (frequency = 1, performance = 0.00)
prMepare drinks -> Take order (frequency = 1, performance = 0.00)
preapre drinks -> Signal foodc omplete (frequency = 1, performance = 708590.80)
preare drinks -> Take order (frequency = 1, performance = 0.00)
preare drinks -> start (frequency = 1, performance = 0.00)
prelare drinks -> bring drinks (frequency = 1, performance = 2030.24)
prepade drinks -> Take order (frequency = 1, performance = 0.00)
prepae drinks -> Take order (frequency = 1, performance = 0.00)
prepaee drinks -> Take order (frequency = 1, performance = 0.00)
prepafe drinks -> Signal food comSplete (frequency = 1, performance = 1479118.32)
prepar drinks -> Dellver to customer (frequency = 1, performance = 14923.40)
prepar drinks -> Prepare drinks (frequency = 1, performance = 59936.74)
prepar drinks -> Take order (frequency = 1, performance = 0.00)
prepar edrinks -> Bring drikns (frequency = 1, performance = 74.19)
preparce drinks -> Take order (frequency = 1, performance = 0.00)
preparde drinks -> Bring dinks (frequency = 1, performance = 1797.48)
prepare Qdrinks -> Take order (frequency = 1, performance = 0.00)
prepare crinks -> Take order (frequency = 1, performance = 0.00)
prepare dginks -> Take order (frequency = 1, performance = 0.00)
prepare dirinks -> Take order (frequency = 1, performance = 0.00)
prepare drUinks -> Take order (frequency = 1, performance = 0.00)
prepare drcinks -> Take order (frequency = 1, performance = 0.00)
prepare drianks -> EVENT 8 UEND (frequency = 1, performance = 243167.93)
prepare drianks -> bring drinks (frequency = 1, performance = 1756.61)
prepare dribks -> eVENT 8 END (frequency = 1, performance = 517814.82)
prepare drihks -> Bring drnks (frequency = 1, performance = 557.75)
prepare drihks -> Take order (frequency = 1, performance = 0.00)
prepare drikns -> Take order (frequency = 1, performance = 0.00)
prepare driks -> Take order (frequency = 1, performance = 0.00)
prepare drin.s -> Signal food comlpete (frequency = 1, performance = 2212.81)
prepare drinFks -> Take order (frequency = 1, performance = 0.00)
prepare drinjs -> Fring drinks (frequency = 1, performance = 1694.16)
prepare drink -> signal food complete (frequency = 1, performance = 1397238.52)
prepare drinka -> deliver to customer (frequency = 1, performance = 333921.26)
prepare drinkcs -> Take order (frequency = 1, performance = 0.00)
prepare drinkis -> Take order (frequency = 1, performance = 0.00)
prepare drinkks -> Take order (frequency = 1, performance = 0.00)
prepare drinkq -> Take order (frequency = 1, performance = 0.00)
prepare drinkx -> Take order (frequency = 1, performance = 0.00)
prepare drinkz -> Take order (frequency = 1, performance = 0.00)
prepare drins -> Reveiw drinks (frequency = 1, performance = 660.18)
prepare drins -> Take order (frequency = 1, performance = 0.00)
prepare drintks -> Take order (frequency = 1, performance = 0.00)
prepare drniks -> Signal fod complete (frequency = 1, performance = 602718.17)
prepare drniks -> Take order (frequency = 1, performance = 0.00)
prepare drsinks -> Deilver to customer (frequency = 1, performance = 1645661.14)
prepare drunks -> Take order (frequency = 1, performance = 0.00)
prepare main course -> Bring flod (frequency = 1, performance = 502192.85)
prepare main course -> Bring fod (frequency = 1, performance = 875089.46)
prepare main course -> EVFNT 8 END (frequency = 1, performance = 864200.99)
prepare main course -> SignJal food complete (frequency = 1, performance = 848338.32)
prepare main course -> signal food complete (frequency = 1, performance = 275457.48)
prepare main course -> start (frequency = 1, performance = 0.00)
prepare rdinks -> Take order (frequency = 1, performance = 0.00)
prepare rinks -> Brnig food (frequency = 1, performance = 713303.59)
prepare starter -> Brnig drinks (frequency = 1, performance = 69.43)
prepare starter -> Prepare main cOourse (frequency = 1, performance = 274110.62)
prepare starter -> Prepare main coure (frequency = 1, performance = 683182.61)
prepare starter -> Review Ndrinks (frequency = 1, performance = 803.05)
prepare starter -> Take order (frequency = 1, performance = 0.00)
prepare starter -> prepare dribks (frequency = 1, performance = 1332.16)
prepare starter -> review drinks (frequency = 1, performance = 2180.41)
prepare xdrinks -> prepaer drinks (frequency = 1, performance = 681.36)
prepared rinks -> EVENT 8END (frequency = 1, performance = 1459204.51)
prepared rinks -> Prepar emain course (frequency = 1, performance = 426931.38)
prepared rinks -> Take order (frequency = 1, performance = 0.00)
preparedrinks -> Take order (frequency = 1, performance = 0.00)
preparf drinks -> Take order (frequency = 1, performance = 0.00)
prepawre drinks -> Prepare main coure (frequency = 1, performance = 1030276.86)
preprae drinks -> Take order (frequency = 1, performance = 0.00)
prepre drinks -> Brinkg food (frequency = 1, performance = 864461.18)
prepre drinks -> Prepare man course (frequency = 1, performance = 24139.13)
prepre drinks -> Take order (frequency = 1, performance = 0.00)
prepre drinks -> prepar edrinks (frequency = 1, performance = 1273.66)
prepxre drinks -> Brin gfood (frequency = 1, performance = 1385208.89)
prepzre drinks -> Take order (frequency = 1, performance = 0.00)
prmepare drinks -> Take order (frequency = 1, performance = 0.00)
prpare drinks -> Prepare main courpse (frequency = 1, performance = 428656.12)
prpare drinks -> Take order (frequency = 1, performance = 0.00)
prpare drinks -> start (frequency = 1, performance = 0.00)
prpeare drinks -> Take order (frequency = 1, performance = 0.00)
prrpare drinks -> Deliverto customer (frequency = 1, performance = 1195561.54)
prspare drinks -> zBring drinks (frequency = 1, performance = 1092.56)
prwpare drinks -> Take order (frequency = 1, performance = 0.00)
ptepare drinks -> Take order (frequency = 1, performance = 0.00)
pzrepare drinks -> Take order (frequency = 1, performance = 0.00)
rBing drinks -> Signl food complete (frequency = 1, performance = 1302072.81)
rBing drinks -> Take order (frequency = 1, performance = 0.00)
rBing drinks -> review drinks (frequency = 1, performance = 3017.55)
repare drinks -> Take order (frequency = 1, performance = 0.00)
repare starter -> Take order (frequency = 1, performance = 0.00)
review drinks -> Brin gfood (frequency = 1, performance = 163690.47)
review drinks -> Bring drGinks (frequency = 1, performance = 90.92)
review drinks -> Bring mfood (frequency = 1, performance = 1293138.15)
review drinks -> Bring ofod (frequency = 1, performance = 430210.56)
review drinks -> Deliver toh customer (frequency = 1, performance = 521053.84)
review drinks -> EVEN 8 END (frequency = 1, performance = 1484722.87)
review drinks -> EVEN T8 END (frequency = 1, performance = 1387438.78)
review drinks -> Prepanre main course (frequency = 1, performance = 179759.61)
review drinks -> Review drins (frequency = 1, performance = 1009.28)
review drinks -> prepare main course (frequency = 1, performance = 360615.61)
review drinks -> review drinks (frequency = 1, performance = 1048.99)
review drinks -> signal food complete (frequency = 1, performance = 532626.61)
review drinks -> start (frequency = 1, performance = 0.00)
review order -> NBring drinks (frequency = 1, performance = 396.53)
review order -> Review drin.s (frequency = 1, performance = 133.52)
review order -> Signal food cohplete (frequency = 1, performance = 344133.85)
review order -> deliver to customer (frequency = 1, performance = 947227.49)
review order -> pzrepare drinks (frequency = 1, performance = 65.95)
review order -> start (frequency = 1, performance = 0.00)
ring drinks -> Bring ood (frequency = 1, performance = 72911.01)
ring drinks -> Deliver to custome (frequency = 1, performance = 1120119.20)
ring drinks -> Prepare main coLurse (frequency = 1, performance = 785785.28)
ring drinks -> start (frequency = 1, performance = 0.00)
ring food -> Take order (frequency = 1, performance = 0.00)
rpepare drinks -> Review drinkz (frequency = 1, performance = 1706.69)
sYtart -> Take order (frequency = 1, performance = 0.00)
sZtart -> Take order (frequency = 1, performance = 0.00)
sart -> Review drknks (frequency = 1, performance = 1112.73)
sart -> Take order (frequency = 1, performance = 0.00)
satrt -> Bring f;od (frequency = 1, performance = 1399852.91)
satrt -> Deliverw to customer (frequency = 1, performance = 837799.89)
satrt -> Review rdinks (frequency = 1, performance = 236.85)
satrt -> Rveview order (frequency = 1, performance = 97.06)
satrt -> prepare starter (frequency = 1, performance = 418.80)
sbtart -> signal food complete (frequency = 1, performance = 507794.86)
shart -> Take order (frequency = 1, performance = 0.00)
signal food complete -> Deliver to cusromer (frequency = 1, performance = 685.71)
smtart -> bring drinks (frequency = 1, performance = 1195.35)
staLrt -> Revie worder (frequency = 1, performance = 57.76)
staLrt -> Reviewl order (frequency = 1, performance = 70.93)
staMrt -> Take order (frequency = 1, performance = 0.00)
staart -> Review order (frequency = 1, performance = 56.37)
stadt -> Take order (frequency = 1, performance = 0.00)
staet -> signal food complete (frequency = 1, performance = 1750529.00)
star -> Deliver to customee (frequency = 1, performance = 710040.55)
star -> Take order (frequency = 1, performance = 0.00)
starg -> Take order (frequency = 1, performance = 0.00)
starg -> Xprepare drinks (frequency = 1, performance = 767.08)
starlt -> Take order (frequency = 1, performance = 0.00)
starr -> Take order (frequency = 1, performance = 0.00)
startt -> prepare drinkz (frequency = 1, performance = 59755.54)
stat -> Review orcer (frequency = 1, performance = 50.57)
stat -> Review order (frequency = 1, performance = 3.70)
statr -> eRview drinks (frequency = 1, performance = 1945.58)
stayrt -> Bring deinks (frequency = 1, performance = 81.55)
stazrt -> Take order (frequency = 1, performance = 0.00)
sthart -> Rveiew order (frequency = 1, performance = 7.37)
strat -> Review qdrinks (frequency = 1, performance = 882.66)
strt -> Take order (frequency = 1, performance = 0.00)
tReview order -> Brin gdrinks (frequency = 1, performance = 68.36)
take order -> EVEpNT 8 END (frequency = 1, performance = 341001.36)
take order -> bring food (frequency = 1, performance = 926768.41)
take order -> preare drinks (frequency = 1, performance = 37.00)
take order -> prepare drins (frequency = 1, performance = 297.87)
tart -> prMepare drinks (frequency = 1, performance = 171.01)
tprepare drinks -> Review drijks (frequency = 1, performance = 693.21)
wtart -> Take order (frequency = 1, performance = 0.00)
xDeliver to customer -> Take order (frequency = 1, performance = 0.00)
xPrepare main course -> Take order (frequency = 1, performance = 0.00)
zBring drinks -> Take order (frequency = 1, performance = 0.00)
ztart -> prepare main course (frequency = 1, performance = 183943.46)
